qid,prompt,original_pred,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
10,"Using the provided context, answer the question with as few words as possible. Context: Rose Stagg ( Valene Kane ) , a woman who had a sexual relationship with Paul whilst at university . During a night of passion , Paul tried to strangle her to death . As the Belfast Strangler comes to the attention of the public , Stagg notices the similarities and contacts her close friend Reed Smith . Her husband was unaware the attack had taken place . She is later kidnapped and held captive by Spector . She is later found unconscious in a car trunk . During series three , Stagg reveals that her sexual relationship with Paul was entirely consensual , and that , during sex , he strangled her so aggressively she had to be revived .
Question: who is rose in the fall season 2
Answer: ",A victim of the Belfast Strangler., victim of belfast strangler,a woman who had a sexual relationship with Paul whilst at university,0,0.0,0.345741299999645,9.702979248757739e-05,2.8489944933841488e-05,0.0,0.0,0.0
11,"Using the provided context, answer the question with as few words as possible. Context: Originally introduced as a classical tax system , in which companies were subject to tax on their profits and companies ' shareholders were also liable to income tax on the dividends that they received , the first major amendment to corporation tax saw it move to a dividend imputation system in 1973 , under which an individual receiving a dividend became entitled to an income tax credit representing the corporation tax already paid by the company paying the dividend . The classical system was reintroduced in 1999 , with the abolition of advance corporation tax and of repayable dividend tax credits . Another change saw the single main rate of tax split into three . Tax competition between jurisdictions reduced the main corporate tax rate from 28 % in 2008 - 2010 to a flat rate of 20 % as of April 2015 .
Question: what is the corporate tax rate in great britain
Answer: ",20%,20,20%,1,1.0,0.26775699999780045,7.578689859113875e-05,2.225259389114542e-05,0.0,0.0,0.0
12,"Using the provided context, answer the question with as few words as possible. Context: Sinéad Ní Shúilleabháin , a fictional character in The Wind That Shakes the Barley
Question: what is the meaning of the name sinead
Answer: ","Irish for ""pure"" or ""holy"".",irish for pure or holy,God forgave/God gratified,0,0.0,0.3565560999995796,0.00010504834819051672,3.084435799161372e-05,0.0,0.0,0.0
13,"Using the provided context, answer the question with as few words as possible. Context: To provide access to banking services to 90 % of households .
Question: which five year plan was affected by indo pak indo china war
Answer: ",Fifth Five Year Plan,fifth five year plan,The Third Five-year Plan,0,0.28571428571428575,0.23541750000003958,6.580919554685763e-05,1.932293483478718e-05,0.0,0.0,0.0
14,"Using the provided context, answer the question with as few words as possible. Context: Transit hotel Turbaza
Question: what are three different types of hotel properties
Answer: ",Resort boutique luxury.,resort boutique luxury,Hotel barge,0,0.0,0.3015395999973407,8.476834230615273e-05,2.4889730695286323e-05,0.0,0.0,0.0
15,"Using the provided context, answer the question with as few words as possible. Context: Under article 9 of the Act , each High Court had `` all such powers and authority for and in relation to the administration of justice '' including original and appellate jurisdiction over civil , criminal , admiralty , vice-admiralty , testamentary , intestate , and matrimonial matters .
Question: who decides the number of judges in the high court
Answer: ",Parliament.,parliament,the President of India,0,0.0,0.25569089999771677,7.250313201195793e-05,2.12884124102005e-05,0.0,0.0,0.0
16,"Using the provided context, answer the question with as few words as possible. Context: Roger Federer was the defending champion and successfully defended his title , defeating Marin Čilić in the final , 6 -- 2 , 6 -- 7 , 6 -- 3 , 3 -- 6 , 6 -- 1 . It was Federer 's 20th Grand Slam singles title and record - equalling sixth Australian Open men 's singles title ( tied with Roy Emerson and Novak Djokovic ) . With the win , Federer became the first male player to win at least six titles at two Grand Slam tournaments ( six at the Australian Open and eight at Wimbledon ) . Federer became the oldest man to win a Grand Slam singles title in the Open era since Ken Rosewall in 1972 . The time span between Federer 's first Grand slam glory at Wimbledon and this latest , almost 15 years , is an Open era record in the men 's singles field . This was also the 10th time that Federer has defended a Grand Slam title , with the previous time being at the 2008 US Open . Čilić became the first Croatian player to reach a singles final at the Australian Open .
Question: who has won the mens singles title in the australian open tennis tournament
Answer: ",Roger Federer,roger federer,Roger Federer,1,1.0,0.290196099998866,8.188111135538119e-05,2.4041980239576594e-05,0.0,0.0,0.0
17,"Using the provided context, answer the question with as few words as possible. Context: Brain tissue consumes a large amount of energy in proportion to its volume , so large brains place severe metabolic demands on animals . The need to limit body weight in order , for example , to fly , has apparently led to selection for a reduction of brain size in some species , such as bats . Most of the brain 's energy consumption goes into sustaining the electric charge ( membrane potential ) of neurons . Most vertebrate species devote between 2 % and 8 % of basal metabolism to the brain . In primates , however , the percentage is much higher -- in humans it rises to 20 -- 25 % . The energy consumption of the brain does not vary greatly over time , but active regions of the cerebral cortex consume somewhat more energy than inactive regions ; this forms the basis for the functional brain imaging methods PET , fMRI , and NIRS . The brain typically gets most of its energy from oxygen - dependent metabolism of glucose ( i.e. , blood sugar ) , but ketones provide a major alternative source , together with contributions from medium chain fatty acids ( caprylic and heptanoic acids ) , lactate , acetate , and possibly amino acids .
Question: where does the brain get its energy from
Answer: ",from glucose ketones and other sources like lactate and amino acids.,from glucose ketones and other sources like lactate and amino acids,"most of its energy from oxygen-dependent metabolism of glucose (i.e., blood sugar),[73] but ketones provide a major alternative source, together with contributions from medium chain fatty acids (caprylic[78] and heptanoic[79] acids), lactate,[80] acetate,[81] and possibly amino acids",0,0.2553191489361702,0.3906569999999192,0.00011434069712455961,3.357278296965144e-05,0.0,0.0,0.0
18,"Using the provided context, answer the question with as few words as possible. Context: On May 1 , 2017 , Slasher began filming a second season in Orangeville , Ontario , Canada . Shaftesbury Films confirmed that the series will not be returning to Super Channel or Chiller for a second season . However , Netflix acquired the rights to the second season . The second season was released via Netflix on October 17 , 2017 .
Question: where was the first season of slasher filmed
Answer: ",Orangeville Ontario Canada.,orangeville ontario canada,"Orangeville, Ontario, Canada",1,1.0,0.2997646999974677,8.419330890664658e-05,2.4720889049158437e-05,0.0,0.0,0.0
19,"Using the provided context, answer the question with as few words as possible. Context: The current phrasing appears to have originated in the 1910 book Physics by Charles Riborg Mann and George Ransom Twiss . The question `` When a tree falls in a lonely forest , and no animal is near by to hear it , does it make a sound ? Why ? '' is posed along with many other questions to quiz readers on the contents of the chapter , and as such , is posed from a purely physical point of view .
Question: who said if a tree falls in the woods and nobody hears it
Answer: ",Charles Riborg Mann and George Ransom Twiss,charles riborg mann and george ransom twiss,Charles Riborg Mann and George Ransom Twiss,1,1.0,0.31486609999774373,9.229549986910589e-05,2.709985914118957e-05,0.0,0.0,0.0
20,"Using the provided context, answer the question with as few words as possible. Context: The gymnosperms are a group of seed - producing plants that includes conifers , cycads , Ginkgo , and gnetophytes . The term `` gymnosperm '' comes from the Greek composite word γυμνόσπερμος ( γυμνός gymnos , `` naked '' and σπέρμα sperma , `` seed '' ) , meaning `` naked seeds '' . The name is based on the unenclosed condition of their seeds ( called ovules in their unfertilized state ) . The non-encased condition of their seeds stands in contrast to the seeds and ovules of flowering plants ( angiosperms ) , which are enclosed within an ovary . Gymnosperm seeds develop either on the surface of scales or leaves , which are often modified to form cones , or solitary as in Yew , Torreya , Ginkgo .
Question: the seed of a gymnosperm seed is made in the
Answer: ",ovule,ovule,either on the surface of scales or leaves,0,0.0,0.4048786999992444,0.00011377768523610838,3.340747108669418e-05,0.0,0.0,0.0
21,"Using the provided context, answer the question with as few words as possible. Context: A subcutaneous injection is administered as a bolus into the subcutis , the layer of skin directly below the dermis and epidermis , collectively referred to as the cutis . Subcutaneous injections are highly effective in administering vaccines and medications such as insulin , morphine , diacetylmorphine and goserelin . Subcutaneous , as opposed to intravenous , injection of recreational drugs is referred to as `` skin popping '' . Subcutaneous administration may be abbreviated as SC , SQ , sub-cu , sub-Q , SubQ , or subcut . Subcut is the preferred abbreviation for patient safety .
Question: where would a subcutaneous injection be made in the skin
Answer: ",subcutis layer,subcutis layer,the subcutis,0,0.6666666666666666,0.2985604000023159,8.39268556552196e-05,2.464265288822292e-05,0.0,0.0,0.0
22,"Using the provided context, answer the question with as few words as possible. Context: A secondary ossification center is the area of ossification that appears after the primary ossification center has already appeared -- most of which appear during the postnatal and adolescent years . Most bones have more than one secondary ossification center . In long bones , the secondary centres appear in the epiphyses .
Question: when do primary ossification centers appear in an embryo
Answer: ",During embryonic development.,during embryonic development,prenatal development,0,0.4,0.3156118000006245,8.873159019193469e-05,2.6053421878481913e-05,0.0,0.0,0.0
23,"Using the provided context, answer the question with as few words as possible. Context: Songwriter ( s ) Kirsty MacColl / Philip Rambow
Question: who wrote there's a guy works down the chip shop lyrics
Answer: ",Kirsty MacColl / Philip Rambow,kirsty maccoll philip rambow,Kirsty MacColl,0,0.6666666666666666,0.32953529999940656,9.222374216376473e-05,2.7078789601398375e-05,0.0,0.0,0.0
24,"Using the provided context, answer the question with as few words as possible. Context: Third Generation ( GK Series ) Overview Production 2013 -- present Model years 2014 -- present Assembly Yorii , Japan Sumaré , Brazil Ayutthaya , Thailand Pingtung , Taiwan Karawang , Indonesia Malacca , Malaysia Guangzhou , China ( Guangqi Honda ) Celaya , Guanajuato , Mexico ( from Feb 2014 ) Tapukara , India ( from Jan 2015 ) Designer Riku Wada ( 2010 ) Body and chassis Related Honda City Honda HR - V Honda Freed Honda Shuttle Acura CDX Powertrain Engine 1.2 L L12B i - VTEC I4 petrol 1.3 L L13B Earth Dreams i - VTEC I4 1.5 L L15A I4 ( petrol ) 1.5 L L15B1 I4 ( petrol ) 1.5 L L15B Earth Dreams i - VTEC I4 1.5 L i - DTEC diesel Transmission 5 - speed manual ( China Only ) 6 - speed manual 7 - speed semi-automatic ( DCT ) CVT automatic Dimensions Wheelbase 2,530 mm ( 99.6 in ) Length 3,955 mm ( 155.7 in ) Width 1,695 mm ( 66.7 in ) Height 1,525 -- 1,550 mm ( 60.0 -- 61.0 in ) Curb weight 1,020 -- 1,080 kg ( 2,249 -- 2,381 lb ) 1,080 -- 1,170 kg ( 2,381 -- 2,579 lb ) ( Hybrid )
Question: what is the weight of a honda fit
Answer: ",1 020 -- 1 080 kg ( 2 249 -- 2 381 lb ) 1 080 -- 1 170 kg ( 2 381 -- 2 579 lb ) ( Hybrid ),1020 1080 kg 2249 2381 lb 1080 1170 kg 2381 2579 lb hybrid ,"1,020–1,080 kg",0,0.13333333333333336,0.7391998999992211,0.00024110487531921946,7.079335578301602e-05,0.0,0.0,0.0
