qid,original_pred,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
34,True,True,True,1,1.0,0.19162129997857846,5.231939421646435e-05,1.536205140694134e-05,0.0,0.0,0.0
35,True,True,False,0,0.0,0.21291349999955855,6.153236879994088e-05,1.8067170441321753e-05,0.0,0.0,0.0
36,False,False,True,0,0.0,0.22475239998311736,6.898690405561343e-05,2.025597548250209e-05,0.0,0.0,0.0
37,True,True,True,1,1.0,0.20326209999620914,6.225542984344408e-05,1.8279476051640866e-05,0.0,0.0,0.0
38,False,False,True,0,0.0,0.2710829999996349,8.077344817113629e-05,2.3716747521713977e-05,0.0,0.0,0.0
39,True,True,True,1,1.0,0.23380149999866262,7.517466966002387e-05,2.2072830871075054e-05,0.0,0.0,0.0
40,False,False,False,1,1.0,0.1532817999832332,4.238583645272871e-05,1.2445354313909885e-05,0.0,0.0,0.0
41,False,False,False,1,1.0,0.1643214999930933,4.650708623524175e-05,1.3655438107270933e-05,0.0,0.0,0.0
42,False,False,True,0,0.0,0.16639530000975356,4.7265209026577414e-05,1.387803856868085e-05,0.0,0.0,0.0
43,False,False,True,0,0.0,0.18342750001465902,5.3000920796492284e-05,1.5562161643582635e-05,0.0,0.0,0.0
44,True,True,True,1,1.0,0.23780920001445338,6.80825796902357e-05,1.9990447228638807e-05,0.0,0.0,0.0
45,True,True,True,1,1.0,0.17318120002164505,5.0272556349897754e-05,1.4761057664586896e-05,0.0,0.0,0.0
46,True,True,False,0,0.0,0.2724963999935426,7.940262622821608e-05,2.331424597382188e-05,0.0,0.0,0.0
47,False,False,True,0,0.0,0.17364309998811223,4.8731703770001916e-05,1.4308631620719798e-05,0.0,0.0,0.0
51,False,False,False,1,1.0,5.5519638000114355,0.001617398494583227,0.00047490150051236865,0.0,0.0,0.0
48,True,True,False,0,0.0,5.637638800020795,0.0016398201480870968,0.000481484959646662,0.0,0.0,0.0
49,False,False,True,0,0.0,5.553431100008311,0.0016225375105909277,0.00047641042142541987,0.0,0.0,0.0
50,False,False,False,1,1.0,5.406954799982486,0.0015818635721641624,0.0004644677156201966,0.0,0.0,0.0
52,False,False,False,1,1.0,5.397693400009302,0.0015792582688406065,0.00046370274492077386,0.0,0.0,0.0
53,True,True,True,1,1.0,5.435919700015802,0.0015942880444133408,0.0004681157964944956,0.0,0.0,0.0
54,False,False,True,0,0.0,5.456826399982674,0.0015992959526613833,0.00046958622146978064,0.0,0.0,0.0
55,True,True,False,0,0.0,5.4906775999988895,0.0016153870991401514,0.00047431091339531655,0.0,0.0,0.0
56,False,False,False,1,1.0,5.419531800027471,0.0015951030404044813,0.00046835509609839676,0.0,0.0,0.0
57,False,False,True,0,0.0,5.220798800030025,0.001538108677244858,0.0004516203775513596,0.0,0.0,0.0
58,False,False,True,0,0.0,5.229196400003275,0.0015439593562120487,0.0004533382573625752,0.0,0.0,0.0
59,False,False,False,1,1.0,4.78753080003662,0.0014153051133436417,0.00041556272264425397,0.0,0.0,0.0
60,False,False,True,0,0.0,4.6405642000027,0.0013762041323925078,0.00040408186954133085,0.0,0.0,0.0
61,False,False,True,0,0.0,4.676713499997277,0.001385934919051763,0.0004069390288629962,0.0,0.0,0.0
62,False,False,True,0,0.0,4.708964999997988,0.0013948635735213106,0.0004095606656577289,0.0,0.0,0.0
63,True,True,True,1,1.0,4.751808399974834,0.001410029797458238,0.0004140137812806722,0.0,0.0,0.0
64,False,False,True,0,0.0,4.7840932000253815,0.0014172516606755414,0.0004161342690206315,0.0,0.0,0.0
65,True,True,False,0,0.0,4.826567900017835,0.001432702550971193,0.00042067096854782364,0.0,0.0,0.0
66,False,False,False,1,1.0,4.851758700009668,0.0014395430104149837,0.00042267946828671276,0.0,0.0,0.0
67,True,True,True,1,1.0,4.888607799977763,0.00145325143520232,0.0004267045440630103,0.0,0.0,0.0
68,True,True,False,0,0.0,0.18820140001480468,5.27541065939686e-05,1.54896919117764e-05,0.0,0.0,0.0
69,True,True,True,1,1.0,0.1824831000121776,5.0144719006395234e-05,1.4723521988342493e-05,0.0,0.0,0.0
70,False,False,True,0,0.0,0.17343919997802004,4.787678872386654e-05,1.405761096033214e-05,0.0,0.0,0.0
71,True,True,True,1,1.0,0.20420199999352917,5.77434258911477e-05,1.6954658788338396e-05,0.0,0.0,0.0
72,False,False,True,0,0.0,0.20053470000857487,5.8311127754112056e-05,1.7121347744380062e-05,0.0,0.0,0.0
73,False,False,True,0,0.0,0.24998900000355206,7.233368035306913e-05,2.123865791411304e-05,0.0,0.0,0.0
74,True,True,False,0,0.0,0.2565427999943495,7.673247423852112e-05,2.2530234370775984e-05,0.0,0.0,0.0
75,True,True,True,1,1.0,0.2827611000102479,8.28047039828004e-05,2.431316605191196e-05,0.0,0.0,0.0
76,False,False,True,0,0.0,0.32530659998883493,9.667470580484655e-05,2.838568417249814e-05,0.0,0.0,0.0
77,False,False,True,0,0.0,0.3038072000199463,9.087493025313301e-05,2.668275065217639e-05,0.0,0.0,0.0
78,False,False,False,1,1.0,0.21100109998951666,6.257103796356362e-05,1.83721450941314e-05,0.0,0.0,0.0
79,False,False,True,0,0.0,0.22226700000464916,6.558918496241024e-05,1.925833519713907e-05,0.0,0.0,0.0
80,False,False,True,0,0.0,0.23762279999209568,6.92878132962796e-05,2.034432863133275e-05,0.0,0.0,0.0
81,True,True,True,1,1.0,0.24711330002173781,7.73533640263664e-05,2.2712540396710865e-05,0.0,0.0,0.0
82,True,True,False,0,0.0,0.1427135999838356,3.984748505816845e-05,1.1700042079391602e-05,0.0,0.0,0.0
83,True,True,True,1,1.0,0.1984820000070613,5.868919855120257e-05,1.7232357114946132e-05,0.0,0.0,0.0
84,True,True,False,0,0.0,0.174603899999056,5.4727922249782144e-05,1.6069244829514336e-05,0.0,0.0,0.0
85,True,True,False,0,0.0,0.20818919996963814,6.105166832096047e-05,1.7926026882990674e-05,0.0,0.0,0.0
86,False,False,True,0,0.0,0.2245272999862209,6.547241776147807e-05,1.9224049942689393e-05,0.0,0.0,0.0
87,True,True,False,0,0.0,0.27388839997001924,8.368283658158617e-05,2.4571003863811027e-05,0.0,0.0,0.0
88,False,False,True,0,0.0,0.126126099989051,3.469743124562723e-05,1.0187880239569007e-05,0.0,0.0,0.0
89,False,False,False,1,1.0,0.11993809998966753,3.3843420309536085e-05,9.937125044506105e-06,0.0,0.0,0.0
90,False,False,False,1,1.0,0.14335050000227056,4.0298493082483e-05,1.183246732166023e-05,0.0,0.0,0.0
91,False,False,False,1,1.0,0.19690609999815933,5.618295722762841e-05,1.6496473058421045e-05,0.0,0.0,0.0
92,True,True,True,1,1.0,0.16378189998795278,4.760195334088387e-05,1.3976913632982396e-05,0.0,0.0,0.0
93,True,True,True,1,1.0,0.15107109997188672,4.092648636995213e-05,1.201685908134691e-05,0.0,0.0,0.0
94,False,False,False,1,1.0,0.16714689999935217,5.015240693422583e-05,1.4725779322249261e-05,0.0,0.0,0.0
95,True,True,True,1,1.0,0.17850259999977425,5.158395000384692e-05,1.5146109843198783e-05,0.0,0.0,0.0
96,False,False,False,1,1.0,0.17478120001032948,5.3595650834562985e-05,1.5736786628350124e-05,0.0,0.0,0.0
97,True,True,True,1,1.0,0.14579500001855195,4.0758132494497204e-05,1.1967426917079178e-05,0.0,0.0,0.0
98,False,False,False,1,1.0,0.10318970002117567,3.06435036112827e-05,8.997563615084408e-06,0.0,0.0,0.0
99,False,False,True,0,0.0,0.1095787999802269,3.320664526771036e-05,9.750154780922557e-06,0.0,0.0,0.0
100,False,False,True,0,0.0,0.1106026999768801,3.258100291369692e-05,9.566453303704577e-06,0.0,0.0,0.0
101,False,False,False,1,1.0,0.13916249998146668,4.0374274600824904e-05,1.185471833579942e-05,0.0,0.0,0.0
102,True,True,True,1,1.0,0.14268499999889173,4.3646893662010436e-05,1.2815626675931683e-05,0.0,0.0,0.0
103,True,True,True,1,1.0,0.13630880002165213,4.0181164503272705e-05,1.1798017234989221e-05,0.0,0.0,0.0
104,True,True,True,1,1.0,0.2626589999999851,7.5977028900742e-05,2.2308420064859477e-05,0.0,0.0,0.0
105,False,False,False,1,1.0,0.19265620002988726,5.8400587359255556e-05,1.714761492643827e-05,0.0,0.0,0.0
106,False,False,False,1,1.0,0.23732559999916703,6.971919846470035e-05,2.0470992199073108e-05,0.0,0.0,0.0
107,False,False,True,0,0.0,0.2581378000031691,7.625686179838099e-05,2.239058476541197e-05,0.0,0.0,0.0
108,True,True,True,1,1.0,0.155290300026536,4.294470756511816e-05,1.2609450379756143e-05,0.0,0.0,0.0
109,False,False,True,0,0.0,0.14819959999294952,4.119370915635131e-05,1.2095321193595115e-05,0.0,0.0,0.0
110,True,True,True,1,1.0,0.2239838000095915,6.331125931927942e-05,1.8589489325449803e-05,0.0,0.0,0.0
111,True,True,True,1,1.0,0.17308330003288575,5.080114846714754e-05,1.4916263194010627e-05,0.0,0.0,0.0
112,False,False,False,1,1.0,0.09628219998558052,2.783597552761492e-05,8.173215562251574e-06,0.0,0.0,0.0
113,True,True,True,1,1.0,0.10706899999058805,3.079764179398351e-05,9.042821759256063e-06,0.0,0.0,0.0
114,False,False,True,0,0.0,0.11545919996569864,3.342139747233767e-05,9.813210449984575e-06,0.0,0.0,0.0
115,True,True,True,1,1.0,0.09178180003073066,2.764530914988307e-05,8.117231987897224e-06,0.0,0.0,0.0
116,False,False,False,1,1.0,0.07844209996983409,2.4296688890403888e-05,7.1340081310686924e-06,0.0,0.0,0.0
117,False,False,True,0,0.0,0.07778579997830093,2.27102501054048e-05,6.6681970387557715e-06,0.0,0.0,0.0
118,True,True,True,1,1.0,0.09615899997879751,2.7086530652634425e-05,7.953163115763269e-06,0.0,0.0,0.0
119,True,True,False,0,0.0,0.08097489998908713,2.5190334007520458e-05,7.396400737755005e-06,0.0,0.0,0.0
120,False,False,True,0,0.0,0.09287480000057258,2.8441711776190773e-05,8.351072197043071e-06,0.0,0.0,0.0
121,False,False,False,1,1.0,0.07814019997022115,2.0613037780750588e-05,6.052412318288377e-06,0.0,0.0,0.0
122,False,False,True,0,0.0,0.08028470003046095,2.333865383167281e-05,6.8527093117248045e-06,0.0,0.0,0.0
123,True,True,False,0,0.0,0.09606130002066493,2.7752694377974405e-05,8.148762501944462e-06,0.0,0.0,0.0
124,True,True,True,1,1.0,0.07586320000700653,2.2878148826262014e-05,6.717495560261905e-06,0.0,0.0,0.0
125,False,False,False,1,1.0,0.10973870003363118,3.155468994949078e-05,9.265106685459836e-06,0.0,0.0,0.0
126,True,True,True,1,1.0,0.09823499998310581,3.0181278389266925e-05,8.861844772606745e-06,0.0,0.0,0.0
127,False,False,True,0,0.0,0.13126550003653392,3.9505178395816716e-05,1.1599533795174295e-05,0.0,0.0,0.0
