qid,original_pred,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
56,Scandinavian flick.,Scandinavian flick.,Drifting,0,0.0,0.31575539999175817,8.927249226774861e-05,2.621224186520416e-05,0.0,0.0,0.0
57,Jerry Glanville.,Jerry Glanville.,Keith Bostic,0,0.0,0.33518669998738915,9.413185692581325e-05,2.7639051383934624e-05,0.0,0.0,0.0
58,7 336,"7,336","35,124",0,0.0,0.17169210000429302,5.0447335631375265e-05,1.481237646036303e-05,0.0,0.0,0.0
59,Yes.,Yes.,no,0,0.0,0.43671189999440685,0.0001240026453746566,3.640972991699374e-05,0.0,0.0,0.0
60,Bob Huggins.,Bob Huggins.,shortest player ever to play in the National Basketball Association,0,0.0,0.24678749998565763,6.933565080061012e-05,2.0358374707586323e-05,0.0,0.0,0.0
61,James Bridges.,James Bridges.,Ronald Shusett,0,0.0,0.13605619996087626,3.771584236470018e-05,1.1074147893713405e-05,0.0,0.0,0.0
62,Virginia Woolf.,Virginia Woolf.,Adeline Virginia Woolf,0,0.8,0.3325825000065379,9.392140065062145e-05,2.7577257088208768e-05,0.0,0.0,0.0
63,"""Doll's Clothes""","""Doll's Clothes""",821,0,0.0,0.281193999981042,7.918673925934803e-05,2.32508571146138e-05,0.0,0.0,0.0
64,Shell. 77.,Shell. 77.,more than 70 countries,0,0.0,0.3156365000177175,8.916916443030168e-05,2.618190268459246e-05,0.0,0.0,0.0
65,Supernatural.,Supernatural.,Charmed,0,0.0,0.3095224000280723,8.750310111143355e-05,2.569271218965326e-05,0.0,0.0,0.0
66,Ring.,Ring.,International Boxing Hall of Fame,0,0.0,0.24988329998450354,7.003524288392321e-05,2.0563789347963846e-05,0.0,0.0,0.0
67,"Usher – ""U Remind Me""","Usher – ""U Remind Me""",Usher,0,0.33333333333333337,0.4407086999854073,0.00012906331252369828,3.789564599192667e-05,0.0,0.0,0.0
68,David Spade.,David Spade.,Bill Murray,0,0.0,0.20084089995361865,5.755771191106128e-05,1.6900129339903433e-05,0.0,0.0,0.0
69,Carabao,Carabao,Carabao Cup,0,0.6666666666666666,0.229255500016734,6.456737634931958e-05,1.8958311149127172e-05,0.0,0.0,0.0
70,Harley Quinn.,Harley Quinn.,Teen Titans Go!,0,0.0,0.3076160000055097,8.717524125070623e-05,2.5596445783854912e-05,0.0,0.0,0.0
71,Berlin.,Berlin.,"276,170 inhabitants",0,0.0,0.4279796999762766,0.00012117873226011649,3.5580570881726286e-05,0.0,0.0,0.0
72,Orange.,Orange.,orange,1,1.0,0.15755060000810772,4.4154271818110634e-05,1.2964603349562923e-05,0.0,0.0,0.0
73,Romeo + Juliet,Romeo + Juliet,Tromeo and Juliet,0,0.4,0.3012345000170171,8.545535238051481e-05,2.509145099877018e-05,0.0,0.0,0.0
74,Bill Clinton.,Bill Clinton.,William Jefferson Clinton,0,0.4,0.3541008999454789,9.83624869186302e-05,2.8881251459197533e-05,0.0,0.0,0.0
75,John John Florence.,John John Florence.,John John Florence,1,1.0,0.347820800030604,9.80324767387518e-05,2.8784353675421002e-05,0.0,0.0,0.0
76,Jennifer Coolidge.,Jennifer Coolidge.,Ann,0,0.0,0.3066959999850951,8.632394632929308e-05,2.5346488066624667e-05,0.0,0.0,0.0
77,Taino.,Taino.,Apalachees,0,0.0,0.21067020000191405,5.892596457167245e-05,1.7301876493607642e-05,0.0,0.0,0.0
78,British.,British.,British,1,1.0,0.27887450001435354,7.916693333119123e-05,2.3245041686299624e-05,0.0,0.0,0.0
79,1865.,1865.,1865,1,1.0,0.25867060001473874,7.218383158071996e-05,2.1194659229140295e-05,0.0,0.0,0.0
80,Starksville.,Starksville.,Newport,0,0.0,0.46260679996339604,0.00013089522802996184,3.8433534104009165e-05,0.0,0.0,0.0
81,Bob Seger.,Bob Seger.,Bob Seger,1,1.0,0.46893650002311915,0.00013309385564158635,3.907909644088858e-05,0.0,0.0,0.0
82,Lottery.,Lottery.,Conscription,0,0.0,0.20511949999490753,5.871677691076261e-05,1.7240454689155946e-05,0.0,0.0,0.0
83,Mars Wrigley,Mars Wrigley,"Mondelez International, Inc.",0,0.0,0.15656970004783943,4.3773851035395085e-05,1.285290397483075e-05,0.0,0.0,0.0
84,Monica Lewinsky.,Monica Lewinsky.,Monica Lewinsky,1,1.0,0.2813279000110924,7.989912505465497e-05,2.3460028252257364e-05,0.0,0.0,0.0
85,July 14 1946.,"July 14, 1946.","April 1, 1949",0,0.0,0.3862756000016816,0.00011299956477449546,3.3178998897535515e-05,0.0,0.0,0.0
86,1962,1962,1866,0,0.0,0.3810988000477664,0.00010840189058470994,3.182902708854186e-05,0.0,0.0,0.0
87,Tenerife & La Gomera Canary Islands.,"Tenerife & La Gomera, Canary Islands.","Canary Islands, Spain",0,0.5,0.37228310003411025,0.00010864991269470498,3.1901851486852705e-05,0.0,0.0,0.0
88,Approximately 20 million.,Approximately 20 million.,250 million,0,0.4,0.17592800001148134,5.046855945682991e-05,1.4818608212518594e-05,0.0,0.0,0.0
89,Architects.,Architects.,director,0,0.0,0.2620480999466963,7.354643749763296e-05,2.1594748382627337e-05,0.0,0.0,0.0
90,The Guardian.,The Guardian.,The Conversation,0,0.0,0.39030410000123084,0.00011055672972380123,3.246173222827363e-05,0.0,0.0,0.0
91,Spike Lee.,Spike Lee.,John Waters,0,0.0,0.243875999993179,7.009693699719877e-05,2.0581904009913556e-05,0.0,0.0,0.0
92,Las Vegas Nevada.,"Las Vegas, Nevada.",Las Vegas Strip in Paradise,0,0.5,0.32924170000478625,9.279400492168955e-05,2.7246230488929686e-05,0.0,0.0,0.0
93,Yes.,Yes.,no,0,0.0,0.4256992000155151,0.00011965877595926693,3.513428041564502e-05,0.0,0.0,0.0
94,November.,November.,March and April,0,0.0,0.2859568999847397,8.002956913341783e-05,2.3498329319647315e-05,0.0,0.0,0.0
95,Fairfax.,Fairfax.,Fairfax County,0,0.6666666666666666,0.34422410000115633,9.703331726855929e-05,2.8490979882113597e-05,0.0,0.0,0.0
96,Software.,Software.,IT products and services,0,0.0,0.2979001000057906,8.333961055468915e-05,2.447022563523335e-05,0.0,0.0,0.0
97,Lev Yilmaz.,Lev Yilmaz.,Levni Yilmaz,0,0.5,0.30332419998012483,8.512220664571323e-05,2.499363255150661e-05,0.0,0.0,0.0
98,Beijing.,Beijing.,Beijing,1,1.0,0.3491461999947205,9.831393072693307e-05,2.886699436153523e-05,0.0,0.0,0.0
99,No.,No.,no,1,1.0,0.322380899975542,9.059190019660767e-05,2.6599647199944838e-05,0.0,0.0,0.0
100,Florida Oklahoma and Mexico.,"Florida, Oklahoma, and Mexico.","Coahuila, Mexico",0,0.3333333333333333,0.32947579998290166,9.430572779109115e-05,2.7690103450010112e-05,0.0,0.0,0.0
101,Whitney Houston.,Whitney Houston.,Larnelle Harris,0,0.0,0.2586781000136398,7.336445142355943e-05,2.154131352415596e-05,0.0,0.0,0.0
102,1983.,1983.,2003,0,0.0,0.27799480000976473,7.866732256519084e-05,2.3098345678333537e-05,0.0,0.0,0.0
103,Grant Stadium.,Grant Stadium.,North Avenue at Techwood Drive,0,0.0,0.3264572999905795,9.145507668049535e-05,2.6853093588560948e-05,0.0,0.0,0.0
104,Leo Varadkar.,Leo Varadkar.,Leo Varadkar,1,1.0,0.3072911000344902,8.619306332757365e-05,2.530805812241717e-05,0.0,0.0,0.0
105,Dennis O'Keefe.,Dennis O'Keefe.,George Raft,0,0.0,0.3200287000508979,8.966753831669886e-05,2.632823551923949e-05,0.0,0.0,0.0
106,1921,1921,1887,0,0.0,0.36814490001415834,0.00010368138515837238,3.0442989499381037e-05,0.0,0.0,0.0
107,Long-term value investing.,Long-term value investing.,business,0,0.0,0.3195960000157356,8.955463220796547e-05,2.62950839609599e-05,0.0,0.0,0.0
108,1983,1983,7 October 1978,0,0.0,0.2967773999553174,8.33128186387294e-05,2.4462358977057587e-05,0.0,0.0,0.0
109,Northrop P-61 Black Widow.,Northrop P-61 Black Widow.,B-17 Flying Fortress bomber,0,0.0,0.33718879998195916,9.799658068757001e-05,2.8773813855688395e-05,0.0,0.0,0.0
110,George Strait,George Strait,Blake Shelton,0,0.0,0.3831505000125617,0.00010793269974398324,3.169126299698743e-05,0.0,0.0,0.0
111,Approximately 250 years.,Approximately 250 years.,three centuries,0,0.0,0.34382609999738634,9.612201440537578e-05,2.822340259760612e-05,0.0,0.0,0.0
112,1861. E. Nesbit.,1861. E. Nesbit.,7 January 1936,0,0.0,0.3688281999784522,0.00010545401589076277,3.096347038117106e-05,0.0,0.0,0.0
113,Ralph Murphy.,Ralph Murphy.,George Archainbaud,0,0.0,0.31088399997679517,8.72228372363357e-05,2.5610420945244953e-05,0.0,0.0,0.0
114,Glucose.,Glucose.,picric acid,0,0.0,0.34528840001439676,9.674855736861932e-05,2.8407368512237748e-05,0.0,0.0,0.0
115,Roberto De Vicenzo: 21.,Roberto De Vicenzo: 21.,230,0,0.0,0.3885305000003427,0.00011003301200569996,3.230795792280459e-05,0.0,0.0,0.0
116,Batman.,Batman.,Marvel,0,0.0,0.30234809999819845,8.565099117588077e-05,2.514889457732481e-05,0.0,0.0,0.0
117,Senator Dianne Feinstein: Democrat.,Senator Dianne Feinstein: Democrat.,United States Senator,0,0.28571428571428575,0.2776914000278339,7.715135698031001e-05,2.2653226968630195e-05,0.0,0.0,0.0
118,No.,No.,no,1,1.0,0.23102690000087023,6.439671694416297e-05,1.8908202033867788e-05,0.0,0.0,0.0
119,Yes.,Yes.,yes,1,1.0,0.2614013999700546,7.363515768718243e-05,2.1620798457042447e-05,0.0,0.0,0.0
120,I-95,I-95,The A41,0,0.0,0.3945417000213638,0.00011089445074123192,3.2560894072722934e-05,0.0,0.0,0.0
121,Princess.,Princess.,Princess Jessica,0,0.6666666666666666,0.25716139998985454,7.222926197230965e-05,2.1207998527530312e-05,0.0,0.0,0.0
122,Bright spots.,Bright spots.,The Spiderwick Chronicles,0,0.0,0.3470210999948904,9.717871122366609e-05,2.8533670541018557e-05,0.0,0.0,0.0
123,Blackstone.,Blackstone.,KKR & Co,0,0.0,0.40566930000204593,0.00011425573156903335,3.3547835333094073e-05,0.0,0.0,0.0
124,*Paddington 2*,*Paddington 2*,The Bye Bye Man,0,0.0,0.43756950000533834,0.00012271109614814133,3.603050447087649e-05,0.0,0.0,0.0
125,Hunter.,Hunter.,Richmond,0,0.0,0.2487165000056848,6.939715762469423e-05,2.037643437757311e-05,0.0,0.0,0.0
126,Herbert Huncke.,Herbert Huncke.,Owsley Stanley,0,0.0,0.3858816000283696,0.00010851167183823045,3.1861261124989665e-05,0.0,0.0,0.0
127,Dunbar Palace 12th century.,"Dunbar Palace, 12th century.",the late 12th Century,0,0.5714285714285715,0.3030291000031866,8.839703879120166e-05,2.5955190698757978e-05,0.0,0.0,0.0
128,Santa Barbara.,Santa Barbara.,"San Luis Obispo, California",0,0.0,0.35183140001026914,9.845233230853315e-05,2.8907631915604488e-05,0.0,0.0,0.0
129,Lucas Oil Bowl.,Lucas Oil Bowl.,Mercedes-Benz Superdome,0,0.0,0.3852788000367582,0.00010792961953867744,3.169035858528771e-05,0.0,0.0,0.0
130,Gimme Shelter.,Gimme Shelter.,LaLee's Kin: The Legacy of Cotton,0,0.0,0.255946799996309,7.126347144521914e-05,2.0924422542989718e-05,0.0,0.0,0.0
131,Catan.,Catan.,Pirate's Cove,0,0.0,0.3320353999733925,9.284024830809648e-05,2.7259808499337738e-05,0.0,0.0,0.0
132,Square Enix.,Square Enix.,Crystal Dynamics,0,0.0,0.26812989998143166,7.584695300517535e-05,2.227022710363689e-05,0.0,0.0,0.0
133,Recovery.,Recovery.,"""The Marshall Mathers LP 2""",0,0.0,0.38303620001534,0.00010784665693013868,3.1665999055206885e-05,0.0,0.0,0.0
134,Southland.,Southland.,Suicide Squad,0,0.0,0.2686027999734506,7.604180916549157e-05,2.2327440884426326e-05,0.0,0.0,0.0
135,Rose Byrne.,Rose Byrne.,Jillian Belk,0,0.0,0.37701670004753396,0.00010605069689355812,3.113866820935239e-05,0.0,0.0,0.0
136,Texas Tech.,Texas Tech.,Texas Tech University,0,0.8,0.3760912999860011,0.0001066973902906786,3.132855070627106e-05,0.0,0.0,0.0
137,Lord Mountbatten.,Lord Mountbatten.,Lord Combermere,0,0.5,0.33067739999387413,9.280130685950528e-05,2.7248374488220487e-05,0.0,0.0,0.0
138,Family Christmas films.,Family Christmas films.,"seasonal television specials, particularly its work in stop motion animation",0,0.0,0.28274120000423864,7.895444633069279e-05,2.3182651127810767e-05,0.0,0.0,0.0
139,1999.,1999.,2014,0,0.0,0.37490300001809373,0.00010483846295684884,3.078273136543713e-05,0.0,0.0,0.0
140,Oxford.,Oxford.,Oxford,1,1.0,0.07348690001526847,2.174878100842553e-05,6.385889915074799e-06,0.0,0.0,0.0
141,Roberta Vinci.,Roberta Vinci.,Roberta Vinci,1,1.0,0.32403679995331913,9.075860998740096e-05,2.6648596627103936e-05,0.0,0.0,0.0
142,Curiosity.,Curiosity.,"""Teach the Controversy"" campaign",0,0.0,0.3299981000018306,9.239261776633706e-05,2.7128374955490222e-05,0.0,0.0,0.0
143,Ian Watkins.,Ian Watkins.,Lostprophets disbanded in 2013 after Watkins was charged with sexual offences in late 2012.,0,0.125,0.27808229997754097,7.731673766917973e-05,2.27017861440981e-05,0.0,0.0,0.0
144,*Twenty Million Ultras*,*Twenty Million Ultras*,Nebo Zovyot,0,0.0,0.2954918000032194,8.327436520298319e-05,2.445106825655989e-05,0.0,0.0,0.0
145,Marco Da Silva.,Marco Da Silva.,Erika Jayne,0,0.0,0.36849680001614615,0.00010452046520407017,3.068936067759494e-05,0.0,0.0,0.0
146,1907 – *The Forbury Park Gazette*.,1907 – *The Forbury Park Gazette*.,2009,0,0.0,0.5088071000063792,0.0001466674516877649,4.306458372263605e-05,0.0,0.0,0.0
147,Hebrides.,Hebrides.,Kingdom of the Isles,0,0.0,0.3737793999607675,0.00010612757535754882,3.116124130932036e-05,0.0,0.0,0.0
148,Elvis Presley.,Elvis Presley.,The Beatles,0,0.0,0.3079382000141777,8.637752442122664e-05,2.536221969759814e-05,0.0,0.0,0.0
149,"""Chicken Fried""","""Chicken Fried""","""We'll Burn That Bridge""",0,0.0,0.34836489998269826,9.704344499865587e-05,2.8493953592201594e-05,0.0,0.0,0.0
150,Film director.,Film director.,director,0,0.6666666666666666,0.4213597000343725,0.0001189090297412169,3.49141394886268e-05,0.0,0.0,0.0
151,1901.,1901.,1901,1,1.0,0.3993132000323385,0.00011214464682455704,2.6659234527856133e-07,0.0,0.0,0.0
152,Oil vapor lamp.,Oil vapor lamp.,Argand lamp,0,0.4,0.43004890001611784,0.00012062450479750073,3.5417838287067105e-05,0.0,0.0,0.0
153,Nine.,Nine.,seven,0,0.0,0.38512759999139234,0.0001087079254914771,3.191888523847809e-05,0.0,0.0,0.0
154,Yes.,Yes.,yes,1,1.0,0.3749688999960199,0.00010659586656173745,3.129874124906355e-05,0.0,0.0,0.0
155,Qatar (2022).,Qatar (2022).,Brazil,0,0.0,0.4474651000346057,0.00012893148362403632,3.7856938312607054e-05,0.0,0.0,0.0
156,Seven Days Battles.,Seven Days Battles.,The Seven Days Battles,1,1.0,0.2559501000214368,7.147069282263423e-05,2.098526700612125e-05,0.0,0.0,0.0
157,Marks & Spencer.,Marks & Spencer.,Lush Ltd.,0,0.0,0.2582128999638371,7.315909079693451e-05,2.1481015415769586e-05,0.0,0.0,0.0
158,Manchester United.,Manchester United.,Manchester United,1,1.0,0.33241550001548603,9.380508782469626e-05,2.754310524761679e-05,0.0,0.0,0.0
159,1996,1996,1989,0,0.0,0.3636488000047393,0.00010216001937112051,2.9996285179070495e-05,0.0,0.0,0.0
160,Shay Healy.,Shay Healy.,Kathryn Jean Martin,0,0.0,0.4223018999909982,0.00011976700789806058,3.516605954138837e-05,0.0,0.0,0.0
161,Harry Maguire.,Harry Maguire.,Frank Lowy,0,0.0,0.2366465999512002,6.598065473852001e-05,1.937327878383239e-05,0.0,0.0,0.0
162,Houston Texas.,"Houston, Texas.",Las Vegas,0,0.0,0.23554000002332032,6.703280471719085e-05,1.9682211681512375e-05,0.0,0.0,0.0
163,Ed Sheeran.,Ed Sheeran.,Kelly Lee Osbourne,0,0.0,0.24511130002792925,6.963210416711263e-05,2.0445419520015347e-05,0.0,0.0,0.0
164,Lisa Marie Presley.,Lisa Marie Presley.,Sean Yseult.,0,0.0,0.25719269999535754,7.157275931028235e-05,2.1015235828460612e-05,0.0,0.0,0.0
165,CDC – $1.3 billion.,CDC – $1.3 billion.,Prescription Drug User Fee Act,0,0.0,0.3034839000320062,8.481489139430241e-05,2.49033984660205e-05,0.0,0.0,0.0
166,Dinosaur.,Dinosaur.,Dinosaur,1,1.0,0.27715270000044256,7.766216528507892e-05,2.2803210804537893e-05,0.0,0.0,0.0
167,Wichita.,Wichita.,Wichita,1,1.0,0.38540119997924194,0.00010802932932696668,3.171963543217047e-05,0.0,0.0,0.0
168,2020. Biden.,2020. Biden.,United States presidential election of 2016,0,0.0,0.4481221999740228,0.0001251438523473818,3.674481178182633e-05,0.0,0.0,0.0
169,Augustus.,Augustus.,Roman,0,0.0,0.2622996999998577,7.408518407321006e-05,2.1752935470097945e-05,0.0,0.0,0.0
170,Raymond Chandler.,Raymond Chandler.,C. W. Grafton,0,0.0,0.40040560002671555,0.00011157554003968104,3.276087591448899e-05,0.0,0.0,0.0
171,Charleston South Carolina.,"Charleston, South Carolina.","Brooklyn, New York",0,0.0,0.36019120004493743,0.00010077121789032459,2.9588504468656432e-05,0.0,0.0,0.0
172,Memphis Tennessee.,"Memphis, Tennessee.","48,982",0,0.0,0.4118921000044793,0.00011673665450113111,3.427628538857182e-05,0.0,0.0,0.0
173,Benj & Earl.,Benj & Earl.,Pasek & Paul,0,0.0,0.3651106000179425,0.00010213987634200742,2.9990370770974587e-05,0.0,0.0,0.0
174,Bellingen.,Bellingen.,City of Newcastle,0,0.0,0.3231353999581188,9.080939969364135e-05,2.6663509530624574e-05,0.0,0.0,0.0
175,Yes.,Yes.,yes,1,1.0,0.4258496999973431,0.00011952527202750945,3.509508091241297e-05,0.0,0.0,0.0
176,Ceramic artworks.,Ceramic artworks.,drawings,0,0.0,0.38313120004022494,0.00010590979855903443,3.10972975572162e-05,0.0,0.0,0.0
177,Old Saxon (7th century).,Old Saxon (7th century).,between the 8th and 16th centuries,0,0.0,0.25450049998471513,7.129991733513698e-05,2.09351238066965e-05,0.0,0.0,0.0
178,Harold Wilson.,Harold Wilson.,Alistair Grant,0,0.0,0.28240159997949377,7.91999359108069e-05,2.3254731923203362e-05,0.0,0.0,0.0
179,Scotland.,Scotland.,Scotland,1,1.0,0.3424599000136368,9.500132402352032e-05,2.7894344826292883e-05,0.0,0.0,0.0
180,The Weekly Download.,The Weekly Download.,Comedy Film Nerds,0,0.0,0.375199000001885,0.0001041482833166883,3.0580080412172955e-05,0.0,0.0,0.0
