qid,prompt,original_pred,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
10,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who is rose in the fall season 2
Answer: ",Rose in *The Fall* Season 2 is a character portrayed by Gillian Anderson. She is a complex and enigmatic figure serving as a mentor and guide to the protagonist Sunny. Rose is involved in the supernatural elements of the story and has a mysterious past connected to the events in the town.,rose in fall season 2 is character portrayed by gillian anderson she is complex and enigmatic figure serving as mentor and guide to protagonist sunny rose is involved in supernatural elements of story and has mysterious past connected to events in town,a woman who had a sexual relationship with Paul whilst at university,0,0.0,1.1638680999967619,0.0003884187507729272,0.00011404774283330522,0.0,0.0,0.0
11,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what is the corporate tax rate in great britain
Answer: ",The corporate tax rate in Great Britain is 19%., corporate tax rate in great britain is 19,a flat rate of 20%,0,0.16666666666666666,0.5183336000045529,0.00014780940946078144,4.339988603789328e-05,0.0,0.0,0.0
12,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what is the meaning of the name sinead
Answer: ","The name Sinead means ""holy"" or ""pious "" and it is of Irish origin.", name sinead means holy or pious and it is of irish origin,God forgave/God gratified,0,0.0,0.547599799996533,0.00017102115328515853,5.021533195837801e-05,0.0,0.0,0.0
13,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: which five year plan was affected by indo pak indo china war
Answer: ",The Third Five Year Plan was affected by the Indo-Pak and Indo-China Wars., third five year plan was affected by indopak and indochina wars,The Third Five-year Plan,0,0.28571428571428575,0.47532679999858374,0.0001403781097681822,4.121790343645537e-05,0.0,0.0,0.0
14,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what are three different types of hotel properties
Answer: ",1. Luxury hotels  2. Budget hotels  3. Motels,3 motels,Hotel barge,0,0.0,0.46249369999713963,0.00013975813489872273,4.103586604939687e-05,0.0,0.0,0.0
15,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who decides the number of judges in the high court
Answer: ",The number of judges in the High Court is decided by the Chief Justice of India in consultation with the judges of the High Court., number of judges in high court is decided by chief justice of india in consultation with judges of high court,the President of India,0,0.1739130434782609,0.5225802999993903,0.00016865429879318986,4.952037474561023e-05,0.0,0.0,0.0
16,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who has won the mens singles title in the australian open tennis tournament
Answer: ",Novak Djokovic has won the men's singles title at the Australian Open tennis tournament.,novak djokovic has won mens singles title at australian open tennis tournament,Roger Federer,0,0.0,0.443560300001991,0.0001396057607943442,4.099112587494331e-05,0.0,0.0,0.0
17,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: where does the brain get its energy from
Answer: ",The brain gets its energy primarily from glucose., brain gets its energy primarily from glucose,"most of its energy from oxygen-dependent metabolism of glucose (i.e., blood sugar)",0,0.4210526315789474,0.38694740000210004,0.00011112159034482612,3.2627586937180225e-05,0.0,0.0,0.0
18,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: where was the first season of slasher filmed
Answer: ",The first season of *Slasher* was filmed in Toronto Canada., first season of slasher was filmed in toronto canada,"Orangeville, Ontario, Canada",0,0.16666666666666666,0.46684479999385076,0.00014354637614915667,4.21481716810387e-05,0.0,0.0,0.0
19,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who said if a tree falls in the woods and nobody hears it
Answer: ","The phrase ""If a tree falls in the woods and nobody hears it"" is commonly attributed to the 17th-century British philosopher John Locke though it did not originate from him. The saying is often used to discuss the nature of perception and reality.", phrase if tree falls in woods and nobody hears it is commonly attributed to 17thcentury british philosopher john locke though it did not originate from him saying is often used to discuss nature of perception and reality,Philosopher George Berkeley,0,0.05,0.9879663000028813,0.0003235900824424583,9.501271097846747e-05,0.0,0.0,0.0
20,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: the seed of a gymnosperm seed is made in the
Answer: ",the seed of a gymnosperm is made in the cone., seed of gymnosperm is made in cone,the surface of scales or leaves,0,0.16666666666666666,0.45613759999832837,0.00012886746780424327,3.7838141949819486e-05,0.0,0.0,0.0
21,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: where would a subcutaneous injection be made in the skin
Answer: ",A subcutaneous injection is made in the subcutaneous tissue typically in areas such as the abdomen upper arms thighs or the outer area of the upper arms., subcutaneous injection is made in subcutaneous tissue typically in areas such as abdomen upper arms thighs or outer area of upper arms,"the layer of skin directly below the dermis and epidermis, collectively referred to as the cutis",0,0.1142857142857143,0.7383836000008159,0.00023332162767187797,6.850803401539913e-05,0.0,0.0,0.0
22,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when do primary ossification centers appear in an embryo
Answer: ",Primary ossification centers appear in an embryo during the sixth week of gestation.,primary ossification centers appear in embryo during sixth week of gestation,prenatal development,0,0.0,0.5603078000058304,0.00016949447706602705,4.976706838592494e-05,0.0,0.0,0.0
23,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who wrote there's a guy works down the chip shop lyrics
Answer: ","The lyrics to ""There's a Guy Works Down the Chip Shop"" were written by Stuart Maclennan.", lyrics to theres guy works down chip shop were written by stuart maclennan,Kirsty MacColl/Philip Rambow,0,0.0,0.5700101999973413,0.0001752098063472502,5.144520674246803e-05,0.0,0.0,0.0
24,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what is the weight of a honda fit
Answer: ",The weight of a Honda Fit varies by model year and trim but it typically ranges from around 2 600 to 2 900 pounds (1 180 to 1 315 kilograms)., weight of honda fit varies by model year and trim but it typically ranges from around 2600 to 2900 pounds 1180 to 1315 kilograms,"1,020–1,080 kg",0,0.0,0.8478790000008303,0.00027587656973093397,8.100304121723913e-05,0.0,0.0,0.0
25,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when does bloom find out who she is
Answer: ",Bloom finds out who she is at the end of *The Magicians* series in the final book *The Last Magician*.,bloom finds out who she is at end of magicians series in final book last magician,"Addio Magix!""  / ""The Font of Dragon Fire",0,0.09090909090909091,0.6316654999973252,0.00020334106359286085,5.970512309702259e-05,0.0,0.0,0.0
26,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what is the job of justice of the peace
Answer: ",A justice of the peace performs various legal and administrative duties including officiating weddings issuing marriage licenses handling small claims and presiding over certain civil court cases., justice of peace performs various legal and administrative duties including officiating weddings issuing marriage licenses handling small claims and presiding over certain civil court cases,"a judicial officer, of a lower or puisne court, elected or appointed by means of a commission (letters patent) to keep the peace.",0,0.13636363636363635,0.6285569999963627,0.00020760138173686336,6.095604022475753e-05,0.0,0.0,0.0
27,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who was kat slater's sisters in eastenders
Answer: ",Kat Slater's sisters in EastEnders were Janine Butcher and Ronnie Mitchell.,kat slaters sisters in eastenders were janine butcher and ronnie mitchell,Lynne,0,0.0,0.4889328999997815,0.0001470496063179763,4.317679219069321e-05,0.0,0.0,0.0
28,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: whens the last time the patriots played the eagles
Answer: ",The last time the Patriots played the Eagles was on January 15 2023 in the AFC Championship Game., last time patriots played eagles was on january 15 2023 in afc championship game,Super Bowl LII,0,0.0,0.6282390999986092,0.00019197765733497808,5.6368593045292365e-05,0.0,0.0,0.0
29,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who's playing in the world series and when is it
Answer: ",The teams playing in the World Series and the dates are announced each year by Major League Baseball (MLB). For the most current information check official MLB sources or sports news outlets close to the start of the postseason., teams playing in world series and dates are announced each year by major league baseball mlb for most current information check official mlb sources or sports news outlets close to start of postseason,Houston Astros,0,0.0,0.7628725000031409,0.0002551965359639134,7.493095749792344e-05,0.0,0.0,0.0
30,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who plays the evil doctor in wonder woman
Answer: ",Ewan McGregor plays the evil doctor Dr. Poison in *Wonder Woman*.,ewan mcgregor plays evil doctor dr poison in wonder woman,Elena Anaya,0,0.0,0.41326069999922765,0.0001287846548839616,3.7813826371293055e-05,0.0,0.0,0.0
31,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who starred in the movie summer of 42
Answer: ",John Travolta Karen Allen and Robert Duvall starred in the movie *Summer of '42*.,john travolta karen allen and robert duvall starred in movie summer of 42,Jennifer O'Neill,0,0.0,0.5397508000023663,0.00016662231269826925,4.892374178921148e-05,0.0,0.0,0.0
32,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who won the most medals in the 1924 winter olympics
Answer: ",Norway won the most medals in the 1924 Winter Olympics.,norway won most medals in 1924 winter olympics,Norway,0,0.2222222222222222,0.44268120000197086,0.000131847583675075,3.8713165330574765e-05,0.0,0.0,0.0
33,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: where was uncle tom's cabin first published
Answer: ","""Uncle Tom's Cabin"" was first published in 1851 in a Washington D.C. abolitionist newspaper called *The National Era*.",uncle toms cabin was first published in 1851 in washington dc abolitionist newspaper called national era,"in The National Era, an abolitionist periodical, starting with the June 5, 1851, issue",0,0.3703703703703703,0.6795964999982971,0.00021716728605669996,6.376478669661495e-05,0.0,0.0,0.0
34,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when did the name of bombay change to mumbai
Answer: ",The name of Bombay changed to Mumbai on 11 May 1996., name of bombay changed to mumbai on 11 may 1996,1995,0,0.0,0.5168330000014976,0.00015637026992576847,4.591353093994754e-05,0.0,0.0,0.0
35,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who is the guy who walked across the twin towers
Answer: ",The guy who walked across the Twin Towers was Philippe Petit a French high-wire artist., guy who walked across twin towers was philippe petit french highwire artist,Philippe Petit,0,0.2857142857142857,0.5289014000009047,0.0001597283688701885,4.6899537933842395e-05,0.0,0.0,0.0
36,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: where do the royalties for winnie the pooh go
Answer: ",Royalties for Winnie the Pooh go to the estate of A.A. Milne the author of the original books and to Disney which holds the rights to the character in film television and other media.,royalties for winnie pooh go to estate of aa milne author of original books and to disney which holds rights to character in film television and other media,the Slesinger family,0,0.0,0.8622270999985631,0.00028621997691459977,8.404007853882947e-05,0.0,0.0,0.0
37,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: all the motor neurons that control the skeletal muscles are
Answer: ",somatic motor neurons.,somatic motor neurons,Somatic motor neurons,1,1.0,0.2881699999998091,8.098137053038741e-05,2.37777978075459e-05,0.0,0.0,0.0
38,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: where was a time for choosing speech given
Answer: ","The ""A Time for Choosing"" speech was given in Wichita Kansas.", time for choosing speech was given in wichita kansas,"part of a pre-recorded television program, Rendezvous with Destiny",0,0.0,0.4505280000012135,0.00013952439031527,4.0967233826855484e-05,0.0,0.0,0.0
39,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what was the purpose of a revival meeting during the second great awakening
Answer: ",The purpose of a revival meeting during the Second Great Awakening was to promote religious renewal encourage personal conversions and spread evangelical Christian beliefs., purpose of revival meeting during second great awakening was to promote religious renewal encourage personal conversions and spread evangelical christian beliefs,evangelizing,0,0.0,0.5895023000048241,0.00018418952802202616,5.408183792013795e-05,0.0,0.0,0.0
40,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when was catch me if you can made
Answer: ",2002,2002,2002,1,1.0,0.2706049999978859,7.875001478573193e-05,2.312262581693091e-05,0.0,0.0,0.0
41,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when was the first australian prime minister elected
Answer: ",1901,1901,1901,1,1.0,0.35497799999575363,0.0001003159070002128,2.9454815816393017e-05,0.0,0.0,0.0
42,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who was on the first season of dwts
Answer: ",The first season of *Dancing with the Stars* featured celebrities such as Drew Carey Brandy and James Taylor., first season of dancing with stars featured celebrities such as drew carey brandy and james taylor,Trista Sutter,0,0.0,0.6015551000018604,0.00018601176800490932,5.461688509933533e-05,0.0,0.0,0.0
43,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when was the minimum wage established in the united states
Answer: ",The federal minimum wage in the United States was first established in 1938., federal minimum wage in united states was first established in 1938,1938,0,0.16666666666666669,0.43010990000038873,0.00012922182365317312,3.794218812331088e-05,0.0,0.0,0.0
44,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who sings theme tune to orange is the new black
Answer: ",The theme tune to *Orange Is the New Black* is sung by Regina Spektor., theme tune to orange is new black is sung by regina spektor,Spektor,0,0.15384615384615385,0.4722884000002523,0.00014619860595685685,4.292692096243024e-05,0.0,0.0,0.0
45,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when did the the regulatory reform (fire safety) order 2005 first come into effect
Answer: ",1 July 2005,1 july 2005,1 October 2006,0,0.3333333333333333,0.3716850999990129,0.0001088158034920301,3.195056044066634e-05,0.0,0.0,0.0
46,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what are the parts of a domain name called
Answer: ",The parts of a domain name are called **labels**. Each label represents a hierarchical level in the domain name structure., parts of domain name are called labels each label represents hierarchical level in domain name structure,top-level domain,0,0.1111111111111111,0.5949515000029351,0.00018863928317147124,5.538837765321012e-05,0.0,0.0,0.0
47,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who sings stop listen what's that sound
Answer: ","The song ""Stop! In the Name of Love"" is performed by The Supremes.", song stop in name of love is performed by supremes,Buffalo Springfield,0,0.0,0.44117310000001453,0.00013931654108891942,4.090620501434898e-05,0.0,0.0,0.0
48,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what is the short story the gift of the magi about
Answer: ","""The Gift of the Magi"" is about a poor young couple Jim and Della who sacrifice their most prized possessions to buy each other Christmas gifts showing the depth of their love.", gift of magi is about poor young couple jim and della who sacrifice their most prized possessions to buy each other christmas gifts showing depth of their love,a young husband and wife and how they deal with the challenge of buying secret Christmas gifts for each other with very little money,0,0.28,0.7514575999957742,0.00024347427523353419,7.148906038419526e-05,0.0,0.0,0.0
49,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who played mark on the show the rifleman
Answer: ",Chuck Connors played Mark on the show *The Rifleman*.,chuck connors played mark on show rifleman,John Ernest Crawford,0,0.0,0.4334878000008757,0.00012677174638980174,3.7222794991288624e-05,0.0,0.0,0.0
50,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who starred in the movie natural born killers
Answer: ",Woody Harrelson and Juliette Binoche starred in the movie *Natural Born Killers*.,woody harrelson and juliette binoche starred in movie natural born killers,Woody Harrelson,0,0.3076923076923077,0.5386431999941124,0.00016894835277019376,4.9606715047878634e-05,0.0,0.0,0.0
51,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who wants a heart in the wizard of oz
Answer: ",The Wicked Witch of the West wants a heart in *The Wizard of Oz*., wicked witch of west wants heart in wizard of oz,Tin Woodman,0,0.0,0.4723898000011104,0.0001406175082077735,4.128819574757287e-05,0.0,0.0,0.0
52,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when did the song the joker come out
Answer: ","""The Joker"" by Steve Miller Band was released in 1973.", joker by steve miller band was released in 1973,1973,0,0.19999999999999998,0.4729968000028748,0.00014278137208132493,4.192355073516291e-05,0.0,0.0,0.0
53,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when did the us stop drafting for the vietnam war
Answer: ",The U.S. stopped drafting for the Vietnam War in 1973., us stopped drafting for vietnam war in 1973,1973,0,0.2222222222222222,0.49907620000158204,0.00015095044334250746,4.432215825997561e-05,0.0,0.0,0.0
54,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who performed the halftime show at super bowl 51
Answer: ",Justin Timberlake performed the halftime show at Super Bowl 51.,justin timberlake performed halftime show at super bowl 51,Lady Gaga,0,0.0,0.45978269999613985,0.00014065391034775063,4.129888416539624e-05,0.0,0.0,0.0
55,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when was the first episode of scooby doo
Answer: ",The first episode of *Scooby-Doo Where Are You!* aired on September 9 1969., first episode of scoobydoo where are you aired on september 9 1969,"September 13, 1969",0,0.26666666666666666,0.5301193999985117,0.0001712914090601281,5.029468461852021e-05,0.0,0.0,0.0
56,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when is last time the astros won the world series
Answer: ",The last time the Astros won the World Series was in 2022., last time astros won world series was in 2022,2017,0,0.0,0.5225768999953289,0.00015240003893618792,4.4747789373693415e-05,0.0,0.0,0.0
57,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who is the speaker in shooting an elephant
Answer: ","The speaker in ""Shooting an Elephant"" is George Orwell.", speaker in shooting elephant is george orwell,"Orwell, writing in the first person",0,0.3333333333333333,0.34204390000377316,0.0001027324051541533,3.016434943048694e-05,0.0,0.0,0.0
58,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when were 2 dollar bills stopped being made
Answer: ",Two-dollar bills were not stopped being made. They have been produced continuously since 1869 with the current design introduced in 1995.,twodollar bills were not stopped being made they have been produced continuously since 1869 with current design introduced in 1995,current denomination of U.S. currency,0,0.08000000000000002,0.6988915000038105,0.0002227030772307368,6.539020896816879e-05,0.0,0.0,0.0
59,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who sings the song it ain't me
Answer: ","The song ""It Ain't Me"" is sung by Kygo and Selah Sue.", song it aint me is sung by kygo and selah sue,Selena Gomez,0,0.0,0.4110779000038747,0.00012947538764518292,3.8016639732289525e-05,0.0,0.0,0.0
60,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: method used by a writer to develop a character
Answer: ",Characterization.,characterization,Anthropomorphism,0,0.0,0.3061124000014388,8.873954517820848e-05,2.6055757626246384e-05,0.0,0.0,0.0
61,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: which organization is the major voice of the legal profession
Answer: ",The American Bar Association (ABA) is the major voice of the legal profession in the United States., american bar association aba is major voice of legal profession in united states,National Legal Aid & Defender Association,0,0.2222222222222222,0.5964731999993091,0.00018009865998289368,5.288067483219856e-05,0.0,0.0,0.0
62,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who painted the ceiling of the florence cathedral
Answer: ",Filippo Brunelleschi.,filippo brunelleschi,Giorgio Vasari,0,0.0,0.37402900000597583,0.00010967229255517162,3.220204326485627e-05,0.0,0.0,0.0
63,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: why does prince edward island have red sand
Answer: ",Prince Edward Island has red sand due to the presence of iron oxides in the soil which give the sand its characteristic reddish color.,prince edward island has red sand due to presence of iron oxides in soil which give sand its characteristic reddish color,sedimentary rock and other material with a high iron concentration which oxidizes upon exposure to the air,0,0.16666666666666666,0.5787864000012632,0.0001836960300479607,5.393693675374736e-05,0.0,0.0,0.0
64,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when are two events said to be independent
Answer: ",Two events are said to be independent if the occurrence of one does not affect the probability of the other.,two events are said to be independent if occurrence of one does not affect probability of other,if the occurrence of one does not affect the probability of occurrence of the other.,0,0.6206896551724139,0.549938199997996,0.0001730470515886472,5.08101774138637e-05,0.0,0.0,0.0
65,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when did jack mccoy join law and order
Answer: ",Jack McCoy joined *Law & Order* in 1990.,jack mccoy joined law order in 1990,"in the season-five premiere episode ""Second Opinion""",0,0.15384615384615383,0.46720300000015413,0.00014188716191868803,4.166099221947745e-05,0.0,0.0,0.0
66,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who did the music for your lie in april
Answer: ",The music for *Your Lie in April* was composed by **Masaru Ōkubo**., music for your lie in april was composed by masaru ōkubo,Masaru Yokoyama,0,0.15384615384615385,0.4676255999947898,0.00014620904092560645,4.292998488411285e-05,0.0,0.0,0.0
67,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when is the next episode of flash airing
Answer: ","""The Flash"" concluded its run in 2023. There are no new episodes currently airing.", flash concluded its run in 2023 there are no new episodes currently airing,"May 8, 2018",0,0.0,0.5112298000021838,0.0001588884892738223,4.665293199108936e-05,0.0,0.0,0.0
68,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what is the first basic process in the light reaction of photosynthesis
Answer: ",The first basic process in the light reaction of photosynthesis is the absorption of light by chlorophyll and other pigments., first basic process in light reaction of photosynthesis is absorption of light by chlorophyll and other pigments,energy from light is absorbed by proteins called reaction centres that contain green chlorophyll pigments,0,0.37500000000000006,0.576398799996241,0.00017669593656449663,5.1881565173918747e-05,0.0,0.0,0.0
69,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what is the longest pier in the uk
Answer: ",The longest pier in the UK is Weston-super-Mare Pier located in Somerset., longest pier in uk is westonsupermare pier located in somerset,Southend Pier,0,0.16666666666666669,0.4567903999995906,0.00014458005979698548,4.245168248375865e-05,0.0,0.0,0.0
70,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who did cora marry in once upon a time
Answer: ",Cora married King Leopold in *Once Upon a Time*.,cora married king leopold in once upon time,Henry,0,0.0,0.4512031000049319,0.00013706181601086587,4.024417130626988e-05,0.0,0.0,0.0
71,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when does the cannes film festival take place
Answer: ",The Cannes Film Festival typically takes place in May each year., cannes film festival typically takes place in may each year,usually in May,0,0.30769230769230765,0.33255809999536723,0.00010000934664978479,2.936480338537899e-05,0.0,0.0,0.0
72,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who is the voice of the other mother in coraline
Answer: ",The voice of the Other Mother in *Coraline* is provided by **Teri Hatcher**., voice of other mother in coraline is provided by teri hatcher,Teri Hatcher,0,0.3076923076923077,0.4653982999952859,0.00014446052882054086,4.241658572791192e-05,0.0,0.0,0.0
73,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: how many strong verbs are there in german
Answer: ",There are approximately 300 strong verbs in German.,there are approximately 300 strong verbs in german,more than 200 strong,0,0.16666666666666666,0.37507210000330815,0.00011369829610168082,3.338416080219083e-05,0.0,0.0,0.0
74,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: where was held the first session of muslim league
Answer: ",The first session of the Muslim League was held in Dhaka (now in Bangladesh)., first session of muslim league was held in dhaka now in bangladesh,"Dhaka, Bangladesh",0,0.2857142857142857,0.5059704999948735,0.00015373893573472177,4.514091704184967e-05,0.0,0.0,0.0
75,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: where is the emerald ash borer found in the us
Answer: ",The emerald ash borer is found in 35 states across the United States primarily in the eastern and midwestern regions., emerald ash borer is found in 35 states across united states primarily in eastern and midwestern regions,Michigan and surrounding states and provinces,0,0.1739130434782609,0.5306189999973867,0.0001684414463414647,4.9457876883116504e-05,0.0,0.0,0.0
76,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when does the champions league quarter finals start
Answer: ",The UEFA Champions League quarter-finals typically start in mid-April. The exact dates vary each season depending on the schedule., uefa champions league quarterfinals typically start in midapril exact dates vary each season depending on schedule,16 March 2018,0,0.0,0.5904725000000326,0.00018430601567532938,5.411604109364784e-05,0.0,0.0,0.0
