qid,original_pred,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
18,Ulysses S. Grant.,Ulysses S. Grant.,George B. McClellan,0,0.0,0.3738558000000012,0.00010599586517756969,3.112256848854408e-05,0.0,0.0,0.0
19,cone.,cone.,the surface of scales or leaves,0,0.0,0.21134629999960453,5.9952163811528013e-05,1.7603189720041452e-05,0.0,0.0,0.0
20,United States.,United States.,Atlanta,0,0.0,0.3247545000003811,9.0331093414989e-05,2.652306895880679e-05,0.0,0.0,0.0
21,9:30 AM HK time.,9:30 AM HK time.,09:15,0,0.0,0.37443630000007033,0.000109495843105479,3.215023407330314e-05,0.0,0.0,0.0
22,Jesus.,Jesus.,Jesus Christ,0,0.6666666666666666,0.20143609999968248,5.743719686790641e-05,1.6864743641808474e-05,0.0,0.0,0.0
23,1969.,1969.,"September 13, 1969",0,0.5,0.3558892000000924,0.00010256165359666257,3.011421325740483e-05,0.0,0.0,0.0
24,Lana Del Rey.,Lana Del Rey.,Spektor,0,0.0,0.2918165000000954,8.169569110870969e-05,2.398753703732027e-05,0.0,0.0,0.0
25,Palpatine.,Palpatine.,Sheev Palpatine,0,0.6666666666666666,0.24330409999993208,6.787363099575397e-05,1.9929095589650766e-05,0.0,0.0,0.0
26,Stuart Townsend,Stuart Townsend,Jason Flemyng,0,0.0,0.32607740000003105,9.146774015816392e-05,2.685681184634754e-05,0.0,0.0,0.0
27,The Speaker of the House.,The Speaker of the House.,Speaker of the House of Representatives,0,0.7499999999999999,0.36764309999989564,0.00010295572974960872,3.022992213000304e-05,0.0,0.0,0.0
28,Real Madrid,Real Madrid,Real Madrid,1,1.0,0.28169730000036,7.879084986536166e-05,2.313461583711125e-05,0.0,0.0,0.0
29,1989.,1989.,summer of 1990 and continued until 1992,0,0.0,0.3520831000000726,9.813086740157174e-05,2.881324319990497e-05,0.0,0.0,0.0
30,water.,water.,a water-soluble binder medium (usually glutinous material such as egg yolk or some other size),0,0.0,0.2689148999997997,7.543170990379358e-05,2.214830317914701e-05,0.0,0.0,0.0
31,United States.,United States.,The National Era,0,0.0,0.3213593000000401,9.022360685050218e-05,2.6491508690307302e-05,0.0,0.0,0.0
32,2023.,2023.,Super Bowl LII,0,0.0,0.3418386999996983,9.522990287976202e-05,2.7961460284961935e-05,0.0,0.0,0.0
33,"""Chhichhore"" (2019)","""Chhichhore"" (2019)",Action Jackson,0,0.0,0.40477080000027854,0.00011824421650251213,3.471893663312844e-05,0.0,0.0,0.0
34,The Ramones,The Ramones,the Ramones,1,1.0,0.24579380000022866,7.163622177022525e-05,2.1033869713402404e-05,0.0,0.0,0.0
35,20 years.,20 years.,usually 20 years from the filing date,0,0.5,0.4420207000002847,0.0001233068481556011,3.6205429526899125e-05,0.0,0.0,0.0
36,Stars and stripes represent the United States of America.,Stars and stripes represent the United States of America.,the 50 states of the United States of America,0,0.5333333333333333,0.3564566999998533,0.00010755217707950883,3.157953370767309e-05,0.0,0.0,0.0
37,Eukarya.,Eukarya.,Eukarya,1,1.0,0.28893040000002657,8.152497430745709e-05,2.393741106938531e-05,0.0,0.0,0.0
38,Never.,Never.,1983,0,0.0,0.24899779999987004,6.95967379619338e-05,2.0435035273978827e-05,0.0,0.0,0.0
39,Never.,Never.,"July 24, 2017",0,0.0,0.30968760000041584,8.646959336223473e-05,2.538925303439285e-05,0.0,0.0,0.0
40,1950.,1950.,in the 1980s,0,0.0,0.2838983999999982,7.899668948849633e-05,2.31950545887355e-05,0.0,0.0,0.0
41,It has always been an island.,It has always been an island.,During the last Ice Age,0,0.0,0.3467943999999079,0.00010273026590067179,3.0163721301617185e-05,0.0,0.0,0.0
42,$2.2 billion.,$2.2 billion.,$2.18 billion,0,0.5,0.28033989999994446,8.018918720286111e-05,2.3545196471398333e-05,0.0,0.0,0.0
43,Woody Harrelson and Juliette Binoche.,Woody Harrelson and Juliette Binoche.,Woody Harrelson,0,0.5714285714285715,0.42065790000015113,0.00012258531443592343,3.5993572370303035e-05,0.0,0.0,0.0
44,Hugh Grant,Hugh Grant,Simon Callow,0,0.0,0.22070620000022245,6.210269684823878e-05,1.8234630499450936e-05,0.0,0.0,0.0
45,Viggo Mortensen,Viggo Mortensen,Hugo Weaving,0,0.0,0.317680399999972,8.82506888473015e-05,2.591221934185932e-05,0.0,0.0,0.0
46,Walmart.,Walmart.,Walmart,1,1.0,0.23177579999992304,6.610122040307402e-05,1.9408679345412438e-05,0.0,0.0,0.0
47,Massachusetts.,Massachusetts.,"in Middlesex County, Province of Massachusetts Bay",0,0.25,0.355709399999796,0.00010000854054649187,2.936456669685439e-05,0.0,0.0,0.0
48,Sweden.,Sweden.,United States,0,0.0,0.30259849999993094,8.509885837424583e-05,2.498677701825901e-05,0.0,0.0,0.0
49,Cornell method was invented by Walter Pauk.,Cornell method was invented by Walter Pauk.,Walter Pauk,0,0.4444444444444445,0.4217856000000211,0.00012366403797760972,3.6310307813238416e-05,0.0,0.0,0.0
50,Edgar.,Edgar.,Edgar,1,1.0,0.21352969999998095,6.095920190864953e-05,1.7898876840437447e-05,0.0,0.0,0.0
51,Sivakasi.,Sivakasi.,Tagore,0,0.0,0.3771953000000394,0.00010588148277051623,3.108898345868049e-05,0.0,0.0,0.0
52,2004.,2004.,1995,0,0.0,0.2830171999999038,8.12588385899773e-05,2.3859268142954766e-05,0.0,0.0,0.0
53,Wembley Stadium.,Wembley Stadium.,Wembley Stadium,1,1.0,0.33937150000019756,9.487504862307056e-05,2.7857267768689438e-05,0.0,0.0,0.0
54,Not on the balance sheet.,Not on the balance sheet.,on the bottom line of the report,0,0.22222222222222224,0.2741946999999527,7.857549946359197e-05,2.307138452505125e-05,0.0,0.0,0.0
55,1950s.,1950s.,By the mid-1980s,0,0.0,0.3464877000001252,9.712721969360244e-05,2.8518551567572744e-05,0.0,0.0,0.0
56,2017.,2017.,2017,1,1.0,0.2705894000000626,7.760791447562102e-05,2.2787281649847908e-05,0.0,0.0,0.0
57,New York City.,New York City.,in San Francisco,0,0.0,0.3500130000002173,9.81297209820263e-05,2.8812906587521462e-05,0.0,0.0,0.0
58,Season 5 Episode 15.,"Season 5, Episode 15.",Say Goodbye to Daisy Miller,0,0.0,0.3571039000003111,0.00010803705050785469,3.172190252985959e-05,0.0,0.0,0.0
59,Mariah Carey,Mariah Carey,Roxette,0,0.0,0.2731177000000571,7.740616709895e-05,2.2728044466045415e-05,0.0,0.0,0.0
60,Coldplay.,Coldplay.,Chris Martin,0,0.0,0.29863860000023124,8.431254485343265e-05,2.4755899178222707e-05,0.0,0.0,0.0
61,Under the dermis.,Under the dermis.,the uppermost layer of the dermis,0,0.3333333333333333,0.29718759999968825,8.312747588107751e-05,2.440793852717293e-05,0.0,0.0,0.0
62,Mission: Impossible - Dead Reckoning Part One,Mission: Impossible - Dead Reckoning Part One,Mission: Impossible – Fallout,0,0.4,0.3487048000001778,0.00010256784927053352,3.011603243482329e-05,0.0,0.0,0.0
63,"Veronica means ""from the Roman name Verinus"" or ""true image"" in English.","Veronica means ""from the Roman name Verinus"" or ""true image"" in English.",she who brings victory,0,0.0,0.518262600000071,0.00015511864311250782,4.5546027536370943e-05,0.0,0.0,0.0
64,1982.,1982.,1973,0,0.0,0.3307733999999982,9.52082276786426e-05,2.7955095999617292e-05,0.0,0.0,0.0
65,Philadelphia.,Philadelphia.,Pittsburgh,0,0.0,0.31419380000033925,8.582193723608081e-05,2.5199087860407216e-05,0.0,0.0,0.0
66,Mahatma Gandhi,Mahatma Gandhi,Mahatma Gandhi,1,1.0,0.2853751999996348,7.989038142018356e-05,2.345746094114368e-05,0.0,0.0,0.0
67,A set of rules norms and institutions governing state interactions globally.,"A set of rules, norms, and institutions governing state interactions globally.","the individual level, the domestic state as a unit, the international level of transnational and intergovernmental affairs, and the global level",0,0.23076923076923075,0.44729549999965457,0.0001299650673401693,3.81604197733235e-05,0.0,0.0,0.0
68,Hope and independence.,Hope and independence.,represents the May Revolution of 1810,0,0.0,0.32527650000020003,9.346750267583109e-05,2.744398329697588e-05,0.0,0.0,0.0
69,Beck.,Beck.,American singer Selena Gomez,0,0.0,0.312161500000002,8.765989403290619e-05,2.5738749819789832e-05,0.0,0.0,0.0
70,They won.,They won.,They were the first group to win the competition,0,0.22222222222222224,0.2586111999999048,7.229449011103982e-05,2.1227150852119664e-05,0.0,0.0,0.0
71,Fortress.,Fortress.,the tsar's Moscow residence,0,0.0,0.28094340000006923,7.939582866178331e-05,2.3312250068354204e-05,0.0,0.0,0.0
72,1939.,1939.,14 June 1940,0,0.0,0.3043339000000742,8.48233344088579e-05,2.4905877508937058e-05,0.0,0.0,0.0
73,Started: 1881 Finished: 1885.,"Started: 1881, Finished: 1885.",between 1881 and 1885,0,0.5,0.4221736999998029,0.00013021995727264456,3.823526070572414e-05,0.0,0.0,0.0
74,Tom Waits,Tom Waits,Macon Blair,0,0.0,0.2782276999996611,7.978434271975508e-05,2.342632579534348e-05,0.0,0.0,0.0
75,Usually on a different day than the live show.,Usually on a different day than the live show.,on the Saturday night directly after the live show,0,0.42857142857142855,0.43276879999984885,0.000126066168094348,3.7015622675769504e-05,0.0,0.0,0.0
76,The Parliament.,The Parliament.,the President of India,0,0.0,0.390952699999616,0.00011049903458146673,3.2444791746531695e-05,0.0,0.0,0.0
77,19,19,14,0,0.0,0.2891858999996657,8.119868385857024e-05,2.3841605475217778e-05,0.0,0.0,0.0
78,Central Park,Central Park,Franklin Mountains State Park,0,0.3333333333333333,0.28443109999989247,7.973842271734961e-05,2.3412842737136784e-05,0.0,0.0,0.0
79,Madison Wisconsin.,"Madison, Wisconsin.","Madison, Wisconsin",1,1.0,0.3454309999997349,9.623355195753332e-05,2.8256152319496234e-05,0.0,0.0,0.0
80,Leia Organa.,Leia Organa.,Mara Jade,0,0.0,0.29510130000016943,8.253453877287804e-05,2.423383998353236e-05,0.0,0.0,0.0
81,Ben Savage,Ben Savage,Will Friedle,0,0.0,0.23745110000027125,6.636692234160455e-05,1.94866949054119e-05,0.0,0.0,0.0
82,2002.,2002.,"November 25, 2002",0,0.5,0.3135186000004069,8.757346877917312e-05,2.5713373585783524e-05,0.0,0.0,0.0
83,1986.,1986.,1982,0,0.0,0.2611833000000843,7.279723044267093e-05,2.1374765764993204e-05,0.0,0.0,0.0
84,May.,May.,usually in May,0,0.5,0.25373110000009547,7.134489770161691e-05,2.09483309684482e-05,0.0,0.0,0.0
85,Around 300-500 AD.,Around 300-500 AD.,Around 1200,0,0.4,0.421398599999975,0.0001229901636439272,3.611244443368515e-05,0.0,0.0,0.0
86,Grenada.,Grenada.,the French island of Guadeloupe in the Lesser Antilles,0,0.0,0.33103410000012445,9.52480179877274e-05,2.7966779253653642e-05,0.0,0.0,0.0
87,Lungs.,Lungs.,lungs,1,1.0,0.307537499999853,8.668429980194233e-05,2.545229526593214e-05,0.0,0.0,0.0
88,April 9 2025.,"April 9, 2025.",3–4 April 2018,0,0.3333333333333333,0.36155680000001666,0.00010692791091845433,3.1396236309043895e-05,0.0,0.0,0.0
89,New Zealand.,New Zealand.,western North Carolina,0,0.0,0.3100139999996827,8.94731438105736e-05,2.6271157289626056e-05,0.0,0.0,0.0
90,The Beatles.,The Beatles.,Rufus and Chaka Khan,0,0.0,0.3446793999996771,9.699902832379639e-05,2.8480911941916162e-05,0.0,0.0,0.0
91,"The song ""Windmills of Your Mind"" was originally performed by **The 5th Dimension**.","The song ""Windmills of Your Mind"" was originally performed by **The 5th Dimension**.",Noel Harrison,0,0.0,0.5879620000000614,0.0001765820839949049,5.184813571524336e-05,0.0,0.0,0.0
92,1757.,1757.,1757,1,1.0,0.2430319000000054,6.876849522237693e-05,2.019184615198982e-05,0.0,0.0,0.0
93,Betty ends up with Jughead.,Betty ends up with Jughead.,Archie Andrews,0,0.0,0.3453725999997914,0.00010144070003782463,2.978507821191068e-05,0.0,0.0,0.0
94,Engine compartment near the intake manifold.,"Engine compartment, near the intake manifold.",internal combustion engine's electronic control system,0,0.0,0.45143430000007356,0.0001334723721562603,3.919023668331455e-05,0.0,0.0,0.0
95,Munich.,Munich.,"Munich, Bavaria",0,0.6666666666666666,0.2562841999997545,7.373220186529754e-05,2.1649292625892737e-05,0.0,0.0,0.0
96,1993.,1993.,2017,0,0.0,0.33734240000012505,9.394076346506055e-05,2.758294240921164e-05,0.0,0.0,0.0
97,Exodus 20:12.,Exodus 20:12.,Exodus 20:1–21,0,0.5,0.4894523000002664,0.0001428922897790026,4.195611845501483e-05,0.0,0.0,0.0
98,Henry Purcell,Henry Purcell,Henry Purcell,1,1.0,0.4071686999996018,0.00011498180130486869,3.376102435743138e-05,0.0,0.0,0.0
99,Sinoatrial node.,Sinoatrial node.,the sinoatrial node,1,1.0,0.340868600000249,9.542536510094118e-05,2.8018852017699627e-05,0.0,0.0,0.0
100,2023.,2023.,2009,0,0.0,0.29259040000033565,8.15740657791163e-05,2.3951825336265983e-05,0.0,0.0,0.0
101,Taxation without representation.,Taxation without representation.,"because they believed that it violated their rights as Englishmen to ""No taxation without representation"", that is, to be taxed only by their own elected representatives and not by a British parliament in which they were not represented",0,0.15,0.2951398000000154,8.2438039234944e-05,2.4205505732253465e-05,0.0,0.0,0.0
102,George Washington.,George Washington.,Woodrow Wilson,0,0.0,0.2620142000000669,7.346900359979434e-05,2.1572012195845143e-05,0.0,0.0,0.0
103,The primal cut.,The primal cut.,the primal rib,0,0.5,0.31745260000025155,8.893089667444409e-05,2.6111942365500143e-05,0.0,0.0,0.0
104,IBM and Mastercard.,IBM and Mastercard.,Helmut Gröttrup,0,0.0,0.30894979999993666,8.631147844223884e-05,2.534282723826968e-05,0.0,0.0,0.0
105,Edward Jenner,Edward Jenner,Dr. Jesse Bennett,0,0.0,0.25764729999991687,7.228256470629131e-05,2.1223649307739445e-05,0.0,0.0,0.0
106,Caroline Marin.,Caroline Marin.,P. V. Sindhu,0,0.0,0.3290323000001081,9.231973408510689e-05,2.7106974805993983e-05,0.0,0.0,0.0
107,The Vice President.,The Vice President.,The Vice President of the United States,0,0.5714285714285715,0.28271619999986797,7.930303153317784e-05,2.32850029206874e-05,0.0,0.0,0.0
108,Release date varies by region; check local retailers or the official website for exact availability.,Release date varies by region; check local retailers or the official website for exact availability.,"September 19, 2017",0,0.0,0.4381940999996914,0.00013503485223906477,3.964901300734949e-05,0.0,0.0,0.0
109,environment behavior genetics.,"environment, behavior, genetics.",biological agents,0,0.0,0.30194980000032956,8.653856328420321e-05,2.5409504023584906e-05,0.0,0.0,0.0
110,September 12 2023.,"September 12, 2023.","September 29, 2017",0,0.3333333333333333,0.3959697000000233,0.0001134866081902591,3.332200487270827e-05,0.0,0.0,0.0
111,Joe Montana,Joe Montana,Peyton Manning,0,0.0,0.22705760000008013,6.642179720781083e-05,1.950280729601264e-05,0.0,0.0,0.0
112,1895.,1895.,1924,0,0.0,0.4639517999999043,0.00013457926180570847,3.951524227543364e-05,0.0,0.0,0.0
113,James W. Marshall.,James W. Marshall.,James W. Marshall,1,1.0,0.28550499999983003,7.94927846690695e-05,2.3340718348433668e-05,0.0,0.0,0.0
114,The Rule of the Three Rightly Guided Caliphs was called the **Rashidun Caliphate**.,The Rule of the Three Rightly Guided Caliphs was called the **Rashidun Caliphate**.,The Rashidun Caliphs,0,0.33333333333333337,0.5267322999998214,0.00016824545400245369,4.9400329496868166e-05,0.0,0.0,0.0
115,"From the Greek word for ""herdsman.""","From the Greek word for ""herdsman.""","from the Greek Βοώτης, Boōtēs, meaning ""herdsman"" or ""plowman""",0,0.4615384615384615,0.44105790000003253,0.0001307470643093338,3.839003018491724e-05,0.0,0.0,0.0
116,Hanna-Barbera.,Hanna-Barbera.,Universal Pictures,0,0.0,0.26042499999994106,7.36497374255828e-05,2.1625079368436025e-05,0.0,0.0,0.0
117,Summer: Paris 2024; Winter: Milan-Cortina 2026.,Summer: Paris 2024; Winter: Milan-Cortina 2026.,"Tokyo for the 2020 Summer Olympics, Beijing for the 2022 Winter Olympics",0,0.25,0.4800058999999237,0.00014655498957419848,4.3031562530479414e-05,0.0,0.0,0.0
118,Los Angeles.,Los Angeles.,UCLA,0,0.0,0.21149549999972805,6.038609414171333e-05,1.773060059968119e-05,0.0,0.0,0.0
119,Sweden.,Sweden.,on location at the group's final British performance on 14 July 2012 at the National Bowl in Milton Keynes,0,0.0,0.3270770000003722,9.116421030002773e-05,2.676768923026873e-05,0.0,0.0,0.0
120,1985.,1985.,1996,0,0.0,0.3051804000001539,8.488196436203989e-05,2.492309247039173e-05,0.0,0.0,0.0
121,Whig Party campaign slogan for William Henry Harrison and John Tyler.,Whig Party campaign slogan for William Henry Harrison and John Tyler.,"Whig candidates William Henry Harrison (the ""hero of Tippecanoe"") and John Tyler",0,0.6363636363636364,0.3965037999996639,0.0001157985555897057,3.400084023256545e-05,0.0,0.0,0.0
122,Genes.,Genes.,a low concentration in pigmentation,0,0.0,0.3407600000000457,9.584326825982517e-05,2.814155698984318e-05,0.0,0.0,0.0
123,1918.,1918.,1918,1,1.0,0.32982399999991685,9.225862719060723e-05,2.708903256356781e-05,0.0,0.0,0.0
124,Purity luck and good fortune.,"Purity, luck, and good fortune.",bringing babies to new parents,0,0.0,0.34518430000025546,0.00010233456357521183,3.0047534951285762e-05,0.0,0.0,0.0
125,A poor couple sacrifices their most prized possessions to buy each other Christmas gifts.,A poor couple sacrifices their most prized possessions to buy each other Christmas gifts.,a young husband and wife and how they deal with the challenge of buying secret Christmas gifts for each other with very little money,0,0.2285714285714286,0.5202749999998559,0.00015199727314048228,4.462952904305984e-05,0.0,0.0,0.0
126,Hulu does not currently stream Monday Night Raw.,Hulu does not currently stream Monday Night Raw.,the following day,0,0.0,0.4069360000003144,0.00011667722359446714,3.4258835250683074e-05,0.0,0.0,0.0
127,No specific state.,No specific state.,the U.S. state of Washington,0,0.28571428571428575,0.2609689000000799,7.304062292252441e-05,2.144623080856964e-05,0.0,0.0,0.0
128,India,India,China,0,0.0,0.2526313999997001,7.117127824463945e-05,2.089735272102626e-05,0.0,0.0,0.0
129,Michigan,Michigan,Michigan,1,1.0,0.31229369999982737,8.706328630511186e-05,2.5563573506657548e-05,0.0,0.0,0.0
130,From a Catholic prayer.,From a Catholic prayer.,"a December 28, 1975 NFL playoff game between the Dallas Cowboys and the Minnesota Vikings, when Cowboys quarterback Roger Staubach (a Roman Catholic and fan of The Godfather Part II (1974), whose character Fredo had popularized the phrase) said about his game-winning touchdown pass to wide receiver Drew Pearson, ""I closed my eyes and said a Hail Mary.""",0,0.037037037037037035,0.324840100000074,9.060823328328535e-05,2.660444293049436e-05,0.0,0.0,0.0
131,Darius I.,Darius I.,the Indo-Greek kings,0,0.0,0.28294999999980064,7.920397917678579e-05,2.325591910934628e-05,0.0,0.0,0.0
132,February 2020.,February 2020.,2018,0,0.0,0.3303150000001551,9.800410779265401e-05,2.8776023968725398e-05,0.0,0.0,0.0
133,2019.,2019.,1975,0,0.0,0.269344700000147,7.504869784896698e-05,2.203584295356831e-05,0.0,0.0,0.0
134,Maggie Lawson and Kaitlyn Dever.,Maggie Lawson and Kaitlyn Dever.,Amanda Fuller,0,0.0,0.37429880000036064,0.00010826219098895721,3.178800841079106e-05,0.0,0.0,0.0
135,Northeastern monsoon winds.,Northeastern monsoon winds.,Northeast Monsoon,0,0.4,0.42437870000003386,0.000124289244378061,3.649388128551419e-05,0.0,0.0,0.0
136,Mexicans.,Mexicans.,Spanish,0,0.0,0.2449666000002253,6.6853897783787e-05,1.962968092214163e-05,0.0,0.0,0.0
137,A medium of exchange is a tool used to facilitate transactions by allowing people to buy and sell goods and services.,A medium of exchange is a tool used to facilitate transactions by allowing people to buy and sell goods and services.,a tradeable entity used to avoid the inconveniences of a pure barter system,0,0.20689655172413793,0.5213629000004403,0.00015809582981811892,4.6420190853905446e-05,0.0,0.0,0.0
138,1956.,1956.,1956,1,1.0,0.2715894000002663,7.806643185932019e-05,2.2921911794650815e-05,0.0,0.0,0.0
139,R. Kelly.,R. Kelly.,Justin Bieber,0,0.0,0.278913200000261,7.853835007645186e-05,2.306047670007488e-05,0.0,0.0,0.0
140,American Bar Association.,American Bar Association.,National Legal Aid & Defender Association,0,0.25,0.2886063999999351,8.165729046198982e-05,2.3976261816767646e-05,0.0,0.0,0.0
141,A record.,A record.,"a single, implicitly structured data item in a table",0,0.0,0.2763500999999451,7.828889210415209e-05,2.2987230703026722e-05,0.0,0.0,0.0
142,Morty Banks,Morty Banks,Earle Hyman,0,0.0,0.3024531000000934,8.531016926111778e-05,2.5048822245570755e-05,0.0,0.0,0.0
143,Week 6.,Week 6.,prenatal development,0,0.0,0.29299019999962184,8.259978026144305e-05,2.4252996227908094e-05,0.0,0.0,0.0
144,1967,1967,1967,1,1.0,0.30978149999964444,8.703141307157022e-05,2.5554214869014565e-05,0.0,0.0,0.0
145,When fire protection systems require increased water pressure or flow.,When fire protection systems require increased water pressure or flow.,when the local municipal water system cannot provide sufficient pressure to meet the hydraulic design requirements of the fire sprinkler system,0,0.2857142857142857,0.38335360000019136,0.00011270506800728984,3.309252858294676e-05,0.0,0.0,0.0
146,John Roberts,John Roberts,John Roberts,1,1.0,0.2286949999997887,6.529224036375933e-05,1.9171146148836726e-05,0.0,0.0,0.0
147,A lawsuit filed by a whistleblower under the False Claims Act to expose fraud against the government.,A lawsuit filed by a whistleblower under the False Claims Act to expose fraud against the government.,qui tam,0,0.0,0.4446809999999459,0.00013379817717030352,3.9285899743816806e-05,0.0,0.0,0.0
148,Britain.,Britain.,British,0,0.0,0.20481280000012703,5.834595951891928e-05,1.7131575067719266e-05,0.0,0.0,0.0
149,Acid precipitation.,Acid precipitation.,Acid rain,0,0.5,0.36788839999962875,0.00010225425972101809,3.0023956086224826e-05,0.0,0.0,0.0
150,John Michael Higgins,John Michael Higgins,Keegan-Michael Key,0,0.0,0.25435650000008536,6.937092549892779e-05,2.0368732085324266e-05,0.0,0.0,0.0
151,The largest salt mine in the US is the **Hibbing Taconite Mine** but it's not a salt mine. The largest salt mine is the **Cargill Salt Mine** in **Kansas**.,"The largest salt mine in the US is the **Hibbing Taconite Mine**, but it's not a salt mine. The largest salt mine is the **Cargill Salt Mine** in **Kansas**.","Western New York and Central New York, location of American Rock Salt",0,0.057142857142857134,0.8204045000002225,0.0002652029198125131,7.786903782897211e-05,0.0,0.0,0.0
152,Otto Loewi.,Otto Loewi.,Charles Sherrington,0,0.0,0.34287540000013905,9.829355700827479e-05,2.886101221823892e-05,0.0,0.0,0.0
153,Jack Nicklaus.,Jack Nicklaus.,Lex Luger,0,0.0,0.30731159999959345,8.59981604190645e-05,2.525083061539574e-05,0.0,0.0,0.0
154,William the Conqueror.,William the Conqueror.,"William, the Duke of Normandy",0,0.3333333333333333,0.3048015999997915,8.502600630153035e-05,2.496538614967351e-05,0.0,0.0,0.0
155,Mall of America.,Mall of America.,Puente Hills Mall,0,0.3333333333333333,0.3040666000001693,8.495167195585922e-05,2.494356005522798e-05,0.0,0.0,0.0
156,Celine Dion.,Celine Dion.,Josh Groban,0,0.0,0.2747735000002649,7.671160841120364e-05,2.2524107734244733e-05,0.0,0.0,0.0
157,Sarah Shahi Emily Berringer Megan Park.,"Sarah Shahi, Emily Berringer, Megan Park.",Christina Applegate,0,0.0,0.357896399999845,0.00010492188453866018,3.080722565952112e-05,0.0,0.0,0.0
158,Emilia Clarke.,Emilia Clarke.,Oona Castilla Chaplin,0,0.0,0.37599180000006527,0.00010496104065299063,3.081872270091941e-05,0.0,0.0,0.0
159,Inside the trunk.,Inside the trunk.,the inner core and growing bud,0,0.0,0.267106799999965,7.456576058203746e-05,2.1894042628239535e-05,0.0,0.0,0.0
160,Al-Khwarizmi,Al-Khwarizmi,Omar Khayyam,0,0.0,0.3314260999995895,9.823183881303421e-05,2.884289048532843e-05,0.0,0.0,0.0
161,Resort boutique chain.,"Resort, boutique, chain.",Hotel barge,0,0.0,0.28170710000040344,8.430922353472458e-05,2.4754923970663517e-05,0.0,0.0,0.0
162,The band Imagine Dragons comes from the United States.,The band Imagine Dragons comes from the United States.,"Las Vegas, Nevada",0,0.0,0.33885689999988244,9.981680516352282e-05,2.93082692405514e-05,0.0,0.0,0.0
