qid,original_pred,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
11,David Diamond.,David Diamond.,David Weissman,0,0.5,0.5880352000240237,0.0001838926870841198,5.399467930876459e-05,0.07226539996918291,1.9634458677367977e-05,5.765081344429519e-06
12,1993,1993,1999,0,0.0,0.5537829999811947,0.0001814650186270446,5.3281865863671934e-05,0.0733159999945201,1.9877577500225303e-05,5.836466036677236e-06
13,Yes.,Yes.,no,0,0.0,0.8648650000104681,0.00027842434008064365,8.175111905092713e-05,0.08783889998449013,2.375276244685425e-05,6.9743001277070095e-06
14,1986-2013,1986-2013,from 1986 to 2013,0,0.0,0.501203199964948,0.00015656787071901873,4.597155060147886e-05,0.07643680000910535,2.0831478122937595e-05,6.116550900477286e-06
15,333 million,333 million,"9,984",0,0.0,0.5354918999946676,0.0001764023170105664,5.1795352427209616e-05,0.12105419998988509,3.2822857466510724e-05,9.637466780235987e-06
16,Not mentioned.,Not mentioned.,the North Atlantic Conference,0,0.0,0.6003066000412218,0.0001845724687619799,5.419427720620159e-05,0.14888000005157664,4.048581033369613e-05,1.1887467523509615e-05
17,Yes.,Yes.,yes,1,1.0,0.4731915000011213,0.00014949436228229888,4.389462287974831e-05,0.03823580004973337,1.0258466342349317e-05,3.0120969416338434e-06
18,1969-1977,1969-1977,1969 until 1974,0,0.0,0.6811793000088073,0.00022520783743469602,6.612565813747843e-05,0.09494169999379665,2.564826742417065e-05,7.530859417808352e-06
19,Robert Erskine Childers.,Robert Erskine Childers.,Robert Erskine Childers DSC,0,0.8571428571428571,0.4604700000490993,0.00014606253230546048,4.288696693660126e-05,0.0402110000140965,1.0649450622394043e-05,3.1268979766860217e-06
20,Troconis.,Troconis.,Pedro Rodríguez,0,0.0,0.5175817999988794,0.00016143219659887727,4.739981683708039e-05,0.1590106999501586,4.3098528530913425e-05,1.265461538251278e-05
21,Tails.,Tails.,Sonic,0,0.0,0.570701899996493,0.000185145773559534,5.436261129920416e-05,0.05593230004888028,1.343102056093307e-05,3.94362418362655e-06
22,Keyboard.,Keyboard.,keyboard function keys,0,0.5,0.675248300016392,0.0002154818038246134,6.326989440891619e-05,0.05756629997631535,1.550961684375617e-05,4.553942850904949e-06
23,Cannot determine.,Cannot determine.,Badly Drawn Boy,0,0.0,0.6055027999682352,0.00018395466662518155,5.401287777818934e-05,0.04212400002870709,1.1132813964295943e-05,3.2688234063996407e-06
24,World's Best Goalkeeper.,World's Best Goalkeeper.,World's Best Goalkeeper,1,1.0,0.5810863000224344,0.00018712098055611678,5.494257274323988e-05,0.04492189997108653,1.1844368887250311e-05,3.4777505828126913e-06
25,Lee Hazlewood James Shoulders.,"Lee Hazlewood, James Shoulders.",Barton Lee Hazlewood,0,0.5714285714285715,0.6773742999648675,0.00020855537508579245,6.123615231488407e-05,0.05629919999046251,1.5011886186935737e-05,4.4077988817058555e-06
26,Not stated.,Not stated.,1838,0,0.0,0.5901857999851927,0.0001944617144440956,5.709796335967633e-05,0.15655159996822476,4.258037971187352e-05,1.250247622047271e-05
27,Only Huernia.,Only Huernia.,yes,0,0.0,0.4496013000025414,0.00012895631820499442,3.7864230256924484e-05,0.06502089998684824,1.7342323884885343e-05,5.092063373921821e-06
28,Henry J. Kaiser,Henry J. Kaiser,Henry J. Kaiser,1,1.0,0.4935096999979578,0.00015339391719911203,4.5039612495805885e-05,0.09602370002539828,2.611431866483384e-05,7.667701658139256e-06
29,Crusaders of Khazan.,Crusaders of Khazan.,Arena of Khazan,0,0.6666666666666666,0.7028845999739133,0.00022159742327353753,6.506556620073708e-05,0.05304540001088753,1.3549131410477205e-05,3.978303960974652e-06
30,2000.,2000.,2000,1,1.0,0.4945257999934256,0.00016371348988956843,4.806965151943379e-05,0.07958680001320317,2.1429576805414285e-05,6.292164988603319e-06
31,Japan.,Japan.,"Fujioka, Gunma",0,0.0,0.6033711999771185,0.0001816808422927175,5.3345236135758494e-05,0.02637249999679625,6.806234994696246e-06,1.998450735948002e-06
32,Nungesser and Coli.,Nungesser and Coli.,Charles Eugène,0,0.0,0.5697975999792106,0.0001846638199242673,5.4221099788384724e-05,0.034027200017590076,9.246559753864858e-06,2.7149803319306476e-06
33,No.,No.,no,1,1.0,0.6905634000431746,0.000221488521538849,6.503359040912778e-05,0.027462400030344725,7.064812223608088e-06,2.0743743345044647e-06
34,Screaming Trees.,Screaming Trees.,Letters to Cleo,0,0.0,0.5248978000017814,0.00017304041257172728,5.0808228061797554e-05,0.06635590002406389,1.8067050356191e-05,5.304857988135171e-06
35,1923,1923,October 1922,0,0.0,0.749662599992007,0.00023935334839311097,7.027907141328122e-05,0.05095269996672869,1.3846896959765015e-05,4.065734057287502e-06
36,Not stated.,Not stated.,2000,0,0.0,0.5492048999876715,0.00017229366362277133,5.058896719469961e-05,0.07680619996972382,2.0465199438816246e-05,6.009003937080522e-06
37,World War II.,World War II.,World War II,1,1.0,0.4624572000466287,0.00014509170617662176,4.260191239570352e-05,0.03703250002581626,9.74536943831481e-06,2.861441125859125e-06
38,No.,No.,no,1,1.0,0.5510501999524422,0.00017100366585055693,5.0210197287509804e-05,0.08147380000445992,2.2171972012579822e-05,6.510147507467326e-06
39,Columbia.,Columbia.,New York City,0,0.0,0.48148280003806576,0.00015127518578757955,4.4417509328349473e-05,0.08180949999950826,2.184850165665719e-05,6.415169950660268e-06
40,Scotch Collie,Scotch Collie,Scotch Collie,1,1.0,0.5881564000155777,0.00019182754820941994,5.632451791525675e-05,0.040020500018727034,1.0488949448659293e-05,3.0797715273317636e-06
41,Kochi.,Kochi.,Mumbai,0,0.0,0.5823541000136174,0.00018256998497423352,5.360630673464659e-05,0.05144030001247302,1.3812591265400758e-05,4.055661199062231e-06
42,Not provided.,Not provided.,1962,0,0.0,0.8136940999538638,0.0002684726966334549,7.882911162884662e-05,0.251755699981004,6.934203653982156e-05,2.0360249692102228e-05
43,Sovereignty and freedom.,Sovereignty and freedom.,sovereignty,0,0.5,0.6863826000480913,0.00022654594051670576,6.651855275412045e-05,0.04521549999481067,1.1877324996748937e-05,3.4874271751332377e-06
44,Nelson Rockefeller,Nelson Rockefeller,Nelson Rockefeller,1,1.0,0.7683196000289172,0.00026494233314560474,7.779252421804522e-05,0.056762199965305626,1.5216999027912455e-05,4.4680242351239685e-06
45,Yellowcraig.,Yellowcraig.,Yellowcraig,1,1.0,0.588645700016059,0.00018406956313940935,5.404661376050486e-05,0.08327190001728013,2.220101611164864e-05,6.518675452976738e-06
46,Teddy Bears.,Teddy Bears.,Phil Spector,0,0.0,0.7268723999732174,0.00024263894432462727,7.124379002973851e-05,0.06749149999814108,1.791292333509773e-05,5.259603121241309e-06
47,Jewish renewal.,Jewish renewal.,Organizations could come together to address global issues,0,0.0,0.6663616000441834,0.00022091767122546423,6.486597700321558e-05,0.03442899999208748,8.957781669838975e-06,2.6301891404720966e-06
48,No.,No.,yes,0,0.0,0.5587688999949023,0.0001742225735031032,5.115533485213878e-05,0.03189919999567792,8.277377221384085e-06,2.430408384765519e-06
49,Canberra.,Canberra.,English Electric Canberra,0,0.5,0.6693474999628961,0.00021444201602487817,6.2964591301511e-05,0.09338919998845086,2.5418898105706628e-05,7.463511863155081e-06
50,2010 Big 12,"2010, Big 12",2009 Big 12 Conference,0,0.5714285714285715,0.7050288000027649,0.00022453521134878002,6.592816126917104e-05,0.12082079995889217,3.287574698724237e-05,9.652996232526786e-06
51,1 462,"1,462","1,462",1,1.0,0.6377487999852747,0.0001979166846219717,5.8112413742308624e-05,0.06409980001626536,1.7465085894567917e-05,5.128108827654724e-06
52,Indianapolis Motor Speedway.,Indianapolis Motor Speedway.,Indianapolis Motor Speedway,1,1.0,0.7186820000060834,0.000228362069413591,6.705180559264056e-05,0.03661910002119839,9.533604450148738e-06,2.799262565057406e-06
53,Lucca.,Lucca.,Rome,0,0.0,0.6126507000299171,0.0001918342686268311,5.632649116818318e-05,0.092448300041724,2.5150728632023503e-05,7.384771784027862e-06
54,Max Martin Savan Kotecha Ilya Salmanzadeh Tove Lo.,"Max Martin, Savan Kotecha, Ilya Salmanzadeh, Tove Lo.","Max Martin, Savan Kotecha and Ilya Salmanzadeh",0,0.7999999999999999,0.6905943999881856,0.00022738313279011238,6.676436964352012e-05,0.06921729998430237,1.8475022211593264e-05,5.42464692508931e-06
55,Adelaide,Adelaide,"Marion, South Australia",0,0.0,0.5701462999568321,0.00018860660857171151,5.5378783717945254e-05,0.10367899999255314,2.8141549729042165e-05,8.262938439614002e-06
56,Not mentioned.,Not mentioned.,Drifting,0,0.0,0.6189220999949612,0.00019303312314954943,5.667849954066635e-05,0.05876810004701838,1.5590341118190228e-05,4.577645160004961e-06
57,Keith Bostic.,Keith Bostic.,Keith Bostic,1,1.0,0.5497232000343502,0.0001732345629637529,5.0865234614484987e-05,0.024196600017603487,6.541834740143788e-06,1.920817377166393e-06
58,Suffolk.,Suffolk.,"35,124",0,0.0,0.6681778999627568,0.00021103732571435058,6.196490412320303e-05,0.13080649997573346,3.5462549761478115e-05,1.0412534789739719e-05
59,No.,No.,no,1,1.0,0.5474076999817044,0.00016151410405071165,4.742386655142695e-05,0.021727200015448034,5.548707226666415e-06,1.62921469054954e-06
60,Muggsy Bogues.,Muggsy Bogues.,shortest player ever to play in the National Basketball Association,0,0.0,0.7532372999703512,0.000245484281444067,7.20792395939683e-05,0.11974679998820648,3.256540809461007e-05,9.561874343720772e-06
61,Spielberg.,Spielberg.,Ronald Shusett,0,0.0,0.5454733000369743,0.00016938793279118252,4.973578479306633e-05,0.06486610003048554,1.7225969444067837e-05,5.057899314340604e-06
62,Woolf.,Woolf.,Adeline Virginia Woolf,0,0.5,0.4907881000544876,0.00015469840316108458,4.542263643382292e-05,0.1032244999660179,2.815391812870934e-05,8.266570056423681e-06
63,Not mentioned.,Not mentioned.,821,0,0.0,0.4428796999854967,0.0001308967762178314,3.843398868384512e-05,0.038235099986195564,1.0309670816303966e-05,3.0271316294955232e-06
64,Nigeria.,Nigeria.,more than 70 countries,0,0.0,0.5291838000412099,0.00016482715128395128,4.8396645435297055e-05,0.03311120002763346,8.601753342857894e-06,2.525651892988265e-06
65,Charmed.,Charmed.,Charmed,1,1.0,0.5567612000158988,0.00018276662187723374,5.366404337815384e-05,0.1057934999698773,2.8776369213461647e-05,8.449334511277829e-06
66,IBF,IBF,International Boxing Hall of Fame,0,0.0,0.7582316000480205,0.00024910365472736627,7.314196211343998e-05,0.05691909999586642,1.5429209700074705e-05,4.5303336579236726e-06
67,Mario Winans.,Mario Winans.,Usher,0,0.0,0.7512573000276461,0.0002470993436385154,7.255345510865627e-05,0.11531620001187548,3.1295921956362977e-05,9.1891270746017e-06
68,Thomas Middleditch.,Thomas Middleditch.,Bill Murray,0,0.0,0.553548600000795,0.0001796039597951714,5.2735420671124544e-05,0.03664210002170876,9.571048338289579e-06,2.810256861591412e-06
69,First Citizens Cup.,First Citizens Cup.,Carabao Cup,0,0.4,0.5049375999951735,0.0001541822348698692,4.527107879553153e-05,0.15614110004389659,4.2389593589479406e-05,1.2446457486619956e-05
70,Teen Titans.,Teen Titans.,Teen Titans Go!,0,0.8,0.5053413999848999,0.00015873543323751497,4.6607991587380405e-05,0.11897519999183714,3.234025251897145e-05,9.495764030722701e-06
71,Strasbourg.,Strasbourg.,"276,170 inhabitants",0,0.0,0.5763473999686539,0.00017036038893513102,5.002131793996259e-05,0.041424700000789016,1.0847284999585502e-05,3.184986223272008e-06
72,Orange.,Orange.,orange,1,1.0,0.570547399984207,0.00017657334105967507,5.18455686094414e-05,0.054692499979864806,1.4514597776643413e-05,4.261784765193345e-06
73,Tromeo and Juliet.,Tromeo and Juliet.,Tromeo and Juliet,1,1.0,0.5876784000429325,0.00018887177123892671,5.545664093678285e-05,0.0411176000488922,1.0775028345394982e-05,3.1637701818252005e-06
74,Clinton.,Clinton.,William Jefferson Clinton,0,0.5,0.5045124000171199,0.00015045469845092517,4.4176597352337664e-05,0.03620180004509166,9.450399448137935e-06,2.77483186326227e-06
75,Not mentioned.,Not mentioned.,John John Florence,0,0.0,0.5124194999807514,0.0001515069148265168,4.448554974552072e-05,0.14502029999857768,3.942644251898173e-05,1.1576415320550804e-05
76,Not provided.,Not provided.,Ann,0,0.0,0.5603869999758899,0.0001733881240695875,5.091032331700661e-05,0.042788000020664185,1.1402449028190314e-05,3.3479938129896267e-06
77,Ais.,Ais.,Apalachees,0,0.0,0.5702111999853514,0.00018378388903842458,5.396273396237871e-05,0.0363511000177823,9.474926669241136e-06,2.782033560397712e-06
78,British.,British.,British,1,1.0,0.4809166999766603,0.00015240448347484767,4.474909438175771e-05,0.04214850004063919,1.1030967235435836e-05,3.238919109765307e-06
79,1865,1865,1865,1,1.0,0.573868700012099,0.00017636769591817622,5.178518696162983e-05,0.1058317999704741,2.8698446917621822e-05,8.426454920786287e-06
80,Sullivan.,Sullivan.,Newport,0,0.0,0.4744355999864638,0.0001505494510046156,4.4204418653071946e-05,0.07767630001762882,2.1083965314926444e-05,6.1906863387982905e-06
81,Bob Seger,Bob Seger,Bob Seger,1,1.0,0.55233680002857,0.00017068295943631551,5.0116031280890366e-05,0.17770020000170916,4.844403484803068e-05,1.4224166102078324e-05
82,Men-only draft.,Men-only draft.,Conscription,0,0.0,0.7760036999825388,0.0002447533616700058,7.186462649854478e-05,0.04396049998467788,1.1981338108404316e-05,3.517967566362443e-06
83,Mondelez International.,Mondelez International.,"Mondelez International, Inc.",0,0.8,0.5487282000249252,0.00017075989061788384,5.013861985982459e-05,0.06905170000391081,1.8694673619909467e-05,5.489141101229803e-06
84,Monica Lewinsky.,Monica Lewinsky.,Monica Lewinsky,1,1.0,0.7128609999781474,0.0002297892870923694,6.747086608977816e-05,0.05638080002972856,1.4942478896894803e-05,4.387419472242246e-06
85,April 1 1949.,"April 1, 1949.","April 1, 1949",1,1.0,0.7918226000037976,0.00025857335502451674,7.592246110338e-05,0.12365449999924749,3.3565939727970496e-05,9.855651032387344e-06
86,1937.,1937.,1866,0,0.0,0.5382311000139453,0.0001677109121262772,4.924337699571704e-05,0.07828239997616038,2.1238354741169652e-05,6.236018253247139e-06
87,Tenerife and La Gomera.,Tenerife and La Gomera.,"Canary Islands, Spain",0,0.0,0.5449077999801375,0.00017806325618459609,5.228303836771726e-05,0.07321659999433905,1.964384513963214e-05,5.767837403019089e-06
88,Not specified.,Not specified.,250 million,0,0.0,0.4011329000350088,0.00012818149200438867,3.763672533062691e-05,0.02940570004284382,7.574547789408825e-06,2.2240431921632383e-06
89,Directors.,Directors.,director,0,0.0,0.43501920002745464,0.00012653932097905895,3.715455010501686e-05,0.023126699961721897,6.242558628360623e-06,1.8329437486021745e-06
90,The Conversation.,The Conversation.,The Conversation,1,1.0,0.5733038999605924,0.00017730433716955864,5.206020411863412e-05,0.02294709999114275,5.894250567265166e-06,1.7306733301439145e-06
91,Neil LaBute.,Neil LaBute.,John Waters,0,0.0,0.5169044000213034,0.00016054298725551032,4.713872666490028e-05,0.07277959998464212,1.960054459284682e-05,5.7551234709174925e-06
92,Flamingo Hotel in Las Vegas.,Flamingo Hotel in Las Vegas.,Las Vegas Strip in Paradise,0,0.6,0.49727650004206225,0.00015501329923865226,4.551509640595915e-05,0.08861629996681586,2.391498738606654e-05,7.02193271009809e-06
93,Yes the Gibson contains gin.,"Yes, the Gibson contains gin.",no,0,0.0,0.539664400042966,0.00016736953432869558,4.914314144532171e-05,0.02141380001557991,5.415843341486632e-06,1.5902031181713667e-06
94,March/April.,March/April.,March and April,0,0.0,0.4687761000241153,0.0001479193164245351,4.343215698545394e-05,0.08066509995842353,2.1815570764642682e-05,6.405500762712291e-06
95,Fairfax.,Fairfax.,Fairfax County,0,0.6666666666666666,0.5055734000052325,0.00015918286018555913,4.6739365351921094e-05,0.056414499995298684,1.5270944721704418e-05,4.483863801572053e-06
96,Software.,Software.,IT products and services,0,0.0,0.595541599963326,0.00019503439611537362,5.726611448997397e-05,0.03751460002968088,9.775978331648125e-06,2.8704285271839666e-06
97,Aryanto Yuniawan,Aryanto Yuniawan,Levni Yilmaz,0,0.0,0.7636773999547586,0.000241863594118651,7.101613124467478e-05,0.07630180002888665,2.075859363102823e-05,6.095150512948944e-06
98,Not stated.,Not stated.,Beijing,0,0.0,0.5810032999725081,0.000181346597613914,5.3247095015908526e-05,0.0882082000025548,2.39633208615746e-05,7.0361244137015176e-06
99,Yes.,Yes.,no,0,0.0,0.41192009998485446,0.00012357957328935166,3.628550724162394e-05,0.04245859995717183,1.1563040869200511e-05,3.3951468841228098e-06
100,Florida and Oklahoma.,Florida and Oklahoma.,"Coahuila, Mexico",0,0.0,0.6002662999671884,0.00018597928267428756,5.4607346737386444e-05,0.05294030002551153,1.3975546665541415e-05,4.1035082598221905e-06
101,Michael Crawford,Michael Crawford,Larnelle Harris,0,0.0,0.5616208999999799,0.00018468193672509017,5.422641925413425e-05,0.1031945000286214,2.7700700027337017e-05,8.133495890025039e-06
102,1974,1974,2003,0,0.0,0.8251566999824718,0.0002719910087083501,7.986216049666387e-05,0.04203480004798621,1.1014237235132087e-05,3.234006837202651e-06
103,Atlanta Georgia.,"Atlanta, Georgia.",North Avenue at Techwood Drive,0,0.0,0.5288834999664687,0.00017523289973171545,5.1451987435643626e-05,0.1338052000501193,3.676416395328519e-05,1.0794715516905942e-05
104,Varadkar,Varadkar,Leo Varadkar,0,0.6666666666666666,0.664531700022053,0.00021586144260034784,6.338136417029705e-05,0.1067015000153333,2.8759694590603936e-05,8.44443849867356e-06
105,George Raft.,George Raft.,George Raft,1,1.0,0.6365217000129633,0.00019700413399462141,5.784447008855011e-05,0.06826119998004287,1.830002291040734e-05,5.3732635269965435e-06
106,1969.,1969.,1887,0,0.0,0.5663063999963924,0.00018391584112279703,5.400147781126572e-05,0.13071140000829473,3.564990208130325e-05,1.0467545288455655e-05
107,Valuation.,Valuation.,business,0,0.0,0.5796119999722578,0.00018164401797084886,5.333442375663898e-05,0.03411820001201704,8.923181667665226e-06,2.620029867414112e-06
108,1972,1972,7 October 1978,0,0.0,0.6354028999921866,0.00020081974433986397,5.896481184996193e-05,0.10917900002095848,2.9685764165040495e-05,8.716351593653965e-06
109,Hill Air Force Base is named after Jimmy Hill a pioneer aviator.,"Hill Air Force Base is named after Jimmy Hill, a pioneer aviator.",B-17 Flying Fortress bomber,0,0.0,0.6547989000100642,0.00020794251006047123,6.105620252445746e-05,0.04711490002227947,1.239605444295901e-05,3.6397368212656784e-06
110,Blake Shelton,Blake Shelton,Blake Shelton,1,1.0,0.6388958999887109,0.00019840453699465442,5.825565724388938e-05,0.11657810001634061,3.180771707179354e-05,9.339400658438259e-06
111,1200,1200,three centuries,0,0.0,0.5185081000090577,0.0001630556266733325,4.7876489333634404e-05,0.05393880000337958,1.4405979038671841e-05,4.2298920672470965e-06
112,Not stated.,Not stated.,7 January 1936,0,0.0,0.48274800000945106,0.0001521345939675882,4.46698492653567e-05,0.140036600001622,3.783251859697081e-05,1.1108406437891e-05
113,Archainbaud.,Archainbaud.,George Archainbaud,0,0.6666666666666666,0.49804800003767014,0.00015686686228025967,4.6059340680144936e-05,0.026694500003941357,6.978028472519466e-06,2.048892838293045e-06
114,Gluconic acid.,Gluconic acid.,picric acid,0,0.5,0.5425301999785006,0.0001680619134119954,4.9346438200378474e-05,0.021070300019346178,5.328735006494551e-06,1.5646263174426553e-06
115,16,16,230,0,0.0,0.6416788000497036,0.0001985458920681727,5.829716200399871e-05,0.05498269997769967,1.4554801104693778e-05,4.2735892901021115e-06
116,Garfield.,Garfield.,Marvel,0,0.0,0.4969355000066571,0.00015731980122095433,4.619233287922065e-05,0.11870990000898018,3.2225314143376714e-05,9.462015757047907e-06
117,Congressman.,Congressman.,United States Senator,0,0.0,0.5345188999781385,0.00017657052057244458,5.184474045631623e-05,0.03843729995423928,1.0080552214316817e-05,2.959857690362155e-06
118,Skin Yard was U.S.,Skin Yard was U.S.,no,0,0.0,0.6268178999889642,0.00019285924110185642,5.662744419120354e-05,0.027278899971861392,7.407578661977886e-06,2.175017618427542e-06
119,Yes.,Yes.,yes,1,1.0,0.49500509997596964,0.00015285476972804808,4.4881307697165835e-05,0.02351620001718402,6.023786103145944e-06,1.7687076306366368e-06
120,A5117,A5117,The A41,0,0.0,0.5232358999783173,0.00017313796805358347,5.083687235995405e-05,0.07725050003500655,2.0990098090950304e-05,6.163124989097216e-06
121,Princess Jessica.,Princess Jessica.,Princess Jessica,1,1.0,0.40581600001314655,0.00013160805874639183,3.864283587965546e-05,0.06750310002826154,1.834117808277098e-05,5.385347532994319e-06
122,The Spiderwick Chronicles.,The Spiderwick Chronicles.,The Spiderwick Chronicles,1,1.0,0.5623946999548934,0.00017361843704195886,5.0977947947877065e-05,0.10201809997670352,2.7721134188057145e-05,8.13949578035522e-06
123,KKR.,KKR.,KKR & Co,0,0.6666666666666666,0.44820159999653697,0.0001424799832804868,4.183505677759154e-05,0.03992169996490702,1.045072887758983e-05,3.0685491806978844e-06
124,The Bye Bye Man.,The Bye Bye Man.,The Bye Bye Man,1,1.0,0.5206844999920577,0.00016229228551120989,4.765235665111432e-05,0.06598279997706413,1.778301014618522e-05,5.221457934042532e-06
125,Casino.,Casino.,Richmond,0,0.0,0.5633594000246376,0.00016850821284693072,4.947748090385473e-05,0.05802689999109134,1.5653214637455586e-05,4.596106119837439e-06
126,Owsley Stanley,Owsley Stanley,Owsley Stanley,1,1.0,0.6800150999915786,0.00021686725412402617,6.367669114347477e-05,0.09826859994791448,2.661958912927673e-05,7.81605947010219e-06
127,Spynie Palace.,Spynie Palace.,the late 12th Century,0,0.0,0.576670499984175,0.00017845203346922617,5.23971913834733e-05,0.03733040002407506,9.730346108941981e-06,2.857029967022424e-06
128,San Luis Obispo.,San Luis Obispo.,"San Luis Obispo, California",0,0.8571428571428571,0.5333213999983855,0.0001762896450565519,5.176226962157677e-05,0.06475369998952374,1.7424096252810587e-05,5.116073424851263e-06
129,Parkway Field,Parkway Field,Mercedes-Benz Superdome,0,0.0,0.6877321000210941,0.00022058584021173114,6.476854458512804e-05,0.10005680000176653,2.7036825753093456e-05,7.938568733825931e-06
130,LaLee's Kin.,LaLee's Kin.,LaLee's Kin: The Legacy of Cotton,0,0.5714285714285715,0.5882727000280283,0.00018143899154833982,5.3274223777462345e-05,0.055418599979020655,1.5109398105973858e-05,4.436430388922002e-06
131,Catan.,Catan.,Pirate's Cove,0,0.0,0.5562182000139728,0.00017278284671560395,5.073260142311613e-05,0.04480630002217367,1.1776218335014871e-05,3.457740177445215e-06
132,Square Enix.,Square Enix.,Crystal Dynamics,0,0.0,0.5470375000149943,0.00017929295349345894,5.264410281727054e-05,0.0583675000234507,1.581371084548632e-05,4.643231111158753e-06
133,Numb,Numb,"""The Marshall Mathers LP 2""",0,0.0,0.7327211000374518,0.00023328983065559958,6.849869775671396e-05,0.07203010004013777,1.9426415766166527e-05,5.703995662062794e-06
134,Harsh Times,Harsh Times,Suicide Squad,0,0.0,0.549401999975089,0.00017288442272670498,5.076242623144227e-05,0.12857569998595864,3.4707012871848835e-05,1.0190693602314939e-05
135,Not mentioned.,Not mentioned.,Jillian Belk,0,0.0,0.6362063999986276,0.00020586821417728122,6.044714654305727e-05,0.034299899998586625,8.905378897907212e-06,2.6148026076511826e-06
136,Texas Tech,Texas Tech,Texas Tech University,0,0.8,0.6297517999773845,0.00019947929089752375,5.857122711913258e-05,0.09408860001713037,2.5437963525883507e-05,7.46910986307917e-06
137,Combermere.,Combermere.,Lord Combermere,0,0.6666666666666666,0.6899591000401415,0.00022099043790014527,6.48873427971798e-05,0.02279290003934875,5.974980630743529e-06,1.7543773390265322e-06
138,Rankin/Bass Productions.,Rankin/Bass Productions.,"seasonal television specials, particularly its work in stop motion animation",0,0.0,0.7662329000304453,0.00025124310896326566,7.37701499288169e-05,0.12971299997298047,3.51303246665048e-05,1.0314986661285854e-05
139,2007,2007,2014,0,0.0,0.4747479999787174,0.00014972209396699692,4.396148959140874e-05,0.08241229999111965,2.2100269527935423e-05,6.489094181609702e-06
140,Oxford.,Oxford.,Oxford,1,1.0,0.5021156000439078,0.000157404225082873,4.6217121463381265e-05,0.033335399988573045,8.873881274257657e-06,2.6055542568063882e-06
141,Vinci.,Vinci.,Roberta Vinci,0,0.6666666666666666,0.5212023000349291,0.00016273878582995344,4.7783458338212896e-05,0.03533789998618886,9.225498890737072e-06,2.7087964288696716e-06
142,"""Teach the Controversy""","""Teach the Controversy""","""Teach the Controversy"" campaign",0,0.8,0.7625535000115633,0.00023712442600602133,6.96246139065508e-05,0.02742309996392578,7.4963041835076185e-06,2.2010692584218466e-06
143,Ian Watkins.,Ian Watkins.,Lostprophets disbanded in 2013 after Watkins was charged with sexual offences in late 2012.,0,0.125,0.5701713000307791,0.00017269165166232799,5.0705824677753064e-05,0.06270020001102239,1.703984917497034e-05,5.003250571086429e-06
144,Nebo Zovyot.,Nebo Zovyot.,Nebo Zovyot,1,1.0,0.4697194999898784,0.00014769956000092684,4.336763197466141e-05,0.03361419995781034,8.741291659599585e-06,2.566623215900665e-06
145,Erika Jayne.,Erika Jayne.,Erika Jayne,1,1.0,0.5818293999764137,0.00018864247271081164,5.5389314167633614e-05,0.10639220004668459,2.870744570506771e-05,8.429097150066922e-06
146,2009,2009,2009,1,1.0,0.7058916999958456,0.00022377842078816424,6.570595197813134e-05,0.05589919997146353,1.3797153949920154e-05,4.051128485380244e-06
