qid,raw_pred,pred,gold,em,energy_kWh,time (s)
50,True,true,true,1,0.0002721383936268606,0.573819637298584
51,True,true,true,1,0.0002737959683444011,0.6012997627258301
52,True,true,false,0,0.00027579831034869293,0.6154289245605469
53,True,true,true,1,0.0002783330305646362,0.6147170066833496
54,True,true,false,0,0.0002809253698958505,0.5767107009887695
55,True,true,false,0,0.00028612660187006815,0.8054914474487305
56,True,true,true,1,0.00028902328401831317,0.6106338500976562
57,True,true,true,1,0.0002927667612330392,0.5740904808044434
58,True,true,false,0,0.00029675986484631225,0.5973689556121826
59,True,true,true,1,0.00030084309322594294,0.5986027717590332
60,True,true,false,0,0.00030521763225315244,0.6150689125061035
61,True,true,false,0,0.0003094980158182081,0.5762839317321777
62,True,true,false,0,0.00031427810587232407,0.6040141582489014
63,True,true,true,1,0.00031948078416998277,0.6027133464813232
64,True,true,true,1,0.0003250658120345248,0.5770447254180908
65,True,true,true,1,0.00032967015628184294,0.577239990234375
66,True,true,true,1,0.000335865954061069,0.6005165576934814
67,True,true,false,0,0.00034234643129781375,0.5803754329681396
68,False,false,false,1,0.000349137726104366,0.6027379035949707
69,True,true,true,1,0.00035669433273462534,0.6145644187927246
70,True,true,true,1,0.0003641012115116808,0.5790853500366211
71,True,true,true,1,0.0003718899500446702,0.6065771579742432
72,True,true,false,0,0.00038039119940192384,0.6033542156219482
73,True,true,true,1,0.0003853265731664742,0.5864648818969727
74,True,true,true,1,0.00038771386584909596,0.6007795333862305
75,True,true,true,1,0.0003901078934721902,0.6310288906097412
76,True,true,false,0,0.00039347331008970395,0.6393489837646484
77,False,false,false,1,0.00039659244840591345,0.575481653213501
78,True,true,true,1,0.00040021066926484636,0.6172711849212646
79,True,true,false,0,0.00040351504838613897,0.578549861907959
80,True,true,false,0,0.00040701260442167043,0.5766353607177734
81,True,true,true,1,0.00041133059912841805,0.6005008220672607
82,False,false,false,1,0.00041681856914652847,0.6197443008422852
83,True,true,true,1,0.00042203984471665077,0.6186830997467041
84,True,true,false,0,0.00042721519234727124,0.6137566566467285
85,True,true,true,1,0.0004332080372301009,0.6366407871246338
86,False,false,true,0,0.00044024083146594297,0.5765893459320068
87,True,true,true,1,0.0004474599325310383,0.5763914585113525
88,True,true,true,1,0.00045403855769506697,0.5750265121459961
89,True,true,true,1,0.00046154850413078285,0.620387077331543
90,True,true,true,1,0.00046884854616833127,0.6022205352783203
91,True,true,true,1,0.00047651187794367885,0.6032516956329346
92,True,true,true,1,0.0004844133663897984,0.5773653984069824
93,True,true,true,1,0.00048717875588690196,0.5766351222991943
94,True,true,true,1,0.0004899917263169399,0.5695531368255615
95,True,true,false,0,0.0004927154690410774,0.5953028202056885
96,True,true,true,1,0.0004964066733156416,0.6246857643127441
97,True,true,true,1,0.0005005733321817251,0.657362699508667
98,True,true,false,0,0.0005055906450736916,0.6015486717224121
99,True,true,false,0,0.0005099665185794912,0.6384387016296387
100,True,true,true,1,0.0005148316517122898,0.611945629119873
101,False,false,false,1,0.000520748173720076,0.5987269878387451
102,True,true,true,1,0.0005281167062623166,0.6519801616668701
103,True,true,false,0,0.0005339401117219053,0.6045997142791748
104,True,true,true,1,0.0005402436397157858,0.6435537338256836
105,True,true,true,1,0.0005476050557341048,0.5747365951538086
106,True,true,false,0,0.0005550030136901128,0.5665040016174316
107,True,true,false,0,0.0005633501318616274,0.6045370101928711
108,True,true,false,0,0.0005709134668296063,0.6007766723632812
109,True,true,false,0,0.0005781984928645141,0.6575539112091064
110,True,true,true,1,0.0005809187208636423,0.6635947227478027
111,True,true,true,1,0.0005834458532125366,0.6134226322174072
112,False,false,false,1,0.0005867531371617986,0.5987961292266846
113,True,true,true,1,0.0005900876400455424,0.6020209789276123
114,True,true,true,1,0.0005930763250779873,0.6020572185516357
115,True,true,true,1,0.0005969351290093925,0.6017670631408691
116,True,true,true,1,0.0006014512158502843,0.5788791179656982
117,True,true,true,1,0.000606071208012623,0.6168429851531982
118,True,true,false,0,0.0006113336660993576,0.599236249923706
119,False,false,true,0,0.0006179272011289675,0.6124658584594727
120,True,true,true,1,0.0006239293117161938,0.6193490028381348
121,True,true,true,1,0.0006313390983365164,0.6107790470123291
122,False,false,false,1,0.0006384891333433388,0.601661205291748
123,True,true,false,0,0.0006459690321483029,0.5993802547454834
124,True,true,true,1,0.0006537330008301398,0.6188597679138184
125,True,true,false,0,0.00066169022181835,0.6034424304962158
126,True,true,false,0,0.0006701547541711686,0.6016318798065186
127,True,true,false,0,0.0006770932771724194,0.6044631004333496
128,True,true,true,1,6.591060259136945e-06,1.1307244300842285
129,True,true,false,0,1.3623875259487032e-05,0.7397651672363281
130,True,true,true,1,1.988547522266513e-05,0.5946178436279297
131,True,true,true,1,2.638462441546186e-05,0.6128487586975098
132,False,false,false,1,3.378634727225714e-05,0.6330106258392334
133,True,true,false,0,4.15177282598496e-05,0.5974123477935791
134,True,true,false,0,4.958215365701088e-05,0.6344602108001709
135,True,true,true,1,5.104941991902084e-05,0.5823085308074951
136,True,true,true,1,5.269616653858781e-05,0.6632411479949951
137,True,true,false,0,5.552369727415909e-05,0.6529133319854736
138,True,true,true,1,5.855641369174291e-05,0.5950686931610107
139,True,true,false,0,6.219973064109235e-05,0.6857573986053467
140,True,true,false,0,6.537591847818597e-05,0.5962562561035156
141,False,false,false,1,6.866834560665897e-05,0.5986008644104004
142,True,true,true,1,7.23573870609428e-05,0.5747106075286865
143,True,true,true,1,7.597222572721738e-05,0.6123144626617432
144,False,false,false,1,8.017112683648378e-05,0.5862259864807129
145,True,true,true,1,8.344921101491564e-05,0.5849118232727051
146,True,true,true,1,8.847754424084655e-05,0.5831475257873535
147,True,true,true,1,9.513586043509858e-05,0.6503918170928955
148,True,true,false,0,0.0001005477512822394,0.5748469829559326
149,True,true,true,1,0.00010644384488064972,0.6423370838165283
150,True,true,false,0,0.00011251929520034285,0.5729832649230957
151,True,true,true,1,0.00011900493683400282,0.5987892150878906
152,True,true,true,1,0.0001258411963589001,0.6012067794799805
153,False,false,false,1,0.00013317699341359153,0.6048591136932373
154,True,true,false,0,0.00014107820011268835,0.6153290271759033
155,True,true,true,1,0.0001462836100916678,0.6515402793884277
156,False,false,false,1,0.00014896598908568283,0.5946729183197021
157,True,true,true,1,0.00015191937622765475,0.6437819004058838
158,True,true,true,1,0.00015462783930631242,0.6000258922576904
159,False,false,true,0,0.00015770906347630534,0.6155679225921631
160,True,true,true,1,0.00016105323233917224,0.5962319374084473
161,True,true,true,1,0.00016451323182169612,0.5985064506530762
162,True,true,true,1,0.00016826753318578366,0.5743823051452637
163,True,true,true,1,0.00017338068451473336,0.6126992702484131
164,True,true,false,0,0.0001779281300255472,0.597247838973999
165,True,true,false,0,0.00018268881364129894,0.5999960899353027
166,True,true,true,1,0.00018767309828071486,0.5768215656280518
167,True,true,false,0,0.00019349742846834248,0.5976278781890869
168,False,false,false,1,0.0001995159404805703,0.5982522964477539
169,False,false,false,1,0.00020594494509642213,0.5953783988952637
170,True,true,false,0,0.00021140343130145888,0.5740516185760498
171,True,true,false,0,0.00021902609665313202,0.5990345478057861
172,True,true,true,1,0.00022693822938034327,0.5970437526702881
173,True,true,false,0,0.00023645521407697097,0.6565093994140625
174,True,true,true,1,0.0002442573989151985,0.5759382247924805
175,True,true,true,1,0.00024838549218426725,0.5740346908569336
176,True,true,false,0,0.00025196137207028374,0.6084647178649902
177,True,true,true,1,0.0002553332007744119,0.6384711265563965
178,False,false,false,1,0.0002580659896229188,0.6096060276031494
179,True,true,false,0,0.0002617947081030423,0.5958185195922852
180,True,true,true,1,0.00026552248464917016,0.5740070343017578
181,True,true,false,0,0.00026878614453740643,0.5747947692871094
182,True,true,true,1,0.00027266163293986095,0.6049966812133789
183,True,true,true,1,0.0002767944181454905,0.5774745941162109
184,False,false,false,1,0.0002817256320765657,0.5989689826965332
185,True,true,true,1,0.0002870866055818544,0.6013600826263428
186,True,true,true,1,0.0002928829037089369,0.6122069358825684
187,True,true,true,1,0.0002985294605034464,0.5968539714813232
188,True,true,true,1,0.00030674248637525776,0.6558499336242676
189,True,true,true,1,0.0003141541034003951,0.5967719554901123
190,True,true,true,1,0.00032174132345075604,0.5984537601470947
191,True,true,true,1,0.0003296490811197531,0.5961768627166748
192,True,true,true,1,0.0003376376632869086,0.6014187335968018
193,True,true,true,1,0.00034619501271302035,0.6098928451538086
194,True,true,true,1,0.0003494676335118986,0.6018035411834717
195,True,true,true,1,0.00035278563229914294,0.6975018978118896
196,False,false,false,1,0.00035557368475966334,0.634171724319458
197,True,true,false,0,0.000358686644726913,0.5730252265930176
198,True,true,false,0,0.0003619394776002623,0.5790095329284668
199,True,true,true,1,0.00036554757068230765,0.60129714012146
200,True,true,true,1,0.00037130996843804564,0.7676897048950195
201,True,true,true,1,0.00037554784479176654,0.6132330894470215
202,False,false,true,0,0.00038004759362416496,0.5739996433258057
203,True,true,false,0,0.000385619310559715,0.5989258289337158
204,True,true,true,1,0.0003916560155705871,0.5991978645324707
205,True,true,true,1,0.0003979074746563499,0.5770728588104248
206,True,true,false,0,0.0004040616003776105,0.6157135963439941
207,True,true,true,1,0.00041072362325639326,0.5749468803405762
208,True,true,false,0,0.0004187205676896391,0.609323263168335
209,True,true,false,0,0.00042597759987967194,0.6037502288818359
210,True,true,true,1,0.00043364450603497706,0.6008882522583008
211,True,true,false,0,0.0004406847606329961,0.602510929107666
212,True,true,false,0,0.00044373280386829383,0.6030404567718506
213,True,true,true,1,0.0004474768872249663,0.6529068946838379
214,False,false,false,1,0.0004505509828369237,0.5758950710296631
215,True,true,true,1,0.00045330750507272075,0.577610969543457
216,False,false,false,1,0.0004564536773697052,0.6020975112915039
217,True,true,true,1,0.00045987270579411754,0.5748536586761475
218,True,true,true,1,0.00046384181828286746,0.5998234748840332
219,True,true,true,1,0.0004684542786682807,0.6008877754211426
220,True,true,false,0,0.00047367021300246103,0.6142849922180176
221,True,true,false,0,0.0004796274434289931,0.615288496017456
222,True,true,false,0,0.00048533135884125335,0.6118443012237549
223,True,true,false,0,0.0004921115584240694,0.6029160022735596
224,True,true,true,1,0.000499462480131499,0.614016056060791
225,True,true,false,0,0.0005069261926178789,0.6469354629516602
226,True,true,true,1,0.0005118887982006432,0.613713264465332
227,True,true,true,1,0.000513524029582686,0.5893113613128662
228,False,false,true,0,0.0005145985484581241,0.5883243083953857
229,True,true,false,0,0.0005164461435592215,0.6078910827636719
230,True,true,true,1,0.0005205220747800921,0.6239669322967529
231,True,true,true,1,0.0005232598647918266,0.6100220680236816
232,True,true,true,1,0.0005265278757349053,0.6003649234771729
233,True,true,false,0,0.0005299352632031495,0.6020543575286865
234,True,true,true,1,0.0005327902529073946,0.5750548839569092
235,True,true,false,0,0.0005374764771250427,0.6572206020355225
236,True,true,false,0,0.0005414216746782735,0.5758340358734131
237,True,true,true,1,0.0005457395931912027,0.6024229526519775
238,True,true,true,1,0.0005504583758811503,0.5775942802429199
239,False,false,false,1,0.0005545120720185821,0.5790784358978271
240,True,true,true,1,0.0005602653231159049,0.6019468307495117
241,True,true,true,1,0.0005675987324914032,0.6493151187896729
242,True,true,false,0,0.0005739200319996131,0.5760853290557861
243,True,true,false,0,0.000579516327112093,0.5750277042388916
244,True,true,true,1,0.0005872504502346844,0.5994358062744141
245,True,true,true,1,0.0005966147777838479,0.6090126037597656
246,True,true,false,0,0.0006043576049657892,0.5994675159454346
247,True,true,true,1,0.0006105025673162329,0.5986952781677246
248,True,true,true,1,0.0006131938265770868,0.6178982257843018
249,True,true,true,1,0.0006159700229500456,0.6051082611083984
250,True,true,true,1,0.0006191910391981575,0.601470947265625
251,True,true,true,1,0.000622973232516643,0.6004624366760254
252,True,true,true,1,0.0006271630409353688,0.6133613586425781
253,True,true,true,1,0.0006318238390374388,0.6008169651031494
254,True,true,true,1,0.0006369845057740601,0.6173059940338135
255,True,true,true,1,0.0006421811955485771,0.5787451267242432
256,True,true,true,1,9.705342616637624e-06,1.1018092632293701
257,True,true,true,1,1.7054396538624554e-05,0.6163864135742188
258,True,true,false,0,2.542950776818217e-05,0.6010904312133789
259,True,true,false,0,3.3262127025398956e-05,0.61423659324646
260,True,true,false,0,3.6029365599751594e-05,0.6011419296264648
261,True,true,true,1,3.874406087299999e-05,0.5733551979064941
262,True,true,true,1,4.1696325002018375e-05,0.6071276664733887
263,True,true,true,1,4.517471224234673e-05,0.6086635589599609
264,True,true,true,1,4.941639334209e-05,0.5730123519897461
265,True,true,true,1,5.420044914552365e-05,0.6095306873321533
266,True,true,true,1,5.854772207098921e-05,0.5956876277923584
267,True,true,true,1,6.454536781969804e-05,0.5976724624633789
268,True,true,false,0,7.066577923186466e-05,0.5722734928131104
269,False,false,false,1,7.699916269657292e-05,0.640782356262207
270,True,true,true,1,8.286469941836627e-05,0.5743184089660645
271,True,true,false,0,8.962471747971427e-05,0.5958189964294434
272,True,true,false,0,9.690391781356114e-05,0.6385927200317383
273,True,true,true,1,0.00010425221830608308,0.5721831321716309
274,True,true,true,1,0.00011273961694951076,0.5948319435119629
275,False,false,false,1,0.00012129977275169205,0.6008126735687256
276,True,true,false,0,0.00012604417034144217,0.7237520217895508
277,True,true,false,0,0.00012928452993415257,0.5742526054382324
278,True,true,true,1,0.00013234054207622776,0.6004822254180908
279,True,true,true,1,0.00013531161964668983,0.5758965015411377
280,True,true,true,1,0.00013835340089318613,0.622732400894165
281,False,false,true,0,0.00014194024151264204,0.6129136085510254
282,True,true,false,0,0.00014579414627875184,0.6161537170410156
283,True,true,true,1,0.000150237157896287,0.6507611274719238
284,True,true,false,0,0.00015447098333248394,0.5803310871124268
285,True,true,true,1,0.00015958068350057874,0.5796356201171875
286,True,true,true,1,0.00016454041709302672,0.6142992973327637
287,True,true,true,1,0.0001701814515958116,0.599294900894165
288,True,true,true,1,0.00017628648667632386,0.6015026569366455
289,True,true,false,0,0.0001840105786192243,0.6553781032562256
290,True,true,false,0,0.0001910032396786144,0.5952363014221191
291,False,false,false,1,0.00019808684529124104,0.5739743709564209
292,True,true,true,1,0.00020652180153659711,0.599597692489624
293,False,false,false,1,0.00021539459876254643,0.5989031791687012
294,True,true,false,0,0.00021977271053339085,0.61427903175354
295,True,true,true,1,0.00022241890693706462,0.5775632858276367
296,True,true,true,1,0.00022539899973901268,0.5983364582061768
297,False,false,true,0,0.00022833469549694399,0.5952322483062744
298,True,true,false,0,0.0002313221935580681,0.6182591915130615
299,True,true,true,1,0.00023429133721860842,0.5738925933837891
300,True,true,false,0,0.00023700356554136315,0.5742502212524414
301,True,true,false,0,0.00024154188911339563,0.6136345863342285
302,False,false,false,1,0.00024547803212856563,0.5737912654876709
303,True,true,true,1,0.0002498681993599494,0.5801746845245361
304,True,true,false,0,0.00025558245746793183,0.5990867614746094
305,True,true,true,1,0.0002616883579459716,0.6540839672088623
306,True,true,true,1,0.0002670292749434438,0.6119084358215332
307,True,true,true,1,0.0002734490351828179,0.5991177558898926
308,False,false,false,1,0.00028023443593347056,0.5995283126831055
309,True,true,true,1,0.00028746297843077926,0.615936279296875
310,True,true,true,1,0.00029461723113658074,0.5770390033721924
311,True,true,false,0,0.0002997934592155878,0.5731823444366455
312,True,true,false,0,0.0003018042782372862,0.5742075443267822
313,False,false,true,0,0.0003037161296178481,0.621565580368042
314,True,true,true,1,0.0003063807871116529,0.621833324432373
315,True,true,true,1,0.0003083386596082926,0.5887670516967773
316,True,true,false,0,0.00031183009621960794,0.6574363708496094
317,False,false,true,0,0.00031520625548360335,0.6539225578308105
318,True,true,true,1,0.0003179069044276738,0.6027028560638428
319,True,true,true,1,0.00032014818557850945,0.5746526718139648
320,True,true,true,1,0.00032415283179212663,0.5992801189422607
321,True,true,true,1,0.00032841734523868054,0.5977227687835693
322,True,true,true,1,0.0003330477478499694,0.5984418392181396
323,True,true,true,1,0.00033807448933700684,0.611785888671875
324,True,true,true,1,0.00034367362618503776,0.6106970310211182
325,True,true,true,1,0.0003478852557468504,0.5955839157104492
326,True,true,false,0,0.00035406652686150055,0.597949743270874
327,True,true,false,0,0.0003604472452473974,0.5770022869110107
328,True,true,true,1,0.0003671068422550122,0.602912425994873
329,True,true,true,1,0.0003743957559427461,0.5968945026397705
330,True,true,true,1,0.00038187283897930455,0.5965166091918945
331,True,true,true,1,0.0003895502712697355,0.6015591621398926
332,True,true,true,1,0.0003991507007443351,0.636953592300415
333,True,true,true,1,0.00040715063593613817,0.6137557029724121
334,True,true,false,0,0.00041082865725077905,0.6374607086181641
335,True,true,false,0,0.00041339385675394136,0.6142487525939941
336,True,true,true,1,0.00041695261920884116,0.6257059574127197
337,True,true,true,1,0.0004191365771349383,0.5786476135253906
338,True,true,true,1,0.00042199220553155894,0.6012630462646484
339,False,false,false,1,0.00042524254518920004,0.6114070415496826
340,True,true,true,1,0.00043027930338758853,0.6473605632781982
341,False,false,false,1,0.0004342226076795915,0.618476390838623
342,True,true,true,1,0.0004393179047628033,0.6152613162994385
343,True,true,true,1,0.0004456508239212246,0.6445457935333252
344,True,true,true,1,0.00045040128317769165,0.5969178676605225
345,True,true,true,1,0.00045453642404764207,0.5629730224609375
346,False,false,true,0,0.00046122163785649467,0.6483862400054932
347,True,true,true,1,0.0004669302125713509,0.56441330909729
348,True,true,true,1,0.0004732414052789527,0.6153287887573242
349,True,true,true,1,0.0004805098538359721,0.6092827320098877
350,True,true,false,0,0.00048617629310167076,0.5633890628814697
351,False,false,false,1,0.0004937106462305776,0.5761034488677979
352,True,true,true,1,0.0005014320165347125,0.6151881217956543
353,True,true,true,1,0.0005108612099356348,0.6532111167907715
354,True,true,false,0,0.0005160839795715598,0.6027982234954834
355,True,true,false,0,0.0005202416466025408,0.6917555332183838
356,True,true,true,1,0.0005231176043014614,0.5749733448028564
357,False,false,false,1,0.0005258505809368007,0.5977928638458252
358,True,true,true,1,0.0005288328395730311,0.6103706359863281
359,True,true,false,0,0.0005327577020252843,0.6018648147583008
360,True,true,true,1,0.0005380491202043192,0.6932885646820068
361,True,true,true,1,0.0005426329898202979,0.602386474609375
362,False,false,true,0,0.0005477070002767345,0.6136128902435303
363,True,true,false,0,0.000553078833543392,0.600139856338501
364,True,true,true,1,0.000558745842610376,0.5919845104217529
365,True,true,false,0,0.0005644699262577071,0.6230840682983398
366,True,true,true,1,0.0005701969591037232,0.6015229225158691
367,True,true,false,0,0.0005762444012396524,0.6007909774780273
368,True,true,true,1,0.0005828011102883362,0.6268503665924072
369,True,true,false,0,0.0005918609783046425,0.624110221862793
370,True,true,false,0,0.0005980273957567744,0.588646411895752
371,True,true,true,1,0.0006072558050793875,0.6135098934173584
372,True,true,true,1,0.0006139914976761147,0.5807750225067139
373,True,true,false,0,0.0006222964620171418,0.5782895088195801
374,True,true,true,1,0.0006246469472923002,0.6042089462280273
375,True,true,true,1,0.0006277613308434588,0.6771197319030762
376,True,true,true,1,0.0006305790479402558,0.6002638339996338
377,True,true,true,1,0.0006336265429678248,0.6080532073974609
378,True,true,true,1,0.0006371980410599756,0.5749456882476807
379,True,true,true,1,0.0006412349570415897,0.6022419929504395
380,True,true,true,1,0.000645770997167779,0.6105070114135742
381,True,true,true,1,0.0006501926768449214,0.602778434753418
382,True,true,true,1,0.0006552340830671303,0.6044840812683105
383,True,true,true,1,0.0006608029792569467,0.5766141414642334
384,True,true,true,1,9.846888042688366e-06,1.259584903717041
385,True,true,true,1,1.7952432421576082e-05,0.5950624942779541
386,True,true,true,1,2.5975135058919832e-05,0.5736923217773438
387,True,true,false,0,3.21931017231179e-05,0.5952093601226807
388,False,false,true,0,3.5390698341529296e-05,0.5848519802093506
389,True,true,true,1,3.7808253615215886e-05,0.6225414276123047
390,True,true,true,1,4.016657232402814e-05,0.5905897617340088
391,True,true,true,1,4.338629679721485e-05,0.5916609764099121
392,True,true,true,1,4.633852138069174e-05,0.6344242095947266
393,True,true,false,0,4.901529053921987e-05,0.58892822265625
394,True,true,false,0,5.2581666350344325e-05,0.6106846332550049
395,True,true,false,0,5.573998621374515e-05,0.590599775314331
396,True,true,false,0,6.002128325580447e-05,0.6223137378692627
397,False,false,false,1,6.366082927720708e-05,0.5994830131530762
398,True,true,true,1,6.778745444748457e-05,0.6256458759307861
399,True,true,true,1,7.274356866940382e-05,0.6412699222564697
400,True,true,true,1,7.808654024604644e-05,0.575209379196167
401,False,false,false,1,8.27101593631395e-05,0.574012279510498
402,True,true,true,1,8.945425760614144e-05,0.595991849899292
403,True,true,false,0,9.631903740652934e-05,0.6046223640441895
404,True,true,false,0,0.00010358156354520475,0.6415820121765137
405,True,true,false,0,0.00011040032720507029,0.578253984451294
406,True,true,true,1,0.00011648514108592697,0.5796389579772949
407,True,true,true,1,0.00011875487999392966,0.6109433174133301
408,True,true,true,1,0.00012128549990970384,0.6490757465362549
409,True,true,true,1,0.00012378802666156301,0.6191916465759277
410,True,true,true,1,0.00012747076026898977,0.610943078994751
411,True,true,false,0,0.0001307888184565084,0.5735514163970947
412,True,true,true,1,0.00013403102564119352,0.6115171909332275
413,True,true,false,0,0.00013786500283711805,0.5982379913330078
414,True,true,false,0,0.00014111731701673143,0.635016679763794
415,False,false,false,1,0.0001458660861205825,0.6079139709472656
416,True,true,false,0,0.00014953897603657863,0.6126101016998291
417,True,true,true,1,0.0001542026394005626,0.5953946113586426
418,True,true,true,1,0.00015904360911036294,0.6082644462585449
419,True,true,true,1,0.00016390404991034334,0.575753927230835
420,False,false,false,1,0.0001690223888149137,0.6118144989013672
421,True,true,true,1,0.00017469081890417748,0.6022224426269531
422,False,false,false,1,0.00018080501131172345,0.6263608932495117
423,True,true,false,0,0.00018721258965923498,0.6313142776489258
424,True,true,true,1,0.00019554632254528063,0.6244454383850098
425,True,true,false,0,0.00020250134889456862,0.6155562400817871
426,True,true,false,0,0.0002084453279801477,0.5766501426696777
427,True,true,false,0,0.0002164162167931761,0.5623440742492676
428,True,true,true,1,0.00022504430554999384,0.6105484962463379
429,True,true,true,1,0.0002315167542128392,0.614203929901123
430,True,true,true,1,0.00023432137131273773,0.6458258628845215
431,True,true,true,1,0.00023669985470622823,0.5750470161437988
432,True,true,true,1,0.00023885393500817857,0.5771985054016113
433,True,true,false,0,0.00024223000640310116,0.6030130386352539
434,False,false,false,1,0.0002448956215170469,0.5868792533874512
435,True,true,false,0,0.00024841961602136244,0.5962321758270264
436,True,true,false,0,0.00025209343745535655,0.5979306697845459
437,True,true,true,1,0.0002565637155327654,0.6289691925048828
438,True,true,true,1,0.00026270994947602316,0.6116600036621094
439,True,true,true,1,0.0002682765031196872,0.6400747299194336
440,False,false,false,1,0.00027420333209636234,0.5994410514831543
441,True,true,true,1,0.00028054949321934205,0.6151435375213623
442,True,true,true,1,0.00028691510468667605,0.597083330154419
443,True,true,true,1,0.00029358981661930877,0.574537992477417
444,True,true,true,1,0.0003008347889934189,0.639484167098999
445,True,true,true,1,0.0003090932881766672,0.5772292613983154
446,True,true,false,0,0.00031739460074641494,0.5746524333953857
447,True,true,true,1,0.00032533220314355705,0.6173710823059082
448,False,false,true,0,0.0003292007104439627,0.6008563041687012
449,True,true,false,0,0.000331992980181306,0.6105051040649414
450,True,true,false,0,0.0003349071032947631,0.5972929000854492
451,True,true,true,1,0.000338665281382834,0.5747535228729248
452,False,false,false,1,0.0003429653673195569,0.5979843139648438
453,True,true,true,1,0.0003477956215682946,0.6567940711975098
454,True,true,true,1,0.0003525366755060479,0.5753457546234131
455,True,true,true,1,0.0003574473856386941,0.600762128829956
456,True,true,false,0,0.0003625929636484373,0.6013898849487305
457,True,true,true,1,0.00036835005784185114,0.5773251056671143
458,True,true,true,1,0.0003738273784185685,0.5746185779571533
459,True,true,true,1,0.00038004758575160304,0.6117453575134277
460,True,true,true,1,0.0003872591386481896,0.5757427215576172
461,True,true,true,1,0.0003949043008732557,0.6397488117218018
462,True,true,true,1,0.00040198946696328293,0.6044342517852783
463,False,false,false,1,0.0004093486169601553,0.6001296043395996
464,False,false,false,1,0.00041542098450721827,0.6013503074645996
465,True,true,true,1,0.0004186874444879768,0.6000096797943115
466,True,true,true,1,0.00042205566762991263,0.5753588676452637
467,True,true,false,0,0.000425417192448294,0.5997292995452881
468,True,true,true,1,0.00042884542143379684,0.6004946231842041
469,True,true,true,1,0.00043263847083667667,0.5992281436920166
470,True,true,true,1,0.00043693485690930056,0.5982387065887451
471,True,true,true,1,0.00044154146342383744,0.5748624801635742
472,True,true,true,1,0.0004456674014340142,0.5749685764312744
473,True,true,true,1,0.000450677718330413,0.599515438079834
474,True,true,true,1,0.0004568033286104545,0.6107492446899414
475,True,true,true,1,0.0004621326335946896,0.61138916015625
476,True,true,false,0,0.0004672938248817026,0.5770847797393799
477,True,true,true,1,0.00047379826808763276,0.6027646064758301
478,True,true,false,0,0.0004818721431506514,0.6119720935821533
479,True,true,false,0,0.0004889396942921013,0.615870475769043
