qid,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
23,"The scientific name of the creature featured in ""Creature",Eucritta melanolimnetes,0,0.0,0.4488640000054147,0.00013267310753826736,3.895555613448104e-05,0.0,0.0,0.0
24,"The brother-in-law of Ezzo, Count Pal",1002,0,0.0,0.4745854000066174,0.00013937933892747056,4.092464375276549e-05,0.0,0.0,0.0
25,"The board game ""San Marco"" was released in",San Marco,0,0.0,0.46291659999405965,0.00013643635239039164,4.006052230889916e-05,0.0,0.0,0.0
26,The 1876 battle that featured the,Battle of the Rosebud,0,0.4,0.4278852000134066,0.0001261521745676497,3.704087594721841e-05,0.0,0.0,0.0
27,The Bee Cliff in northeast Tennessee overlooks the Hol,78.5 mi long,0,0.0,0.45192690000112634,0.00013290427084183872,3.902343044010027e-05,0.0,0.0,0.0
28,"William Penn, the founder of Pennsylvania, was imprisoned",1952,0,0.0,0.45309520000591874,0.00013343514665086268,3.917930650845049e-05,0.0,0.0,0.0
29,Bangalore Naatkal is a film that features,Ramanaidu Daggubati,0,0.0,0.4616052000055788,0.00013549270191813993,3.978344710032663e-05,0.0,0.0,0.0
30,"The question refers to the American sitcom ""The Par",Bonnie Franklin,0,0.0,0.4845064999972237,0.00014256045268152623,4.1858684250615e-05,0.0,0.0,0.0
31,"Greensky Bluegrass, an American bluegrass","Bell's Brewery, Inc.",0,0.0,0.44234740000683814,0.00012983974782132545,3.812362338224131e-05,0.0,0.0,0.0
32,The Glomar Challenger was a research vessel designed,"Vernier, Switzerland",0,0.0,0.46307209999940824,0.00013599919366913665,3.9932163507168264e-05,0.0,0.0,0.0
33,Stitch's Great Escape! replaced the theater-in,Tomorrowland,0,0.0,0.4685783999884734,0.00013781577447556035,4.046554903563377e-05,0.0,0.0,0.0
34,"I am sorry, I cannot answer that question.",Cuyler Reynolds,0,0.0,0.4743383999884827,0.00014032434911963914,4.120211820310247e-05,0.0,0.0,0.0
35,"I am sorry, I cannot answer that question.",girls aged 11 to 18,0,0.0,0.4465776999859372,0.0001313718291930459,3.8573474018787484e-05,0.0,0.0,0.0
36,Glenn Quagmire is a character from,Ted,0,0.0,0.33383689999755006,9.654134938475051e-05,2.834652798172718e-05,0.0,0.0,0.0
37,Colin Kaepernick is a former American football quarterback who,an American football quarterback,0,0.46153846153846156,0.466142299992498,0.00013176496205713828,3.8688905922355754e-05,0.0,0.0,0.0
38,British Airways and EasyJet are both based in the,London,0,0.0,0.4631507000012789,0.00013618481991018756,3.9986667193615846e-05,0.0,0.0,0.0
39,The animal formerly known as the pygmy chimpan,Concealed ovulation,0,0.0,0.46969639998860657,0.00013899815243782935,4.081271955071391e-05,0.0,0.0,0.0
40,S. Sylvan Simon was a lawyer and politician,director and producer,0,0.18181818181818182,0.4759634000074584,0.00013983501503040882,4.105843963903455e-05,0.0,0.0,0.0
41,"The magazine ""GameFan"" is known for its",GameFan,0,0.0,0.45985579999978654,0.00013544034169735665,3.976807306139905e-05,0.0,0.0,0.0
42,The region where Jews supported by Kolel Ch,the medieval city of Halych,0,0.15384615384615385,0.4887314000079641,0.00014422910878729745,4.234863604117487e-05,0.0,0.0,0.0
43,Fabián Bielinsky was born in,Murdock MacQuarrie,0,0.0,0.46468340000137687,0.0001357016889612188,3.9844809999252404e-05,0.0,0.0,0.0
44,Cardinal Hayes High School is a member of the,"New York City, Long Island, and Westchester",0,0.0,0.47806380000838544,0.00013725513626548788,4.030093411352294e-05,0.0,0.0,0.0
45,"ICI House is now known as the ""ICI Tower",explosives,0,0.0,0.4637976000085473,0.00013737603082280474,4.0336431244790117e-05,0.0,0.0,0.0
46,"I am sorry, I cannot answer that question.",Juventus,0,0.0,0.4922404999961145,0.00014496336282494664,4.2564228145040845e-05,0.0,0.0,0.0
47,"I am sorry, I cannot answer that question.",both a lauded intellectual and a controversial public figure,0,0.0,0.46845800000301097,0.0001376608371608296,4.042005624984386e-05,0.0,0.0,0.0
48,Saulius Kuzminskas is a,small forward,0,0.0,0.4735326999943936,0.00013995385624878981,4.109333386771157e-05,0.0,0.0,0.0
49,The novel that inspired Lourenço Mutarelli,1866,0,0.0,0.4689607000036631,0.0001383439525966855,4.062063300727106e-05,0.0,0.0,0.0
50,Blonde Redhead has released more studio albums than,Blonde Redhead,0,0.4,0.4429718000028515,0.00013044953535021138,3.830266955634838e-05,0.0,0.0,0.0
51,The team president of the 2012,Mike Holmgren,0,0.0,0.4819177000026684,0.00013916572146026456,4.0861921265974796e-05,0.0,0.0,0.0
52,The group that released the debut album *The C,two studio albums,0,0.0,0.4814983999967808,0.0001414617552335936,4.1536084057539666e-05,0.0,0.0,0.0
53,"I am sorry, I cannot answer that question.",Man Haron,0,0.0,0.4652875000028871,0.00013704246577269733,4.0238489677918985e-05,0.0,0.0,0.0
54,The genus with more species between Monstera and,Monstera,0,0.2222222222222222,0.4496867999987444,0.00013350895848843587,3.920097918375994e-05,0.0,0.0,0.0
55,"The documentary ""My Best Fiend"" has more",The Devil Came on Horseback,0,0.16666666666666666,0.317101199994795,9.423849037954416e-05,2.767036116155048e-05,0.0,0.0,0.0
56,"Hamilton Evans ""Tony"" James is the COO",the world,0,0.22222222222222224,0.4747858000046108,0.0001408243316381741,4.134892336526715e-05,0.0,0.0,0.0
57,"Francesca Caccini's father, Jac",1618,0,0.0,0.4738557000091532,0.0001393519706668198,4.091660786792141e-05,0.0,0.0,0.0
58,Worldview Entertainment produced the 2015,Tom Rob,0,0.0,0.4633682999992743,0.00013662174854600238,4.011495843752401e-05,0.0,0.0,0.0
59,Of Montreal is the band that formed in England.,"Vib Gyor was a band that was formed in Leeds, England.",0,0.5,0.45746360000339337,0.00013581101807283322,3.9876911277526904e-05,0.0,0.0,0.0
60,"Jonas Tilly attended the University of California,",University of California,0,0.4,0.4664362000039546,0.0001370766238822471,4.0248519202203933e-05,0.0,0.0,0.0
61,The telefilm based on the 197,"Edmonton, Alberta",0,0.0,0.45811029999458697,0.0001347002149057593,3.955075659605292e-05,0.0,0.0,0.0
62,The role of Nettie Harris in the,Akosua Gyamama Busia,0,0.0,0.4858131999935722,0.0001439261106083389,4.225966953704997e-05,0.0,0.0,0.0
63,Ian MacKaye has been a member of more,Ian Thomas Garner MacKaye,0,0.3333333333333333,0.45706760000030044,0.0001345612132727583,3.9509942854537186e-05,0.0,0.0,0.0
64,"The star of ""Lady in a Cage,"" Patty",1916,0,0.0,0.45425389999581967,0.00013346735856175604,3.918876458873736e-05,0.0,0.0,0.0
65,"Yes, both Trivor and The Crown are mountain",yes,0,0.0,0.4784555000078399,0.00014116952389756857,4.1450278920191134e-05,0.0,0.0,0.0
66,The maker of robatumumab that is American,Merck,0,0.0,0.47184360001119785,0.00013847111041999014,4.065796916239393e-05,0.0,0.0,0.0
67,The first issue of *The Chronicle of Philanth,The Chronicle of Philanthropy,0,0.5,0.4786008000082802,0.0001402018497662388,4.1166149870662164e-05,0.0,0.0,0.0
68,"The 1988 film ""The Modern",1926 Paris,0,0.0,0.45665019999432843,0.0001349103025300933,3.961244264829634e-05,0.0,0.0,0.0
69,The question refers to a historical figure who was the,king John of Denmark,0,0.0,0.46407929999986663,0.00013637225819440526,4.0041702933247456e-05,0.0,0.0,0.0
70,"To determine which genus, Disporum or Bolton",Disporum,0,0.25,0.4880096999986563,0.00014332925021122707,4.208441903500357e-05,0.0,0.0,0.0
71,"I am sorry, I cannot answer that question.",The sponsorship scandal,0,0.0,0.43952539999736473,0.0001292086289167073,3.7938313877002705e-05,0.0,0.0,0.0
72,Pedro Duque and Mark Shuttleworth both traveled,space,0,0.0,0.4815816999907838,0.00014009516652923777,4.1134825475653154e-05,0.0,0.0,0.0
73,"Ciril Cvetko's brother, D",Musicology,0,0.0,0.4808183000131976,0.0001409365498720161,4.138187294931517e-05,0.0,0.0,0.0
74,Besides the founder of Led Zeppelin and Bert J,Eric Clapton,0,0.0,0.46314049999637064,0.00013630037954670765,4.0020597882290185e-05,0.0,0.0,0.0
75,"The American sketch comedy television series ""The Office""",Check It Out!,0,0.0,0.4883411999908276,0.00014364619319418132,4.2177480020707414e-05,0.0,0.0,0.0
76,"The song in question is ""Single Ladies (Put",Usher,0,0.0,0.4980092999903718,0.00014687485253892028,4.3125480882953125e-05,0.0,0.0,0.0
77,The College of Arts and Sciences of Ohio University is,Manasseh Cutler Hall,0,0.0,0.4756972000031965,0.00014003035581143953,4.111579571444418e-05,0.0,0.0,0.0
78,Para Hills West is located in South Australia and falls,"138,535",0,0.0,0.4564286999957403,0.00013460895192895207,3.9523959906942514e-05,0.0,0.0,0.0
79,The British racing driver who has raced for seven different,Johnny Herbert,0,0.0,0.4780418999871472,0.00013883595611273333,4.076509537001654e-05,0.0,0.0,0.0
80,The American computer-animated fantasy film produced by Ar,William Steig's 1990 fairy tale,0,0.0,0.4561305999959586,0.0001344530239485108,3.9478176241302026e-05,0.0,0.0,0.0
81,Matthew Butturini was born in a town on,848,0,0.0,0.45707940000284,0.00013510797601402785,3.967048365330928e-05,0.0,0.0,0.0
82,The group formed during the summer of 20,Mollie Elizabeth King,0,0.0,0.4905123999924399,0.00014425225818429107,4.235543318078211e-05,0.0,0.0,0.0
83,Katarina Witt has won more Olympic medals in,Katarina Witt,0,0.4,0.42067259999748785,0.00012402836721428278,3.641728237872492e-05,0.0,0.0,0.0
84,The head coach who led a professional football team to,New York Giants,0,0.0,0.482941900001606,0.0001425699734842902,4.186147975434141e-05,0.0,0.0,0.0
85,Mawson is an electoral district in South Australia,McLaren Vale,0,0.0,0.46716210000158753,0.0001374421289825141,4.035583902545284e-05,0.0,0.0,0.0
86,Ingrida Ardišauskaitė,a city in north-east Lithuania.,0,0.0,0.4580469000065932,0.000134389326074913,3.945947323406395e-05,0.0,0.0,0.0
87,"Yes, Jelena Janković and",yes,0,0.0,0.4886143999901833,0.00014076328833757682,4.133099979532013e-05,0.0,0.0,0.0
88,As of my knowledge cutoff in July 20,Ashley Jensen,0,0.0,0.4595640000043204,0.00013506427311543923,3.965765158243374e-05,0.0,0.0,0.0
89,Valeria Golino starred with Tom Cruise in the,Rain Man,0,0.0,0.48753659999056254,0.0001434922048909562,4.213226588423587e-05,0.0,0.0,0.0
90,Robert Wise and Zoltán Korda are both,yes,0,0.0,0.4694669000018621,0.00013833111858892636,4.061686467833863e-05,0.0,0.0,0.0
91,"Yes, both ""Villa Paletti""",yes,0,0.0,0.47924120000971016,0.0001407797539767701,4.133583444601751e-05,0.0,0.0,0.0
92,The company that owns Bumble and bumble has,New York City,0,0.0,0.4784164000011515,0.00014058479899834375,4.1278591650196256e-05,0.0,0.0,0.0
93,WDAL is a country music radio station licensed to,Whitfield County,0,0.0,0.48657229999662377,0.0001428204057494142,4.193501182382361e-05,0.0,0.0,0.0
94,The 1996 American historical drama film,Arthur Miller,0,0.0,0.5000729000021238,0.0001432876954524598,4.2072217702210134e-05,0.0,0.0,0.0
95,"The novel ""The Maze Runner"" by James Dash","September 18, 2010",0,0.0,0.4642304000008153,0.0001366852546044305,4.0133605123878763e-05,0.0,0.0,0.0
96,The mulga apple (Platypirus margin,"80,000 years BP",0,0.0,0.48807140000280924,0.00014384458561121877,4.223573211928232e-05,0.0,0.0,0.0
97,As of my knowledge cutoff in July 20,Greyia,0,0.0,0.46380390001286287,0.00013704924768445835,4.0240480986852704e-05,0.0,0.0,0.0
98,The Cineplex Odeon Theatres,AMC Theatres,0,0.3333333333333333,0.4835925000079442,0.00014238166319505366,4.180618797608154e-05,0.0,0.0,0.0
99,The English translation of the noodle similar to Tag,little hairs,0,0.0,0.4587778999994043,0.00013501652553421636,3.964363190945611e-05,0.0,0.0,0.0
100,"The University of California, Santa Barbara (UCSB","University of California, Santa Barbara",0,0.8333333333333333,0.4813886000047205,0.00014209568066184643,4.172221761590419e-05,0.0,0.0,0.0
101,InStyle is a modern fashion magazine that was founded,InStyle,0,0.19999999999999998,0.48524159999215044,0.00013933037734455326,4.091026762389387e-05,0.0,0.0,0.0
102,"Yes, both Parodia and Thalictrum",yes,0,0.0,0.46984299999894574,0.00013817498680808763,4.0571021172705165e-05,0.0,0.0,0.0
103,For One Night Only was hosted by the man most,The Late Late Show,0,0.14285714285714288,0.4988824000029126,0.00014706748527986107,4.3182041822033366e-05,0.0,0.0,0.0
104,"The University of Mississippi, represented by the sports teams","Smithfield, Rhode Island",0,0.0,0.47795440000481904,0.00014068074417614273,4.130676312992513e-05,0.0,0.0,0.0
105,The MetLife Tower was designed by the architectural firm,The Metropolitan Life Insurance Company Tower,0,0.26666666666666666,0.3262183999904664,9.706035906292614e-05,2.849891990973473e-05,0.0,0.0,0.0
106,"GamesMaster has a sister publication called Edge magazine,",13,0,0.0,0.43985569999495056,0.00012990766662508962,3.814356574148588e-05,0.0,0.0,0.0
107,To determine which airport is further north between Valley International,Aberdeen Regional Airport,0,0.15384615384615383,0.4834731000009924,0.00014237774322496276,4.1805036992150015e-05,0.0,0.0,0.0
108,The composer who wrote operas with Italian librett,Antonio Lucio Vivaldi,0,0.0,0.4786070000118343,0.00014119148944394513,4.1456728456881524e-05,0.0,0.0,0.0
109,Thirukkalacherry is a village located,Tharangambadi,0,0.0,0.48019319999730214,0.00014180925625052713,4.1638117511214806e-05,0.0,0.0,0.0
110,Anna Camp had a recurring role in the Fox series,Mindy Kaling,0,0.0,0.4997570999985328,0.00014735908032101125,4.326766013010522e-05,0.0,0.0,0.0
111,"Yes, both Cypress (Cupressus)",no,0,0.0,0.47418309999920893,0.00013974261591590044,4.103130935650183e-05,0.0,0.0,0.0
112,"I am sorry, I cannot answer that question.",1991,0,0.0,0.48098980000941083,0.000141897003930417,4.1663882036769724e-05,0.0,0.0,0.0
113,"The Pappas House, designed by Frank Lloyd",Amberley Village,0,0.0,0.4825314000045182,0.00014218081492927122,4.174721478974877e-05,0.0,0.0,0.0
114,The competition that Lev Oborin won in,"Warsaw, Poland",0,0.0,0.3307340000028489,9.803785500193951e-05,2.8785932844232246e-05,0.0,0.0,0.0
115,The Bajaj Priya is a model of,Piaggio,0,0.0,0.494694899985916,0.00014549952548757476,4.2721656542466436e-05,0.0,0.0,0.0
116,"The word ""Catuaba"" is associated with",South America,0,0.0,0.48448759999882895,0.00014283531114453663,4.1939388354736105e-05,0.0,0.0,0.0
117,"I am sorry, I cannot answer that question.",1989,0,0.0,0.4674302999919746,0.00013774644134035443,4.044519139955658e-05,0.0,0.0,0.0
118,As of my last update in July 20,15 November 1967,0,0.0,0.4691387000057148,0.00013866777229627544,4.0715713138571876e-05,0.0,0.0,0.0
119,"The notable song by Suresh Peters from """,Tamil,0,0.0,0.4654436999990139,0.00013670503870927747,4.0139414144419825e-05,0.0,0.0,0.0
120,"The bridge connecting Copenhagen, Denmark, and Malmö",8 km,0,0.0,0.3137130000104662,9.339810156000192e-05,2.7423605700387976e-05,0.0,0.0,0.0
121,"The American rock band that originally formed in Jacksonville,",My Backyard,0,0.0,0.4778101000119932,0.00013897898064323447,4.080709031707043e-05,0.0,0.0,0.0
122,Mehran University of Engineering and Technology is located,Mehran University of Engineering and Technology,0,0.8571428571428571,0.46123630000511184,0.00013633290155512482,4.0030147013595004e-05,0.0,0.0,0.0
123,Aleksei Gen was born into the Russian Empire,Russian Empire,0,0.4,0.4706560000049649,0.00013807942812465703,4.054296317568083e-05,0.0,0.0,0.0
124,Ilya Khrzhanovsky is a filmmaker,The cinema of Russia,0,0.0,0.5009265999979107,0.00014592789161625228,4.284743365797565e-05,0.0,0.0,0.0
125,As of my last update in July 20,over 35 films,0,0.0,0.505269799992675,0.00014501871363935718,4.258048028383421e-05,0.0,0.0,0.0
126,The current drummer of the band that performed the song,Matt Flynn,0,0.0,0.3186496999987867,9.440154250413533e-05,2.7718236622600685e-05,0.0,0.0,0.0
127,"The director of the American romantic comedy ""The Proposal","dancer, actress, choreographer",0,0.0,0.475968600003398,0.0001407416719717449,4.132465278522733e-05,0.0,0.0,0.0
