timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-07-11T00:23:54,boolq_deepseek-r1:8b_simplifying,5510dc59-956b-4ca8-b501-0b360ca9d3b3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0044386999798007,3.077018175940451e-07,6.932250861610585e-05,960.0,0.0,20.0,1.041466665143768e-06,0.0,6.490555501336025e-09,1.047957220645104e-06,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:23:57,boolq_deepseek-r1:8b_q,0fa342b2-e725-45e6-b628-42510aaa26ac,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,26.05866979999701,0.0025640140904999,9.83938977000388e-05,960.0,241.35673336006911,20.0,0.0069483836000086,0.0016392871447619,0.0001447348711111,0.0087324056158817,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:23:59,boolq_deepseek-r1:8b_simplifying,96b7bd8c-97a2-4aed-b292-611787c2f959,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0056643999996595,3.398092296367536e-07,5.999033077769574e-05,960.0,0.0,20.0,1.149733333537976e-06,0.0,7.573888837618546e-09,1.1573072223755944e-06,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:24:02,boolq_deepseek-r1:8b_q,ac6b975f-5eb5-40f5-9611-d5e146109c0c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,30.70377980000921,0.0030318327773567,9.874461050413724e-05,960.0,223.3916602363529,20.0,0.008186124826665,0.001969039630786,0.0001705173200001,0.0103256817774512,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:24:03,boolq_deepseek-r1:8b_simplifying,373fcfb4-4071-4ca9-839c-029d36d4eb0a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0041140000103041,2.733181942905676e-07,6.64361190097228e-05,960.0,0.0,20.0,9.243733327214916e-07,0.0,6.481666706450697e-09,9.308549994279424e-07,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:24:07,boolq_deepseek-r1:8b_q,8246f080-95e7-4e56-82d1-706dd8f86551,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,35.245112600008724,0.0034895408554397,9.900779421652104e-05,960.0,250.9856214311893,20.0,0.0093978792533433,0.0022909054438342,0.0001957389783334,0.011884523675511,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:24:08,boolq_deepseek-r1:8b_simplifying,8b9dd896-21d6-4d9e-a09d-8bbde5cd8da7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0050214999937452,3.498420815658933e-07,6.966884038666839e-05,960.0,0.0,20.0,1.18517333175987e-06,0.0,6.3033333087029564e-09,1.1914766650685731e-06,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:24:10,boolq_deepseek-r1:8b_q,71ef5b74-afcc-4c68-8033-4e445ae395ee,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,38.261187899974175,0.0037915934848013,9.909764157646264e-05,960.0,248.43594528599385,20.0,0.0102014959466643,0.0024993042216638,0.0002124409727776,0.0129132411411058,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:24:13,boolq_deepseek-r1:8b_simplifying,0d802e1b-a413-4a84-8b01-78d8eddd87b4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0040199999930337,2.720210442446228e-07,6.766692654627124e-05,960.0,0.0,20.0,9.194933343678712e-07,0.0,6.943888891126132e-09,9.264372232589974e-07,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:24:13,boolq_deepseek-r1:8b_q,eb08bc4e-e058-46e7-8e7c-f15fe14f2517,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,41.89181689999532,0.0041605350808333,9.931617649254608e-05,960.0,249.75965317610567,20.0,0.0111705856533333,0.0027664933243038,0.000232687108889,0.0141697660865262,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:24:17,boolq_deepseek-r1:8b_q,6bde1420-5c81-41d8-9378-a1c5890a115d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,46.21200180001324,0.0045810407532083,9.913097409268808e-05,960.0,229.97258876402907,20.0,0.0123220648533431,0.003023187974104,0.0002566528516666,0.0156019056791138,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:24:17,boolq_deepseek-r1:8b_simplifying,71d81792-dbed-4455-881e-d696e9f417ed,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0082967999915126,3.3660354641418586e-07,4.0570285743722784e-05,960.0,0.0,20.0,1.1400266705701748e-06,0.0,6.362777882410834e-09,1.1463894484525856e-06,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:24:22,boolq_deepseek-r1:8b_simplifying,c1c92fa1-ded7-4f1b-b30d-f9e6608821fe,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0044167000160086,3.03645288172463e-07,6.874935745508544e-05,960.0,0.0,20.0,1.026106672361493e-06,0.0,8.035000064410268e-09,1.0341416724259031e-06,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:24:27,boolq_deepseek-r1:8b_simplifying,f5b37a71-3527-4b75-8b7c-b3a819fd35ef,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0035267999919597,2.0708197307884923e-06,0.000587166761798,960.0,7581.291878848389,20.0,7.892799951756994e-07,6.256671672089098e-06,6.754444459349745e-09,7.052706111724147e-06,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:24:31,boolq_deepseek-r1:8b_simplifying,c877fd03-2b7a-4e7d-9f0b-c9320e4741a2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.005325999984052,3.223683299720282e-07,6.052728707046854e-05,960.0,0.0,20.0,1.088693334410588e-06,0.0,9.214444435201586e-09,1.0979077788457897e-06,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:24:31,boolq_deepseek-r1:8b_q,309a2db4-dad7-4063-acc9-79dea2179695,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,59.832203899975866,0.005973918658674,9.984453637477375e-05,960.0,259.85999402521406,20.0,0.0159542503733265,0.0040591176917359,0.0003323394866666,0.0203457075517291,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:24:33,boolq_deepseek-r1:8b_q,b81f3adf-f439-4334-9a84-30ad628a6190,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,61.00008170001093,0.0060914543847747,9.985977420049396e-05,960.0,228.19783395287908,20.0,0.0162637825066611,0.00414344359253,0.0003387794222221,0.0207460055214134,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:24:35,boolq_deepseek-r1:8b_q,30ecaa26-2557-4003-b4d4-cdc51fb22efc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,63.24533850001171,0.0063160973895935,9.986660739577426e-05,960.0,237.1169985582065,20.0,0.0168626718400046,0.0042971562155,0.0003512566611112,0.0215110847166159,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:24:36,boolq_deepseek-r1:8b_simplifying,a3dfa02e-ea37-47aa-a237-862e0f44ad9e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0074020000174641,2.89888020643422e-07,3.9163472029109e-05,960.0,0.0,20.0,9.808000021924575e-07,0.0,6.487777864094824e-09,9.872877800565524e-07,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:24:39,boolq_deepseek-r1:8b_q,015bb899-a729-45c7-85d8-d0185b82913a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,67.55469140000059,0.0067501106357646,9.992067902133314e-05,960.0,249.89235562912765,20.0,0.018011752800007,0.004602280904044,0.0003751941016666,0.0229892278057177,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:24:41,boolq_deepseek-r1:8b_simplifying,da3a8aef-c5b8-4b10-aa7c-79a6dc7d389f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0070077999844215,5.104399837731025e-07,7.28388345711659e-05,960.0,0.0,20.0,1.7140799978127082e-06,0.0,2.4353888875339185e-08,1.7384338866880477e-06,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:24:45,boolq_deepseek-r1:8b_simplifying,ff2e9642-f5fa-4750-8075-c5a34c33ec67,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0041762000182643,2.863299910267023e-07,6.856232694182647e-05,960.0,0.0,20.0,9.683200002958375e-07,0.0,6.8500000957606565e-09,9.751700003915984e-07,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:24:50,boolq_deepseek-r1:8b_simplifying,bf3cdd47-c0fd-44c5-8836-2129d0ec4d28,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0078642999869771,5.745154992854429e-07,7.30536093786873e-05,960.0,0.0,20.0,1.928746661481758e-06,0.0,2.7912777699788824e-08,1.956659439181547e-06,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:24:54,boolq_deepseek-r1:8b_simplifying,26e596de-ae1d-4c6d-b0ad-8a42b9b7dab3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0041481999796815,2.836807168875479e-07,6.838646118245425e-05,960.0,0.0,20.0,9.587999976550537e-07,0.0,7.347222223567467e-09,9.661472198786212e-07,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:25:04,boolq_deepseek-r1:8b_q,461979d7-66b7-4cdc-97f3-7bb3076b1449,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,92.27226820000216,0.0092441510328638,0.0001001834160273,960.0,261.13272834841985,20.0,0.024598698799995,0.0063722378755639,0.0005123834405555,0.0314833201161145,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:25:08,boolq_deepseek-r1:8b_simplifying,bab10408-321a-48e0-bab7-a6e76a421938,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0050996000063605,2.584397864802784e-07,5.067844265392092e-05,960.0,0.0,20.0,8.734133327379822e-07,0.0,6.769444411879199e-09,8.801827771498614e-07,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:25:31,boolq_deepseek-r1:8b_q,9043d34c-7341-49e8-a549-a4f0c8b3b6b0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,118.87291839998215,0.0119512174668642,0.0001005377644271,960.0,266.2471460853494,20.0,0.0316958086399904,0.008346908344188,0.0006602100827776,0.0407029270669561,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:25:32,boolq_deepseek-r1:8b_q,4e334f15-8374-46f6-a3b8-6c38345e3d68,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,119.97938269999575,0.0120638605263964,0.0001005494465375,960.0,266.41410177039296,20.0,0.031991524799983,0.0084286484095801,0.0006663885999998,0.0410865618095629,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:25:34,boolq_deepseek-r1:8b_q,1b6e5d47-d62c-48b7-b010-46f2e49d585f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,114.08360910002376,0.0114973111678755,0.0001007796935824,960.0,261.1100586677003,20.0,0.0304182201066675,0.0081052300952899,0.0006335828977777,0.0391570330997352,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:25:35,boolq_deepseek-r1:8b_simplifying,7b06dba9-120c-435f-af3f-c2814ab5e8aa,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0093582000117748,6.978350072528944e-07,7.456936231057765e-05,960.0,0.0,20.0,2.3464800013850134e-06,0.0,3.0175555568550615e-08,2.376655556953564e-06,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:25:36,boolq_deepseek-r1:8b_q,6d4a9553-6f6b-4aa5-826c-5539e295664f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,114.9207860000024,0.0115831217492332,0.000100792225257,960.0,258.7592319023784,20.0,0.0306435890400083,0.0081674315339397,0.0006382624027775,0.0394492829767256,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:25:39,boolq_deepseek-r1:8b_q,498a5b0f-ccf7-45f8-aebe-b1668fff462f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,114.21403890001238,0.0115105025206234,0.0001007801022665,960.0,247.5713946408068,20.0,0.0304549347466789,0.008112698434598,0.0006343264433335,0.0392019596246105,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:25:40,boolq_deepseek-r1:8b_simplifying,60512ecc-71d0-4c90-b3b7-89b538d5c718,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0041593999776523,2.8655134749653055e-07,6.889247224025461e-05,960.0,0.0,20.0,9.689866642778118e-07,0.0,6.937222173696177e-09,9.75923886451508e-07,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:25:41,boolq_deepseek-r1:8b_q,d75e5132-9ea4-4afc-b36a-4da5082f4599,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,113.88848940000751,0.0114828923912871,0.0001008257502736,960.0,246.40405469428163,20.0,0.0303667872266688,0.008108617320222,0.0006325217222224,0.0391079262691133,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:25:45,boolq_deepseek-r1:8b_simplifying,1c0af22d-5ccb-4b2e-866c-cfbc037c4e13,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0073961000016424,3.7046403646360906e-07,5.008910593168544e-05,960.0,0.0,20.0,1.2482933389643827e-06,0.0,1.3416666641003556e-08,1.2617100056053862e-06,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
2025-07-11T00:25:49,boolq_deepseek-r1:8b_q,57bdeed4-4ca9-4b56-80db-b75c43bcc5b5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,124.12318730002151,0.0125033730235028,0.0001007335800464,960.0,253.1703670053389,20.0,0.0330975332800221,0.0087965325927759,0.0006893681311114,0.0425834340039095,Canada,CAN,new brunswick,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16.0,AMD Ryzen 7 7800X3D 8-Core Processor,1.0,1 x NVIDIA GeForce RTX 4090,-66.6784,45.8122,59.6035041809082,machine,N,1.0
