qid,original_pred,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
48,No.,No.,yes,0,0.0,0.24254089998430572,6.660642139838477e-05,1.9557016759807795e-05,0.0,0.0,0.0
49,Gloster Meteor,Gloster Meteor,English Electric Canberra,0,0.0,0.27398110000649467,7.636128679445606e-05,1.815274746628842e-07,0.0,0.0,0.0
50,2017,2017,2009 Big 12 Conference,0,0.0,0.2957567000121344,8.254471458827309e-05,1.9622683449941053e-07,0.0,0.0,0.0
51,Carrefour.,Carrefour.,"1,462",0,0.0,0.2999046000186354,8.27740162329628e-05,2.4304155496693788e-05,0.0,0.0,0.0
52,Indianapolis Motor Speedway,Indianapolis Motor Speedway,Indianapolis Motor Speedway,1,1.0,0.2773014999984298,7.657881224573183e-05,2.248511604576718e-05,0.0,0.0,0.0
53,Milan,Milan,Rome,0,0.0,0.1949571000004653,5.340831942557508e-05,1.5681782269486555e-05,0.0,0.0,0.0
54,Taylor Swift,Taylor Swift,"Max Martin, Savan Kotecha and Ilya Salmanzadeh",0,0.0,0.24316909999470226,6.765723967230583e-05,1.986555864155322e-05,0.0,0.0,0.0
55,Sydney,Sydney,"Marion, South Australia",0,0.0,0.18859279999742284,5.2272247631495045e-05,1.534820819883836e-05,0.0,0.0,0.0
56,Oversteering.,Oversteering.,Drifting,0,0.0,0.2741018999950029,7.56350688442789e-05,2.2208013551267745e-05,0.0,0.0,0.0
57,Keith Bostic,Keith Bostic,Keith Bostic,1,1.0,0.28715779999038205,7.934657841022607e-05,2.329778918042617e-05,0.0,0.0,0.0
58,1 377 ,"1,377","35,124",0,0.0,0.28407419999712147,7.845762781552755e-05,1.8651093562277663e-07,0.0,0.0,0.0
59,No.,No.,no,1,1.0,0.2503697999927681,6.883725645638475e-05,2.0212035866099708e-05,0.0,0.0,0.0
60,Former NBA coach.,Former NBA coach.,shortest player ever to play in the National Basketball Association,0,0.0,0.2897495999932289,8.085069184131915e-05,1.9219977204165272e-07,0.0,0.0,0.0
61,Jerry Goldsmith,Jerry Goldsmith,Ronald Shusett,0,0.0,0.22405580000486225,6.100133349202978e-05,1.450135072983151e-07,0.0,0.0,0.0
62,Emma Bull.,Emma Bull.,Adeline Virginia Woolf,0,0.0,0.27749710000352934,7.659739668488027e-05,2.249057281975784e-05,0.0,0.0,0.0
63,1920s.,1920s.,821,0,0.0,0.3367976000008639,9.40444253939311e-05,2.7613379685944308e-05,0.0,0.0,0.0
64,Globally,Globally,more than 70 countries,0,0.0,0.23938250000355765,6.421500602824024e-05,1.8854847967495035e-05,0.0,0.0,0.0
65,“The Odd Couple”,“The Odd Couple”,Charmed,0,0.0,0.36167919999570586,0.00010069416676185703,2.9565880670842867e-05,0.0,0.0,0.0
66,WWE,WWE,International Boxing Hall of Fame,0,0.0,0.19191540000610985,5.267937227075758e-05,1.5467748375689553e-05,0.0,0.0,0.0
67,Taylor Swift,Taylor Swift,Usher,0,0.0,0.22239909999188967,6.189793791962835e-05,1.8174509061990684e-05,0.0,0.0,0.0
68,Ethan,Ethan,Bill Murray,0,0.0,0.16979749998426996,4.5927163172229434e-05,1.0917890856823944e-07,0.0,0.0,0.0
69,Division Two.,Division Two.,Carabao Cup,0,0.0,0.30609140000888146,8.498668102221214e-05,2.4953839437951668e-05,0.0,0.0,0.0
70,Teen Titans.,Teen Titans.,Teen Titans Go!,0,0.8,0.2843099999881815,7.872844586030395e-05,2.311629273631751e-05,0.0,0.0,0.0
71,Berlin,Berlin,"276,170 inhabitants",0,0.0,0.13106849999167025,3.497230974514277e-05,1.0268590226820576e-05,0.0,0.0,0.0
72,Red.,Red.,orange,0,0.0,0.23709949999465607,6.563622840484776e-05,1.9272148120470995e-05,0.0,0.0,0.0
73,*  *Guardians*,*   *Guardians*,Tromeo and Juliet,0,0.0,0.3821833000110928,0.00010700605865305795,3.141918209299831e-05,0.0,0.0,0.0
74,William F. Jones,William F. Jones,William Jefferson Clinton,0,0.3333333333333333,0.28942600000300445,8.07163833815783e-05,2.369999212452629e-05,0.0,0.0,0.0
75,John Johnwright,John Johnwright,John John Florence,0,0.4,0.26918999999179505,7.533941014726982e-05,1.7909825044512049e-07,0.0,0.0,0.0
76,Sarah,Sarah,Ann,0,0.0,0.19507169999997132,5.2279408632690326e-05,1.5350310816235495e-05,0.0,0.0,0.0
77,Amazonian,Amazonian,Apalachees,0,0.0,0.23170269999536686,6.262148583727465e-05,1.838695762858303e-05,0.0,0.0,0.0
78,British,British,British,1,1.0,0.17340289999265224,4.744878999120567e-05,1.3931941719858153e-05,0.0,0.0,0.0
79,1865,1865,1865,1,1.0,0.34674789998098277,9.362764010287271e-05,2.7491002942811435e-05,0.0,0.0,0.0
80,London,London,Newport,0,0.0,0.1694009000202641,4.632401928834232e-05,1.1012232232652779e-07,0.0,0.0,0.0
81,Robert C. Seger,Robert C. Seger,Bob Seger,0,0.4,0.3781744999869261,0.00010173929089989507,2.9872750637049837e-05,0.0,0.0,0.0
82,Military service.,Military service.,Conscription,0,0.0,0.20433479998609982,5.6841011775235484e-05,1.6689691423050547e-05,0.0,0.0,0.0
83,Ferrero,Ferrero,"Mondelez International, Inc.",0,0.0,0.23575009999331087,6.516510337176509e-05,1.9133816110215507e-05,0.0,0.0,0.0
84,Ruth Bader.,Ruth Bader.,Monica Lewinsky,0,0.0,0.2422175999963656,6.739829300484465e-05,1.9789526568231872e-05,0.0,0.0,0.0
85,1946,1946,"April 1, 1949",0,0.0,0.3170391000167001,8.689082984158002e-05,2.0655850070941376e-07,0.0,0.0,0.0
86,1960,1960,1866,0,0.0,0.3533111999859102,9.814044183353366e-05,2.881605445026813e-05,0.0,0.0,0.0
87,Spain.,Spain.,"Canary Islands, Spain",0,0.5,0.244461099995533,6.634293584683869e-05,1.9479651976662743e-05,0.0,0.0,0.0
88,Approximately 100 000.,"Approximately 100,000.",250 million,0,0.0,0.38040759999421425,0.00010631253570892308,3.1215549476848094e-05,0.0,0.0,0.0
89,Software Engineer,Software Engineer,director,0,0.0,0.1617866000160575,4.484475940339176e-05,1.3167344721855139e-05,0.0,0.0,0.0
90,The Chronicle,The Chronicle,The Conversation,0,0.0,0.22190440000849776,6.124138257116224e-05,1.4558415644475183e-07,0.0,0.0,0.0
91,Paul Thomas Anderson,Paul Thomas Anderson,John Waters,0,0.0,0.27422649998334236,7.501261351196354e-05,1.7832138339080857e-07,0.0,0.0,0.0
92,Philadelphia.,Philadelphia.,Las Vegas Strip in Paradise,0,0.0,0.23472350000520237,6.528722372461272e-05,1.916967316028985e-05,0.0,0.0,0.0
93,Yes.,Yes.,no,0,0.0,0.22785969998221844,6.343281351448964e-05,1.8625180139984525e-05,0.0,0.0,0.0
94,October,October,March and April,0,0.0,0.13667040001018904,3.734410487294642e-05,1.0964998111998014e-05,0.0,0.0,0.0
95,Virginia.,Virginia.,Fairfax County,0,0.0,0.258536000008462,6.852736604322461e-05,2.0121045660100988e-05,0.0,0.0,0.0
96,Sports equipment.,Sports equipment.,IT products and services,0,0.0,0.2867936000111513,7.816087624771277e-05,2.2949642611708468e-05,0.0,0.0,0.0
97,Lev Yilmaz,Lev Yilmaz,Levni Yilmaz,0,0.5,0.3308458999963477,9.176464153044415e-05,2.6943988202497418e-05,0.0,0.0,0.0
98,Rabat,Rabat,Beijing,0,0.0,0.24938550000661053,6.763709035140124e-05,1.985964238605778e-05,0.0,0.0,0.0
99,No.,No.,no,1,1.0,0.22743450000416487,6.183009151308058e-05,1.8154587960059518e-05,0.0,0.0,0.0
100,Southwest Florida primarily near Seminole territory.,"Southwest Florida, primarily near Seminole territory.","Coahuila, Mexico",0,0.0,0.4311022000038065,0.00012050345498438272,3.538229556949997e-05,0.0,0.0,0.0
101,Yes.,Yes.,Larnelle Harris,0,0.0,0.24916020000819117,6.691252567499062e-05,1.9646895278157e-05,0.0,0.0,0.0
102,1948,1948,2003,0,0.0,0.2713090000033844,7.558863826472443e-05,2.2194380577097236e-05,0.0,0.0,0.0
103,Athens Georgia.,"Athens, Georgia.",North Avenue at Techwood Drive,0,0.0,0.28685679999762215,8.004147006457884e-05,2.350182367807833e-05,0.0,0.0,0.0
104,Enda Finn.,Enda Finn.,Leo Varadkar,0,0.0,0.24917049999930896,6.938284863279054e-05,2.037223296292567e-05,0.0,0.0,0.0
105,Charlie Chaplin,Charlie Chaplin,George Raft,0,0.0,0.26576660000137053,7.18288577728365e-05,2.109043161017625e-05,0.0,0.0,0.0
106,19th century,19th century,1887,0,0.0,0.2872695999976713,7.959183069026747e-05,1.892071838429136e-07,0.0,0.0,0.0
107,Investing.,Investing.,business,0,0.0,0.2430257999803871,6.72649816838218e-05,1.9750383619477397e-05,0.0,0.0,0.0
108,1983.,1983.,7 October 1978,0,0.0,0.2896109000139404,8.082082342391743e-05,1.921287682829326e-07,0.0,0.0,0.0
109,The Wright Brothers.,The Wright Brothers.,B-17 Flying Fortress bomber,0,0.0,0.303157199989073,8.461888962203608e-05,2.484584830997417e-05,0.0,0.0,0.0
110,Taylor Swift ,Taylor Swift,Blake Shelton,0,0.0,0.2598885000043083,7.202135069425629e-05,1.7121049765085266e-07,0.0,0.0,0.0
111,Approximately 12 000.,"Approximately 12,000.",three centuries,0,0.0,0.33417740001459606,9.315278468861865e-05,2.735157561583486e-05,0.0,0.0,0.0
112,Alfred Chandler,Alfred Chandler,7 January 1936,0,0.0,0.2361044999852311,6.566207643487034e-05,1.9279737634300842e-05,0.0,0.0,0.0
113,George Archainbaud.,George Archainbaud.,George Archainbaud,1,1.0,0.25213790000998415,7.052167945466073e-05,1.676454512199156e-07,0.0,0.0,0.0
114,(ON)CHOH,(ON)CHOH,picric acid,0,0.0,0.303097899974091,8.459109905774447e-05,2.4837688428085835e-05,0.0,0.0,0.0
115,12,12,230,0,0.0,0.22945269997580908,6.340136275001179e-05,1.8615945547957383e-05,0.0,0.0,0.0
116,Batman,Batman,Marvel,0,0.0,0.1730727999820374,4.741929606025618e-05,1.1272603468928061e-07,0.0,0.0,0.0
117,Former staffer.,Former staffer.,United States Senator,0,0.0,0.26687749999109656,7.458029004574089e-05,2.1898308777946926e-05,0.0,0.0,0.0
118,Yes.,Yes.,no,0,0.0,0.2193041999998968,5.966072609572847e-05,1.418265904012752e-07,0.0,0.0,0.0
119,Yes.,Yes.,yes,1,1.0,0.23114040002110414,6.46833845389218e-05,1.5376654769588294e-07,0.0,0.0,0.0
120,Backford Cross Road,Backford Cross Road,The A41,0,0.0,0.3327903999888804,9.152194975115135e-05,2.687272889903314e-05,0.0,0.0,0.0
121,Princess.,Princess.,Princess Jessica,0,0.6666666666666666,0.2313512999971863,6.454557932729649e-05,1.5343895457753932e-07,0.0,0.0,0.0
122,*  *The Fall*,*   *The Fall*,The Spiderwick Chronicles,0,0.0,0.41427459998521954,0.0001161109200552867,3.409255687129608e-05,0.0,0.0,0.0
123,Goldman Sachs,Goldman Sachs,KKR & Co,0,0.0,0.30067649998818524,8.39723574222565e-05,2.4656013143913867e-05,0.0,0.0,0.0
124,*  *The Duchess*,*   *The Duchess*,The Bye Bye Man,0,0.0,0.25052910001249984,7.008431723508311e-05,1.6660574559726697e-07,0.0,0.0,0.0
125,River Yukon.,River Yukon.,Richmond,0,0.0,0.30404730001464486,8.489253298167874e-05,2.4926195634727326e-05,0.0,0.0,0.0
126,Bob Weir,Bob Weir,Owsley Stanley,0,0.0,0.23036649997811764,6.360985485060822e-05,1.867716312157936e-05,0.0,0.0,0.0
127,1150 AD.,1150 AD.,the late 12th Century,0,0.0,0.28807209999649785,7.995694725994883e-05,1.9007514575966648e-07,0.0,0.0,0.0
128,Los Angeles.,Los Angeles.,"San Luis Obispo, California",0,0.0,0.29681559998425655,8.285132459048567e-05,2.432685482225438e-05,0.0,0.0,0.0
129,Louisville Slugger Stadium,Louisville Slugger Stadium,Mercedes-Benz Superdome,0,0.0,0.2651254000084009,7.425027961238806e-05,1.7650914903163204e-07,0.0,0.0,0.0
130,Gimme Shelter,Gimme Shelter,LaLee's Kin: The Legacy of Cotton,0,0.0,0.24298449998605065,6.765409566778229e-05,1.608285775779425e-07,0.0,0.0,0.0
131,Pirate's Cove,Pirate's Cove,Pirate's Cove,1,1.0,0.29533880000235513,8.146184000157539e-05,2.3918873537232634e-05,0.0,0.0,0.0
132,Sony,Sony,Crystal Dynamics,0,0.0,0.1800241000019014,4.6638501128243424e-05,1.1086991441960301e-07,0.0,0.0,0.0
133,Eminem - *Revival*,Eminem - *Revival*,"""The Marshall Mathers LP 2""",0,0.0,0.2463724999979604,6.848647185442583e-05,1.6280731776781964e-07,0.0,0.0,0.0
134,“Drive”,“Drive”,Suicide Squad,0,0.0,0.3017099999997299,8.429324633859525e-05,2.475023273690683e-05,0.0,0.0,0.0
135,Kate Keaton,Kate Keaton,Jillian Belk,0,0.0,0.23674590000882745,6.549914832818347e-05,1.923189858746089e-05,0.0,0.0,0.0
136,Texas Tech University.,Texas Tech University.,Texas Tech University,1,1.0,0.3614415999909397,0.00010109038296384574,2.9682217905903938e-05,0.0,0.0,0.0
137,Fitzroy,Fitzroy,Lord Combermere,0,0.0,0.24718780000694096,6.843449568162518e-05,2.0093777009719277e-05,0.0,0.0,0.0
138,Christmas-themed holiday films.,Christmas-themed holiday films.,"seasonal television specials, particularly its work in stop motion animation",0,0.0,0.37270179999177344,0.0001044101591955333,3.065697256226954e-05,0.0,0.0,0.0
139,1992,1992,2014,0,0.0,0.30988210000214167,8.602522586206556e-05,2.52587775867428e-05,0.0,0.0,0.0
140,Oxford,Oxford,Oxford,1,1.0,0.17639939999207854,4.5524048219288385e-05,1.336679790487155e-05,0.0,0.0,0.0
141,Roberta Vinci.,Roberta Vinci.,Roberta Vinci,1,1.0,0.24186189999454655,6.670004070329299e-05,1.9584505315365832e-05,0.0,0.0,0.0
142,Progress.,Progress.,"""Teach the Controversy"" campaign",0,0.0,0.23337630002060905,6.453189727663328e-05,1.894789376286649e-05,0.0,0.0,0.0
143,Ian Watkins.,Ian Watkins.,Lostprophets disbanded in 2013 after Watkins was charged with sexual offences in late 2012.,0,0.125,0.27920210000593215,7.407219181460788e-05,1.760857953984445e-07,0.0,0.0,0.0
144,“The Man Who Knew Too Much”,“The Man Who Knew Too Much”,Nebo Zovyot,0,0.0,0.29512580001028255,8.243514906974367e-05,1.9596637330600095e-07,0.0,0.0,0.0
145,Erika Jayne.,Erika Jayne.,Erika Jayne,1,1.0,0.2650998999888543,7.398436051261999e-05,2.1723331596734895e-05,0.0,0.0,0.0
146,1972,1972,2009,0,0.0,0.3059295999992173,8.417789456818226e-05,2.471636308200153e-05,0.0,0.0,0.0
147,Ireland,Ireland,Kingdom of the Isles,0,0.0,0.1722666000132449,4.6459728196884164e-05,1.1044493207409749e-07,0.0,0.0,0.0
148,Bruce Spizer – rock guitarist.,Bruce Spizer – rock guitarist.,The Beatles,0,0.0,0.34863280001445673,9.740799216982892e-05,2.86009921477446e-05,0.0,0.0,0.0
149,“I’m Gonna Miss You”,“I’m Gonna Miss You”,"""We'll Burn That Bridge""",0,0.0,0.3068382000201382,8.548587562754902e-05,2.5100413252578137e-05,0.0,0.0,0.0
150,Software engineer and Italian diplomat.,Software engineer and Italian diplomat.,director,0,0.0,0.2852396999951452,7.9516166661152e-05,2.334758378274818e-05,0.0,0.0,0.0
151,1901,1901,1901,1,1.0,0.29234279997763224,8.149847059114831e-05,2.3929629032561147e-05,0.0,0.0,0.0
152,Gas lamp.,Gas lamp.,Argand lamp,0,0.5,0.22351519999210723,6.220228792048346e-05,1.4786843855646974e-07,0.0,0.0,0.0
153,Several.,Several.,seven,0,0.0,0.25396380000165664,6.867666318337342e-05,2.0164882374501504e-05,0.0,0.0,0.0
154,No.,No.,yes,0,0.0,0.21651500000734814,6.007799450446056e-05,1.428185286421488e-07,0.0,0.0,0.0
155,Tunisia.,Tunisia.,Brazil,0,0.0,0.2982868000108283,8.240313841909897e-05,2.419525813410779e-05,0.0,0.0,0.0
156,Seven Days Battles,Seven Days Battles,The Seven Days Battles,1,1.0,0.2834578999900259,7.832049784011255e-05,2.2996510797872053e-05,0.0,0.0,0.0
157,The Co-operative.,The Co-operative.,Lush Ltd.,0,0.0,0.06613359999028035,1.948863356891037e-05,4.632874306999572e-08,0.0,0.0,0.0
158,Manchester United.,Manchester United.,Manchester United,1,1.0,0.3147778999991715,8.39478330983708e-05,2.464881229746114e-05,0.0,0.0,0.0
159,2003,2003,1989,0,0.0,0.22246789999189787,6.225197821337801e-05,1.8278462581983836e-05,0.0,0.0,0.0
160,Kathryn Renz.,Kathryn Renz.,Kathryn Jean Martin,0,0.4,0.395989600016037,0.00011007583986334958,3.2320533063643196e-05,0.0,0.0,0.0
161,George Skelton.,George Skelton.,Frank Lowy,0,0.0,0.22507169999880716,6.247737594999167e-05,1.8344643998430313e-05,0.0,0.0,0.0
162,Minneapolis Minnesota,"Minneapolis, Minnesota",Las Vegas,0,0.0,0.27287190000060946,7.526772280932792e-05,2.2100153191690468e-05,0.0,0.0,0.0
163,Harry Styles,Harry Styles,Kelly Lee Osbourne,0,0.0,0.24113360000774264,6.425315763707651e-05,1.886605006539731e-05,0.0,0.0,0.0
164,Mick Fleetwood,Mick Fleetwood,Sean Yseult.,0,0.0,0.2643705999944359,7.379941396276133e-05,1.7543734280331004e-07,0.0,0.0,0.0
165,$1.6 billion,$1.6 billion,Prescription Drug User Fee Act,0,0.0,0.3680117000185419,0.00010288739122797574,3.020985653295012e-05,0.0,0.0,0.0
166,Dinosaur,Dinosaur,Dinosaur,1,1.0,0.17218369999318384,4.700938745084579e-05,1.3802924086637452e-05,0.0,0.0,0.0
167,Kansas City,Kansas City,Wichita,0,0.0,0.23824900001636706,6.619359741611279e-05,1.5735665390425228e-07,0.0,0.0,0.0
168,2020.,2020.,United States presidential election of 2016,0,0.0,0.3776458999782335,0.00010563401687466722,3.101632237629546e-05,0.0,0.0,0.0
169,Rome,Rome,Roman,0,0.0,0.1331833999720402,3.6774957304664546e-05,8.742211414430754e-08,0.0,0.0,0.0
170,Arthur Conan Doyle,Arthur Conan Doyle,C. W. Grafton,0,0.0,0.26516919999266975,7.334022517635804e-05,1.7434575065906457e-07,0.0,0.0,0.0
171,Springfield Illinois,"Springfield, Illinois","Brooklyn, New York",0,0.0,0.23142450000159442,6.47383483099639e-05,1.9008512037113313e-05,0.0,0.0,0.0
172,Memphis ,Memphis,"48,982",0,0.0,0.28769570001168177,7.884680688096322e-05,2.315104596905608e-05,0.0,0.0,0.0
173,Ryan Mitchell & Anna Wise.,Ryan Mitchell & Anna Wise.,Pasek & Paul,0,0.0,0.4176062000042293,0.00011645079390641101,3.4192350832045036e-05,0.0,0.0,0.0
174,South Bank Shire.,South Bank Shire.,City of Newcastle,0,0.0,0.2140275000128895,5.938003039000818e-05,1.4115931533629006e-07,0.0,0.0,0.0
175,Yes.,Yes.,yes,1,1.0,0.24016509999637492,6.517430268122063e-05,1.913651721688696e-05,0.0,0.0,0.0
176,A museum,A museum,drawings,0,0.0,0.2366570000012871,6.524359315952005e-05,1.9156862328018085e-05,0.0,0.0,0.0
177,Around 5th century AD.,Around 5th century AD.,between the 8th and 16th centuries,0,0.0,0.3924956999835558,0.00010994100542140251,2.6135380784985133e-07,0.0,0.0,0.0
178,George Orwell,George Orwell,Alistair Grant,0,0.0,0.2162174999830313,5.9662226524335435e-05,1.4183015724813397e-07,0.0,0.0,0.0
179,Scotland,Scotland,Scotland,1,1.0,0.16444849999970756,4.578092218997685e-05,1.0883126177868248e-07,0.0,0.0,0.0
180,“The Joe Rogan Experience”,“The Joe Rogan Experience”,Comedy Film Nerds,0,0.0,0.3957347999967169,0.00011077135705466992,3.252475123182895e-05,0.0,0.0,0.0
181,Las Vegas.,Las Vegas.,Summerlin,0,0.0,0.267682200006675,7.403762406820928e-05,1.7600362030721778e-07,0.0,0.0,0.0
182,Justin Timberlake,Justin Timberlake,George Harrison,0,0.0,0.24775399998179637,6.85474087567016e-05,2.0126930613460618e-05,0.0,0.0,0.0
183,Defenseman,Defenseman,Canadian professional ice hockey centre,0,0.0,0.23062879999633878,6.414364181940216e-05,1.8833893966379304e-05,0.0,0.0,0.0
184,2003,2003,1952,0,0.0,0.30877719999989495,8.622493746173189e-05,2.531741702449973e-05,0.0,0.0,0.0
185,The character is introduced in the summer.,The character is introduced in the summer.,third,0,0.0,0.3172482999798376,8.832024677922841e-05,2.5932642982882393e-05,0.0,0.0,0.0
186,Paul Thomas Anderson,Paul Thomas Anderson,Mark Neveldine and Brian Taylor,0,0.0,0.2856061999918893,7.915797240947849e-05,2.3242410575177903e-05,0.0,0.0,0.0
