qid,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
10,"### Instruction:
Answer using the context.

### Context:
History of the Kansas City metropolitan area. University of the Incarnate Word. Federal University of Paraíba. Kansas City metropolitan area. University of Missouri–Kansas City. Downtown Kansas City. University of Kansas. Kansas City jazz. North Kansas City. University of Missouri–Kansas City. University of Missouri–Kansas City. University of Missouri–Kansas City. University of Missouri–Kansas City. University of Missouri–Kansas City. University of Missouri–Kansas City. University of Missouri–Kansas City. University of Missouri–Kansas City. University of Missouri–Kansas City",Kansas Song,0,0.025974026,1.0887401,0.000296352,8.70E-05,88.578762,0.024112911,0.007080047
11,"### Instruction:
Answer using the context.

### Context:
Gone in 60 Seconds (2000 film). Deadfall (1993 film). Time to Kill (1989 film). The Family Man. Drive Angry. Season of the Witch (2011 film). Bangkok Dangerous (2008 film). City of Angels (film). The Family Man. Drive Angry. Season of the Witch (2011 film). Bangkok Dangerous (2008 film). The Family Man. Drive Angry. Season of the Witch (2011 film). Bangkok Dangerous (2008 film). The Family Man. Drive Angry. Season of the Witch (2011 film). Bangkok Dangerous (2008 film). The",David Weissman,0,0,1.0887401,0.000296352,8.70E-05,96.6540753,0.026311174,0.007725503
12,"### Instruction:
Answer using the context.

### Context:
Guns N' Roses discography. Get Christie Love!. End of Days (film). Steven Adler. Faction Punk. Hammerjack's. The Recycler. Last Action Hero. True Lies. Arnold Schwarzenegger filmographyGuns N' Roses discography. Get Christie Love!. End of Days (film). Steven Adler. Faction Punk. Hammerjack's. The Recycler. Last Action Hero. True Lies. Arnold Schwarzenegger filmographyGuns N' Roses discography. Get Christie Love!. End of Days (film). Steven Adler. Faction",1999,0,0,1.0887401,0.000296352,8.70E-05,104.138564,0.028348603,0.008323733
13,"### Instruction:
Answer using the context.

### Context:
Pershing Square Capital Management. Loan modification in the United States. 888 7th Avenue. Villard (imprint). Random House Tower. Carl B. Stokes United States Courthouse. South Phoenix. Real estate benchmarking. Hounslow, IL.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",no,0,0,1.0887401,0.000296352,8.70E-05,111.7907275,0.030431677,0.008935367
14,"### Instruction:
Answer using the context.

### Context:
Sir Matt Busby Sports Complex. 1995–96 Manchester United F.C. season. Alex Ferguson. David Beckham Academy. David Beckham's Soccer USA. 1996 FA Charity Shield. Joshua Parlby. Ernest Mangnall. The Class of 1998.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",from 1986 to 2013,0,0,1.0887401,0.000296352,8.70E-05,119.8141664,0.032615792,0.009576668
15,"### Instruction:
Answer using the context.

### Context:
Fishing Lake. Neosho State Fishing Lake. Higgins Lake. Shawnee State Fishing Lake. Brown State Fishing Lake. Osage State Fishing Lake. Higgins Lake, Michigan. Wilson Lake (Iron County, Wisconsin). Narrow Hills Provincial Park.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###","9,984",0,0,1.0887401,0.000296352,8.70E-05,127.6259559,0.034742232,0.010201035
16,"### Instruction:
Answer using the context.

### Context:
Vermont Catamounts men's soccer. 2014–15 Vermont Catamounts men's basketball team. 2015–16 Vermont Catamounts men's basketball team. 2012–13 Vermont Catamounts men's basketball team. Vermont Catamounts men's basketball team. 2015–16 Vermont Catamounts men's basketball team. 2015–16 Vermont Catamounts men's basketball team. 2015–16 Vermont Catamounts men's basketball team. 2015–16 Vermont Catamounts men's basketball team. 2015–16 Vermont Catamounts men's basketball",the North Atlantic Conference,0,0,1.0887401,0.000296352,8.70E-05,135.8394734,0.036978219,0.010857566
17,"### Instruction:
Answer using the context.

### Context:
Mignon. Teatro Giuseppe Verdi. Parma Airport. Verdi, the King of Melody. Armand Castelmary. Giuseppe Verdi (film). Giuseppe Verdi Monument. Ferdinando Provence. Giuseppe Verdi (film). Giuseppe Verdi (film). Giuseppe Verdi (film). Giuseppe Verdi (film). Giuseppe Verdi (film). Giuseppe Verdi (film). Giuseppe Verdi (film). Giuseppe Verdi",yes,0,0,1.0887401,0.000296352,8.70E-05,143.824664,0.039151917,0.011495809
18,"### Instruction:
Answer using the context.

### Context:
Douglas J. Bennet. Robert R. Hood. United States Assistant Secretary of State. Robert Hormats. Roger O. Egeberg. Edward D. Martin. Steven K. Galson. George P. Taylor. Bradford D. Hormats. Robert R. Hood. United States Assistant Secretary of State. Robert Hormats. Robert R. Hood. United States Assistant Secretary of State. Robert Hormats. Robert R. Hood. United States Assistant Secretary of State. Robert Hormats. Robert R. Hood. United States",1969 until 1974,0,0,1.0887401,0.000296352,8.70E-05,152.0445091,0.041389528,0.012152818
19,"### Instruction:
Answer using the context.

### Context:
Gretchen Osgood Warren. R509 road (Ireland). Erskine Barton Childers. Robert Caesar Childers. Robert Erskine Childers. Asgard (yacht). Robert Barton. The Riddle of the Sands (Ireland).
### Context:
Gretchen Osgood Warren. R509 road (Ireland). Erskine Barton Childers. Robert Erskine Childers. Asgard (yacht). Robert Barton. The Riddle of the Sands (Ireland).
### Context:
Gretchen Osgood Warren",Robert Erskine Childers DSC,0,0.105263158,1.0887401,0.000296352,8.70E-05,160.1198917,0.043587809,0.012798278
20,"### Instruction:
Answer using the context.

### Context:
Catharina Felser. Tony Ave. Force India VJM04. Michael James Lewis. Andrea Bacci. 2009 Singapore Grand Prix. 2014 Bahrain Grand Prix. Force India VJM05. Eduardo Troconis. Mike ShankCatharina Felser. 2010 Singapore Grand Prix. 2014 Bahrain Grand Prix. 2014 Bahrain Grand Prix. 2014 Bahrain Grand Prix. 2014 Bahrain Grand Prix. 2014 Bahrain Grand Prix. 2014 Bahrain Grand Prix. 2014 Bahrain Grand Prix. 2014 Bahrain Grand Prix. 2014 Bahrain Grand Prix. 2014 Bahrain Grand Prix. 2014 Bahrain Grand",Pedro Rodríguez,0,0,1.0887401,0.000296352,8.70E-05,168.1230577,0.04576643,0.013437966
21,"### Instruction:
Answer using the context.

### Context:
Little Black Rain Cloud. Hip Hip Pooh-Ray!. Heffalumps and Woozles. Winnie the Pooh and the Blustery Day. Brianne Siddall. Kate Higgins. The Rain Rain Rain Came Down Down Down.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",Sonic,0,0,1.0887401,0.000296352,8.70E-05,176.185459,0.047961188,0.014082392
22,"### Instruction:
Answer using the context.

### Context:
Siri Remote. Apple Remote. NetSupport Manager. Remote control. Front Row (software). Universal remote. MacScan. Apple Remote Desktop. Apple Watch. Trainmaster Command ControlThe Siri Remote is a remote control device released in tandem with the Apple Watch. The Remote is a remote control device released in tandem with the Apple Watch. The Remote is a remote control device released in tandem with the Apple Watch. The Remote is a remote control device released in tandem with the Apple Watch. The Remote is a remote control device released in tandem with the Apple Watch. The",keyboard function keys,0,0,1.0887401,0.000296352,8.70E-05,184.25852,0.050158838,0.014727668
23,"### Instruction:
Answer using the context.

### Context:
Badly Drawn Boy discography. Soulfire (Tom Hingley album). Something to Talk About (Badly Drawn Boy song). Under an Hour. Craig Davies (musician). Silent Sigh. About a Boy (soundtrack).
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",Badly Drawn Boy,0,0.176470588,1.0887401,0.000296352,8.70E-05,192.1483756,0.052306514,0.015358269
24,"### Instruction:
Answer using the context.

### Context:
Sommeren '92. Pelé. IFFHS World's Best Club Coach. IFFHS World's Best Goalkeeper. Isaak Hassler. Goštautai. Kasper Hvidt. Kasper Schmeichel.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",World's Best Goalkeeper,0,0.222222222,1.0887401,0.000296352,8.70E-05,200.2239617,0.054504955,0.016003777
25,"### Instruction:
Answer using the context.

### Context:
Puss N' Boots/These Boots Are Made for Walkin'. These Boots Are Made for Walkin'. Boots (EP). Kon Kan. Murong Yong. Nancy Sinatra. Boots (album). Jim Shoulders. Death of Abdul Walid.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",Barton Lee Hazlewood,0,0,1.0887401,0.000296352,8.70E-05,208.2854066,0.056699449,0.016648126
26,"### Instruction:
Answer using the context.

### Context:
2010–11 VCU Rams men's basketball team. 2004–05 VCU Rams men's basketball team. 2014–15 VCU Rams men's basketball team. 2009–10 VCU Rams men's basketball team. 1995–96 VCU Rams men's basketball team. 2010–11 VCU Rams men's basketball team.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",1838,0,0,1.0887401,0.000296352,8.70E-05,216.2328738,0.058862911,0.017283363
27,"### Instruction:
Answer using the context.

### Context:
HuerniaThe genus Huernia (family Apocynaceae, subfamily Asclepiadoideae) consists of stem succulents from Eastern and Southern Africa, first described as a genus in 1810. The flowers are five-sided, and are arranged in a circle. The flowers are divided into three groups: the first group is the first group, and the second group is the third group. The flowers are divided into three groups: the third group is the fourth group. The flowers are divided into three groups: the third group is the",yes,0,0,1.0887401,0.000296352,8.70E-05,223.8122341,0.060926164,0.017889176
28,"### Instruction:
Answer using the context.

### Context:
New York Shipbuilding Corporation. Kaiser Shipyards. Eagle Mountain Railroad. Nutri Ventures – The Quest for the 7 Kingdoms. Edgar Kaiser Sr.. Kaiser Ventures. John Roach &amp; Sons. Neafie &amp; Levy. Edgar Kaiser Sr.. Kaiser Ventures. John Roach &amp; Sons. Neafie &amp; Levy. Edgar Kaiser Sr.. Kaiser Ventures. John Roach &amp; Sons. Neafie &amp; Levy. Edgar Kaiser Sr.. Kaiser Ventures. John Roach &amp; Sons. Neafie &",Henry J. Kaiser,0,0.028571429,1.0887401,0.000296352,8.70E-05,231.7941361,0.063099005,0.018527167
29,"### Instruction:
Answer using the context.

### Context:
Tunnels &amp; Trolls. Mercenaries, Spies and Private Eyes. Crank Caverns. Jon St. Andre. St. Andre (Goa Assembly constituency). Tunnels &amp; Trolls: Crusaders of Khorne.
### Context:
Tunnels &amp; Trolls: Crusaders of Khorne. Trolls: Crusaders of Khorne. Trolls: Crusaders of Khorne. Trolls: Crusaders of Khorne. Trolls: Crusaders of Khorne. Trolls: Crusaders of",Arena of Khazan,0,0.034482759,1.0887401,0.000296352,8.70E-05,239.7631069,0.06526832,0.019164123
30,"### Instruction:
Answer using the context.

### Context:
Greatest Hits (Dan Fogelberg album). Make Love Not War (album). Make Love. I Just Want to Make Love to You. Mind If We Make Love to You. Chuck Berry on Stage. All I Wanna Do Is Make Love to You.
I'm not a fan of the song. I'm not a fan of the song. I'm not a fan of the song. I'm not a fan of the song. I'm not a fan of the song. I'm not a fan of the song. I'm not a fan",2000,0,0,1.0887401,0.000296352,8.70E-05,247.7263304,0.067436071,0.019800619
31,"### Instruction:
Answer using the context.

### Context:
Skyscraper National Park. Atsushi Sakurai. Dr. Frank J. Hayden Secondary School. The Closer I Get. Mild and Hazy. Kyo (musician). Dewey Beard. Masami Tsuchiya. Hail Mary.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###","Fujioka, Gunma",0,0,1.0887401,0.000296352,8.70E-05,255.9129342,0.069664305,0.020454874
32,"### Instruction:
Answer using the context.

### Context:
Levasseur PL.8. W. E. Johns. François Coli. Wooster and Davis. Gervais Raoul Lufbery. L'Oiseau Blanc. Charles Nungesser. Paul Sauvage (Eds.), The History of the French Revolution, 1857-1859.
(Eds.), The History of the French Revolution, 1857-1859. Paul Sauvage (Eds.), The History of the French Revolution, 1857-1859. Paul Sauvage (Eds.), The",Charles Eugène,0,0.040816327,1.0887401,0.000296352,8.70E-05,264.0247061,0.07187279,0.021103331
33,"### Instruction:
Answer using the context.

### Context:
Shayne Workman. Hackers (film). Robin Goldstein. Psycho Realm. Jay Leiderman. In the Realm of the Hackers. Freakonomics Radio. Peter W. Smith. Heidi Ewing. Freakonomics (film)
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",no,0,0,1.0887401,0.000296352,8.70E-05,272.132419,0.074079873,0.021751376
34,"### Instruction:
Answer using the context.

### Context:
Screaming Trees discography. Truly. Screaming Trees. Change Has Come. Beat Happening/Screaming Trees. Jamboree (Beat Happening album). Mad Season (band). Mark Pickerel. Van Conner. The World's Greatest Album.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",Letters to Cleo,0,0,1.0887401,0.000296352,8.70E-05,279.7733884,0.076159904,0.022362116
35,"### Instruction:
Answer using the context.

### Context:
Alexander Kerensky. Timofey Samsonov. Lavr Kornilov. Left-wing uprisings against the Bolsheviks. Socialist Revolutionary Party. Kerensky–Krasnov uprising. Louise Bryant. Communism in Russia.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",Oct-22,0,0,1.0887401,0.000296352,8.70E-05,287.9923827,0.07839728,0.023019056
36,"### Instruction:
Answer using the context.

### Context:
Chiara Nappi. Seven Brief Lessons on Physics. Aldo Pontremoli. Antonino Lo Surdo. Guido Caldarelli. Micropædia. Claudio Pellegrini. Enrico F. C. C. C. C. C. C. C. C. C. C. C. C. C. C. C. C. C. C. C. C. C. C. C. C. C. C. C. C. C. C. C. C",2000,0,0,1.0887401,0.000296352,8.70E-05,295.9656413,0.080567749,0.02365635
37,"### Instruction:
Answer using the context.

### Context:
Tower Hill Memorial. Rainham War Memorial. Freetown Memorial. Monmouth War Memorial. Arras Flying Services Memorial. Livesey Hall War Memorial. Portsmouth Naval Memorial. Masnières Newfoundland Memorial. Vietnam War Memorial, Hanoi.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",World War II,0,0.054054054,1.0887401,0.000296352,8.70E-05,303.9025644,0.082728306,0.024290734
38,"### Instruction:
Answer using the context.

### Context:
Gerald R. Ford Presidential Library. Grantley Adams International Airport. Pre-Commissioning Unit. Gerald R. Ford International Airport. Gerald R. Ford Freeway. Bishop International Airport. Raleigh Executive Jetport. John Glenn Columbus International Airport.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",no,0,0,1.0887401,0.000296352,8.70E-05,311.3385437,0.084752536,0.02488509
39,"### Instruction:
Answer using the context.

### Context:
Princeton Neuroscience Institute. Abraham Maslow. Frank L. Schmidt. Stephen M. Colarelli. Stanley Coren. Kimberly Young. Ralph Hefferline. Mathematically Alive. E. Mavis Hetherington. David C. F. Schulz.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",New York City,0,0,1.0887401,0.000296352,8.70E-05,319.3081031,0.08692191,0.025522063
40,"### Instruction:
Answer using the context.

### Context:
Scotch Collie. Collie. Viol. Toy Manchester Terrier. Irish Red and White Setter. English Setter. Russkiy Toy. Teddy Roosevelt Terrier. Feist (dog). Florence NagleThe Scotch Collie is a dog.
The dog is a dog.
The dog is a dog.
The dog is a dog.
The dog is a dog.
The dog is a dog.
The dog is a dog.
The dog is a dog.
The dog is a dog.
The dog is a",Scotch Collie,0,0.066666667,1.0887401,0.000296352,8.70E-05,327.4190294,0.08912997,0.026170394
41,"### Instruction:
Answer using the context.

### Context:
Divya S. Menon. William Connolley. Kanave Kalayathe. Muthuchippi Poloru. Sachin Warrier. Alec Muffett. Wes McKinney. Sachin Bansal. Lead programmer. Kazushika S. K. K. K. K. K. K. K. K. K. K. K. K. K. K. K. K. K. K. K. K. K. K. K. K. K. K. K. K. K. K. K",Mumbai,0,0,1.0887401,0.000296352,8.70E-05,335.4875404,0.091326382,0.026815306
42,"### Instruction:
Answer using the context.

### Context:
Silver Spoon (manga). Manga Bible (series). Murder of Serena McKay. I&quot;s. Clear Skies!. Haven't You Heard? I'm Sakamoto. My Bride is a Mermaid. The Kindaichi Case Files. The Story of the Princess. The Story of the Princess. The Story of the Princess. The Story of the Princess. The Story of the Princess. The Story of the Princess. The Story of the Princess. The Story of the Princess. The Story of the Princess. The Story of the Princess. The Story of",1962,0,0,1.0887401,0.000296352,8.70E-05,343.5155064,0.093511757,0.027456977
43,"### Instruction:
Answer using the context.

### Context:
Outline of Ethiopia. P'ent'ay. Herbert S. Lewis. Second Battle of Agordat. Treaty of Addis Ababa. Ethiopia–Japan relations. First Italo-Ethiopian War. Battle of Adwa. Ethiopia–Japan relations. Second Italo-Ethiopian War. Battle of Adwa. Ethiopia–Japan relations. Second Italo-Ethiopian War. Battle of Adwa. Ethiopia–Japan relations. Second Italo-Ethiopian War. Battle of Adwa. Ethiopia–Japan relations. Second It",sovereignty,0,0,1.0887401,0.000296352,8.70E-05,351.6180687,0.095717439,0.028104611
44,"### Instruction:
Answer using the context.

### Context:
Gordon Johndroe. President pro tempore of the United States Senate. Robert Nyce. Executive Order 10925. Gore-Chernomyrdin Commission. Alfred Balk. Gerald Ford. Jim Lentz. Dragan Crnogor.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",Nelson Rockefeller,0,0,1.0887401,0.000296352,8.70E-05,359.522086,0.097869071,0.028736374
45,"### Instruction:
Answer using the context.

### Context:
Scottish Borders. Haddington, East Lothian. Dirleton Kirk. Lothian and Borders. Dirleton. Yellowcraigs. Lord Haliburton of Dirleton. John Home Robertson. Dirleton Castle. St. John's. Dirleton. St. John's. Dirleton. St. John's. Dirleton. St. John's. Dirleton. St. John's. Dirleton. St. John's. Dirleton. St. John's. Dirleton. St. John's. Dirleton. St.",Yellowcraig,0,0,1.0887401,0.000296352,8.70E-05,368.0370255,0.100187009,0.029416969
46,"### Instruction:
Answer using the context.

### Context:
Radiohead Box Set. Start Together. Nashville Rebel (box set). Led Zeppelin Boxed Set 2. The Doors: Vinyl Box Set. Live in Japan (John Coltrane album). Chrome, Smoke &amp; BBQ. Back to the Future.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",Phil Spector,0,0,1.0887401,0.000296352,8.70E-05,376.8412279,0.102583656,0.030120673
47,"### Instruction:
Answer using the context.

### Context:
Ephraim Sklyansky. Mikhail Gorbachev. Nikolai Podgorny. David Waksberg. Feliks Dzerzhinskiy (ship). Andrei Kirilenko (politician). Anastas Mikkelsen.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",Organizations could come together to address global issues,0,0,1.0887401,0.000296352,8.70E-05,385.3410689,0.104897369,0.030800027
48,"### Instruction:
Answer using the context.

### Context:
Silene menziesii. Silene stenophylla. Silene tomentosa. Silene oregana. Silene noctiflora. Sex determination in Silene. Silene conoidea. Silene antiflora. Silene noctiflora. Silene noctiflora. Silene noctiflora. Silene noctiflora. Silene noctiflora. Silene noctiflora. Silene noctiflora. Silene noct",yes,0,0,1.0887401,0.000296352,8.70E-05,393.747131,0.107185785,0.031471953
49,"### Instruction:
Answer using the context.

### Context:
Savoia-Marchetti SM.79. Tupolev Tu-12. South West Pacific Area (command). Asiatic-Pacific Theater. Coastwatchers. Edwin A. Doss. No. 12 Squadron RAAF.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###",English Electric Canberra,0,0,1.0887401,0.000296352,8.70E-05,402.2761809,0.109507564,0.032153676
50,"### Instruction:
Answer using the context.

### Context:
2012 Colorado Buffaloes football team. 2016–17 Colorado Buffaloes men's basketball team. 2015–16 Colorado Buffaloes men's basketball team. 2014 Colorado Buffaloes football team. 2015 Colorado Buffaloes football team. 1989–90 Colorado Buffaloes men's basketball team. 2012 Colorado Buffaloes men's basketball team. 2013 Colorado Buffaloes men's basketball team. 2012 Colorado Buffaloes men's basketball team. 2012 Colorado Buffaloes men's basketball team. 2012 Colorado Buffaloes men's basketball team. 2012 Colorado Buff",2009 Big 12 Conference,0,0,1.0887401,0.000296352,8.70E-05,410.9245732,0.111861832,0.032844937
51,"### Instruction:
Answer using the context.

### Context:
John A. Brown (department store). SavaCentre. Uno-X. Holiday Inn Lake Buena Vista Downtown. Tesco Extra. Tazweed Center. Euromarché. Selver. Carrefour. Lewis & Clark.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###","1,462",0,0,1.0887401,0.000296352,8.70E-05,420.0598665,0.114348645,0.033575117
52,"### Instruction:
Answer using the context.

### Context:
Carolina Dodge Dealers 400. Johnny Rutherford. 1964 Armstrong 500. Orange County Fair Speedway. Lean Horse Ultramarathon. Subway 400. Louis Schwitzer Award. Orange County Speedway. Allison Transmission. Bel Air RacetrackThe Carolina Dodge Dealers 400. Johnny Rutherford. 1964 Armstrong 500. Orange County Speedway. Allison Transmission. Bel Air RacetrackThe Carolina Dodge Dealers 400. Johnny Rutherford. 1964 Armstrong 500. Orange County Speedway. Allison Transmission. Bel Air RacetrackThe Carolina Dodge Dealers 400. Johnny Rutherford. 1964 Armstrong 500. Orange",Indianapolis Motor Speedway,0,0.024691358,1.0887401,0.000296352,8.70E-05,428.4358125,0.116628747,0.034244601
53,"### Instruction:
Answer using the context.

### Context:
Jacopo Puccini. La Bohème (1988 film). Cesira Ferrani. La Bohème (2008 film). Ron Bottcher. Gianni Schicchi. La fanciulla del West. Festival Puccini. La Bohème (2008 film). Gianni Schicchi. La fanciulla del West. Festival Puccini. La fanciulla del West. Festival Puccini. La fanciulla del West. Festival Puccini. La fanciulla del West. Festival Puccini.",Rome,0,0,1.0887401,0.000296352,8.70E-05,436.8185278,0.11891069,0.034914627
54,"### Instruction:
Answer using the context.

### Context:
On My Mind (Ellie Goulding song). List of songs recorded by Ellie Goulding. Something in the Way You Move. Love Me like You Do. Army (Ellie Goulding song). Halcyon (album). Flashlight (album).
###
The Music of the Day (Ellie Goulding song).
###
The Music of the Day (Ellie Goulding song).
###
The Music of the Day (Ellie Goulding song).
###
The Music of the Day (Ellie Goulding song).
###","Max Martin, Savan Kotecha and Ilya Salmanzadeh",0,0,1.0887401,0.000296352,8.70E-05,445.1163681,0.12116953,0.035577869
55,"### Instruction:
Answer using the context.

### Context:
Fay School. Princeton High School (Illinois). Cotter High School (Winona, Minnesota). Sainik School Balachadi, Jamnagar. Westminster School, Adelaide. Concho Indian Boarding School. Grace Church School.
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###
###","Marion, South Australia",0,0,1.0887401,0.000296352,8.70E-05,453.0427649,0.123327149,0.03621139
